x,U_ML_full_LU,U_exact
-2.32718,0,0
-2.29551,0,0
-2.26385,0,0
-2.23219,0,0
-2.20053,0,0
-2.16887,0,0
-2.1372,0,0
-2.10554,0,0
-2.07388,0,0
-2.04222,0,0
-2.01055,0,0
-1.97889,0,0
-1.94723,0,0
-1.91557,0,0
-1.88391,0,0
-1.85224,0,0
-1.82058,0,0
-1.78892,0,0
-1.75726,0,0
-1.72559,0,0
-1.69393,0,0
-1.66227,0,0
-1.63061,0,0
-1.59894,0,0
-1.56728,0,0
-1.53562,0,0
-1.50396,0,0
-1.4723,0,0
-1.44063,0,0
-1.40897,0,0
-1.37731,0,0
-1.34565,0,0
-1.31398,0,0
-1.28232,0,0
-1.25066,0,0
-1.219,0,0
-1.18734,0,0
-1.15567,0,0
-1.12401,0,0
-1.09235,0,0
-1.06069,0,0
-1.02902,0,0
-0.997361,0,0
-0.965699,0,0
-0.934037,0,0
-0.902375,0,0
-0.870712,0,0
-0.83905,0,0
-0.807388,0,0
-0.775726,0,0
-0.744063,0,0
-0.712401,0,0
-0.680739,0,0
-0.649077,0,0
-0.617414,0,0
-0.585752,0,0
-0.55409,0,0
-0.522427,0,0
-0.490765,0,0
-0.459103,0,0
-0.427441,0,0
-0.395778,0,0
-0.364116,0,0
-0.332454,0,0
-0.300792,0,0
-0.269129,0,0
-0.237467,0,0
-0.205805,0,0
-0.174142,0,0
-0.14248,0,0
-0.110818,0,0
-0.0791557,0,0
-0.0474934,0,0
-0.0158311,0,0
0.0158311,0.853584,0.853584
0.0474934,0.621926,0.621926
0.0791557,0.453139,0.453139
0.110818,0.330159,0.330159
0.14248,0.240556,0.240556
0.174142,0.17527,0.17527
0.205805,0.127703,0.127703
0.237467,0.0930452,0.0930452
0.269129,0.0677932,0.0677932
0.300792,0.0493945,0.0493945
0.332454,0.0359891,0.0359891
0.364116,0.0262219,0.0262219
0.395778,0.0191054,0.0191054
0.427441,0.0139203,0.0139203
0.459103,0.0101424,0.0101424
0.490765,0.00738982,0.00738982
0.522427,0.00538427,0.00538427
0.55409,0.00392301,0.00392301
0.585752,0.00285832,0.00285832
0.617414,0.00208259,0.00208259
0.649077,0.00151739,0.00151739
0.680739,0.00110558,0.00110558
0.712401,0.00080553,0.00080553
0.744063,0.000586913,0.000586913
0.775726,0.000427628,0.000427628
0.807388,0.000311572,0.000311572
0.83905,0.000227013,0.000227013
0.870712,0.000165403,0.000165403
0.902375,0.000120514,0.000120514
0.934037,8.7807e-05,8.7807e-05
0.965699,6.39767e-05,6.39767e-05
0.997361,4.66138e-05,4.66138e-05
1.02902,3.3963e-05,3.3963e-05
1.06069,2.47457e-05,2.47457e-05
1.09235,1.80298e-05,1.80298e-05
1.12401,1.31366e-05,1.31366e-05
1.15567,9.57143e-06,9.57143e-06
1.18734,6.9738e-06,6.9738e-06
1.219,5.08115e-06,5.08115e-06
1.25066,3.70215e-06,3.70215e-06
1.28232,2.69741e-06,2.69741e-06
1.31398,1.96535e-06,1.96535e-06
1.34565,1.43196e-06,1.43196e-06
1.37731,1.04334e-06,1.04334e-06
1.40897,7.60181e-07,7.60181e-07
1.44063,5.53872e-07,5.53872e-07
1.4723,4.03554e-07,4.03554e-07
1.50396,2.94032e-07,2.94032e-07
1.53562,2.14233e-07,2.14233e-07
1.56728,1.56092e-07,1.56092e-07
1.59894,1.13729e-07,1.13729e-07
1.63061,8.28637e-08,8.28637e-08
1.66227,6.0375e-08,6.0375e-08
1.69393,4.39895e-08,4.39895e-08
1.72559,3.2051e-08,3.2051e-08
1.75726,2.33526e-08,2.33526e-08
1.78892,1.70148e-08,1.70148e-08
1.82058,1.23971e-08,1.23971e-08
1.85224,9.03258e-09,9.03258e-09
1.88391,6.58119e-09,6.58119e-09
1.91557,4.79509e-09,4.79509e-09
1.94723,3.49373e-09,3.49373e-09
1.97889,2.54555e-09,2.54555e-09
2.01055,1.8547e-09,1.8547e-09
2.04222,1.35135e-09,1.35135e-09
2.07388,9.84599e-10,9.84599e-10
2.10554,7.17385e-10,7.17385e-10
2.1372,5.2269e-10,5.2269e-10
2.16887,3.80835e-10,3.80835e-10
2.20053,2.77479e-10,2.77479e-10
2.23219,2.02173e-10,2.02173e-10
2.26385,1.47304e-10,1.47304e-10
2.29551,1.07327e-10,1.07327e-10
2.32718,7.81987e-11,7.81987e-11
2.35884,5.6976e-11,5.6976e-11
2.3905,4.15131e-11,4.15131e-11
2.42216,3.02466e-11,3.02466e-11
2.45383,2.20379e-11,2.20379e-11
2.48549,1.60569e-11,1.60569e-11
2.51715,1.16992e-11,1.16992e-11
2.54881,8.52407e-12,8.52407e-12
2.58047,6.21069e-12,6.21069e-12
2.61214,4.52514e-12,4.52514e-12
2.6438,3.29704e-12,3.29704e-12
2.67546,2.40224e-12,2.40224e-12
2.70712,1.75029e-12,1.75029e-12
2.73879,1.27527e-12,1.27527e-12
2.77045,9.29169e-13,9.29169e-13
2.80211,6.76998e-13,6.76998e-13
2.83377,4.93264e-13,4.93264e-13
2.86544,3.59395e-13,3.59395e-13
2.8971,2.61857e-13,2.61857e-13
2.92876,1.90791e-13,1.90791e-13
2.96042,1.39011e-13,1.39011e-13
2.99208,1.01284e-13,1.01284e-13
3.02375,7.37964e-14,7.37964e-14
3.05541,5.37684e-14,5.37684e-14
3.08707,3.9176e-14,3.9176e-14
3.11873,2.85438e-14,2.85438e-14
3.1504,2.07972e-14,2.07972e-14
3.18206,1.5153e-14,1.5153e-14
3.21372,1.10405e-14,1.10405e-14
3.24538,8.04419e-15,8.04419e-15
3.27704,5.86104e-15,5.86104e-15
3.30871,4.27039e-15,4.27039e-15
3.34037,3.11143e-15,3.11143e-15
3.37203,2.26701e-15,2.26701e-15
3.40369,1.65175e-15,1.65175e-15
3.43536,1.20348e-15,1.20348e-15
3.46702,8.7686e-16,8.7686e-16
3.49868,6.38885e-16,6.38885e-16
3.53034,4.65495e-16,4.65495e-16
3.56201,3.39162e-16,3.39162e-16
3.59367,2.47116e-16,2.47116e-16
3.62533,1.8005e-16,1.8005e-16
3.65699,1.31185e-16,1.31185e-16
3.68865,9.55823e-17,9.55823e-17
3.72032,6.96418e-17,6.96418e-17
3.75198,5.07414e-17,5.07414e-17
3.78364,3.69705e-17,3.69705e-17
3.8153,2.69369e-17,2.69369e-17
3.84697,1.96264e-17,1.96264e-17
3.87863,1.42999e-17,1.42999e-17
3.91029,1.0419e-17,1.0419e-17
3.94195,7.59133e-18,7.59133e-18
3.97361,5.53108e-18,5.53108e-18
4.00528,4.02998e-18,4.02998e-18
4.03694,2.93627e-18,2.93627e-18
4.0686,2.13938e-18,2.13938e-18
4.10026,1.55876e-18,1.55876e-18
4.13193,1.13572e-18,1.13572e-18
4.16359,8.27495e-19,8.27495e-19
4.19525,6.02917e-19,6.02917e-19
4.22691,4.39289e-19,4.39289e-19
4.25858,3.20068e-19,3.20068e-19
4.29024,2.33204e-19,2.33204e-19
4.3219,1.69914e-19,1.69914e-19
4.35356,1.238e-19,1.238e-19
4.38522,9.02013e-20,9.02013e-20
4.41689,6.57212e-20,6.57212e-20
4.44855,4.78848e-20,4.78848e-20
4.48021,3.48892e-20,3.48892e-20
4.51187,2.54204e-20,2.54204e-20
4.54354,1.85215e-20,1.85215e-20
4.5752,1.34948e-20,1.34948e-20
4.60686,9.83242e-21,9.83242e-21
4.63852,7.16396e-21,7.16396e-21
4.67018,5.2197e-21,5.2197e-21
4.70185,3.8031e-21,3.8031e-21
4.73351,2.77096e-21,2.77096e-21
4.76517,2.01894e-21,2.01894e-21
4.79683,1.47101e-21,1.47101e-21
4.8285,1.07179e-21,1.07179e-21
4.86016,7.80909e-22,7.80909e-22
4.89182,5.68975e-22,5.68975e-22
4.92348,4.14558e-22,4.14558e-22
4.95515,3.0205e-22,3.0205e-22
4.98681,2.20075e-22,2.20075e-22
5.01847,1.60348e-22,1.60348e-22
5.05013,1.1683e-22,1.1683e-22
5.08179,8.51233e-23,8.51233e-23
5.11346,6.20213e-23,6.20213e-23
5.14512,4.51891e-23,4.51891e-23
5.17678,3.2925e-23,3.2925e-23
5.20844,2.39893e-23,2.39893e-23
5.24011,1.74788e-23,1.74788e-23
5.27177,1.27351e-23,1.27351e-23
5.30343,9.27889e-24,9.27889e-24
5.33509,6.76065e-24,6.76065e-24
5.36675,4.92585e-24,4.92585e-24
5.39842,3.589e-24,3.589e-24
5.43008,2.61496e-24,2.61496e-24
5.46174,1.90528e-24,1.90528e-24
5.4934,1.3882e-24,1.3882e-24
5.52507,1.01145e-24,1.01145e-24
5.55673,7.36946e-25,7.36946e-25
5.58839,5.36943e-25,5.36943e-25
5.62005,3.9122e-25,3.9122e-25
5.65172,2.85045e-25,2.85045e-25
5.68338,2.07685e-25,2.07685e-25
5.71504,1.51321e-25,1.51321e-25
5.7467,1.10253e-25,1.10253e-25
5.77836,8.03311e-26,8.03311e-26
5.81003,5.85297e-26,5.85297e-26
5.84169,4.2645e-26,4.2645e-26
5.87335,3.10714e-26,3.10714e-26
5.90501,2.26388e-26,2.26388e-26
5.93668,1.64948e-26,1.64948e-26
5.96834,1.20182e-26,1.20182e-26
6,8.75651e-27,8.75651e-27
