x,U_ML_full_LU,U_exact
-3.21372,1.244e-07,8.69655e-08
-3.18206,1.58453e-07,1.12474e-07
-3.1504,2.01416e-07,1.45103e-07
-3.11873,2.55504e-07,1.86734e-07
-3.08707,3.23449e-07,2.39712e-07
-3.05541,4.08618e-07,3.06956e-07
-3.02375,5.15145e-07,3.9209e-07
-2.99208,6.48094e-07,4.99591e-07
-2.96042,8.13655e-07,6.34988e-07
-2.92876,1.01937e-06,8.05078e-07
-2.8971,1.27443e-06,1.0182e-06
-2.86544,1.58994e-06,1.28453e-06
-2.83377,1.97938e-06,1.61652e-06
-2.80211,2.45899e-06,2.02927e-06
-2.77045,3.04832e-06,2.54108e-06
-2.73879,3.77083e-06,3.17409e-06
-2.70712,4.65462e-06,3.95496e-06
-2.67546,5.73322e-06,4.91571e-06
-2.6438,7.04657e-06,6.0947e-06
-2.61214,8.64208e-06,7.53773e-06
-2.58047,1.05759e-05,9.29931e-06
-2.54881,1.29144e-05,1.14441e-05
-2.51715,1.57355e-05,1.40488e-05
-2.48549,1.91311e-05,1.72034e-05
-2.45383,2.32085e-05,2.10143e-05
-2.42216,2.8093e-05,2.56057e-05
-2.3905,3.39305e-05,3.1123e-05
-2.35884,4.08905e-05,3.77354e-05
-2.32718,4.9169e-05,4.56393e-05
-2.29551,5.89921e-05,5.5062e-05
-2.26385,7.062e-05,6.62656e-05
-2.23219,8.4351e-05,7.95513e-05
-2.20053,0.000100526,9.52642e-05
-2.16887,0.000119533,0.000113798
-2.1372,0.000141815,0.000135601
-2.10554,0.000167869,0.000161182
-2.07388,0.000198261,0.000191114
-2.04222,0.000233623,0.000226044
-2.01055,0.000274666,0.000266696
-1.97889,0.000322183,0.00031388
-1.94723,0.000377055,0.000368499
-1.91557,0.000440262,0.000431551
-1.88391,0.000512883,0.000504141
-1.85224,0.000596106,0.000587485
-1.82058,0.000691234,0.000682913
-1.78892,0.000799687,0.00079188
-1.75726,0.000923011,0.000915963
-1.72559,0.00106288,0.00105687
-1.69393,0.00122109,0.00121644
-1.66227,0.00139957,0.00139664
-1.63061,0.00160039,0.00159957
-1.59894,0.00182573,0.00182745
-1.56728,0.00207791,0.00208265
-1.53562,0.00235935,0.00236762
-1.50396,0.0026726,0.00268493
-1.4723,0.00302028,0.00303725
-1.44063,0.00340511,0.00342731
-1.40897,0.00382986,0.00385792
-1.37731,0.00429737,0.00433191
-1.34565,0.00481046,0.00485212
-1.31398,0.00537197,0.00542139
-1.28232,0.0059847,0.00604251
-1.25066,0.00665136,0.00671816
-1.219,0.00737457,0.00745093
-1.18734,0.00815679,0.00824325
-1.15567,0.00900029,0.00909732
-1.12401,0.0099071,0.0100151
-1.09235,0.010879,0.0109983
-1.06069,0.0119174,0.0120483
-1.02902,0.0130233,0.013166
-0.997361,0.0141974,0.0143519
-0.965699,0.0154398,0.015606
-0.934037,0.0167502,0.016928
-0.902375,0.0181276,0.0183167
-0.870712,0.0195706,0.0197705
-0.83905,0.021077,0.0212871
-0.807388,0.022644,0.0228637
-0.775726,0.0242681,0.0244966
-0.744063,0.0259452,0.0261815
-0.712401,0.0276703,0.0279135
-0.680739,0.0294379,0.0296869
-0.649077,0.0312417,0.0314952
-0.617414,0.0330748,0.0333316
-0.585752,0.0349294,0.0351883
-0.55409,0.0367975,0.0370571
-0.522427,0.0386703,0.0389293
-0.490765,0.0405384,0.0407956
-0.459103,0.0423923,0.0426463
-0.427441,0.0442218,0.0444716
-0.395778,0.0460168,0.0462611
-0.364116,0.0477666,0.0480045
-0.332454,0.0494607,0.0496914
-0.300792,0.0510887,0.0513114
-0.269129,0.0526402,0.0528542
-0.237467,0.054105,0.05431
-0.205805,0.0554733,0.055669
-0.174142,0.056736,0.0569222
-0.14248,0.0578841,0.058061
-0.110818,0.0589098,0.0590775
-0.0791557,0.0598057,0.0599647
-0.0474934,0.0605654,0.0607161
-0.0158311,0.0611835,0.0613266
0.0158311,0.0616553,0.0617917
0.0474934,0.0619776,0.062108
0.0791557,0.0621478,0.0622733
0.110818,0.062165,0.0622864
0.14248,0.0620289,0.0621474
0.174142,0.0617406,0.0618571
0.205805,0.0613023,0.061418
0.237467,0.0607173,0.0608331
0.269129,0.05999,0.0601067
0.300792,0.0591257,0.0592442
0.332454,0.0581307,0.0582517
0.364116,0.0570121,0.0571362
0.395778,0.0557778,0.0559056
0.427441,0.0544365,0.0545682
0.459103,0.0529973,0.0531332
0.490765,0.0514699,0.0516101
0.522427,0.0498643,0.0500087
0.55409,0.0481908,0.0483392
0.585752,0.0464598,0.0466118
0.617414,0.0446819,0.0448371
0.649077,0.0428673,0.0430252
0.680739,0.0410265,0.0411863
0.712401,0.0391693,0.0393304
0.744063,0.0373055,0.0374671
0.775726,0.0354443,0.0356056
0.807388,0.0335945,0.0337546
0.83905,0.0317643,0.0319224
0.870712,0.0299614,0.0301166
0.902375,0.0281928,0.0283443
0.934037,0.0264648,0.0266118
0.965699,0.0247831,0.0249249
0.997361,0.0231526,0.0232886
1.02902,0.0215776,0.0217072
1.06069,0.0200618,0.0201845
1.09235,0.018608,0.0187233
1.12401,0.0172185,0.0173261
1.15567,0.015895,0.0159946
1.18734,0.0146384,0.01473
1.219,0.0134492,0.0135327
1.25066,0.0123275,0.012403
1.28232,0.0112728,0.0113402
1.31398,0.0102841,0.0103437
1.34565,0.00936007,0.00941219
1.37731,0.00849918,0.00854406
1.40897,0.00769946,0.00773745
1.44063,0.00695875,0.00699026
1.4723,0.0062747,0.00630016
1.50396,0.00564479,0.00566464
1.53562,0.00506639,0.0050811
1.56728,0.00453677,0.00454683
1.59894,0.00405319,0.00405907
1.63061,0.00361286,0.00361502
1.66227,0.003213,0.00321192
1.69393,0.00285089,0.002847
1.72559,0.00252384,0.00251757
1.75726,0.00222925,0.002221
1.78892,0.0019646,0.00195473
1.82058,0.00172747,0.00171633
1.85224,0.00151555,0.00150345
1.88391,0.00132666,0.00131388
1.91557,0.00115871,0.00114552
1.94723,0.00100978,0.000996386
1.97889,0.000878045,0.000864638
2.01055,0.000761808,0.000748555
2.04222,0.000659504,0.000646544
2.07388,0.000569688,0.000557132
2.10554,0.000491028,0.000478967
2.1372,0.000422308,0.000410812
2.16887,0.000362418,0.000351537
2.20053,0.00031035,0.000300118
2.23219,0.00026519,0.000255628
2.26385,0.000226116,0.00021723
2.29551,0.000192387,0.000184175
2.32718,0.000163342,0.000155791
2.35884,0.000138388,0.000131479
2.3905,0.000116999,0.000110707
2.42216,9.87076e-05,9.30043e-05
2.45383,8.31021e-05,7.79541e-05
2.48549,6.98181e-05,6.51908e-05
2.51715,5.8536e-05,5.43937e-05
2.54881,4.89757e-05,4.52821e-05
2.58047,4.08927e-05,3.76118e-05
2.61214,3.40739e-05,3.11706e-05
2.6438,2.83343e-05,2.57744e-05
2.67546,2.35139e-05,2.12648e-05
2.70712,1.94742e-05,1.75051e-05
2.73879,1.60962e-05,1.43781e-05
2.77045,1.32776e-05,1.17835e-05
2.80211,1.09308e-05,9.63585e-06
2.83377,8.98104e-06,7.86226e-06
2.86544,7.36458e-06,6.40107e-06
2.8971,6.02726e-06,5.20006e-06
2.92876,4.9232e-06,4.2152e-06
2.96042,4.01361e-06,3.40947e-06
2.99208,3.26579e-06,2.75181e-06
3.02375,2.65223e-06,2.21623e-06
3.05541,2.14985e-06,1.78108e-06
3.08707,1.73935e-06,1.42833e-06
3.11873,1.40459e-06,1.14301e-06
3.1504,1.13214e-06,9.12767e-07
3.18206,9.1085e-07,7.27375e-07
3.21372,7.31465e-07,5.7843e-07
3.24538,5.86335e-07,4.59033e-07
3.27704,4.69147e-07,3.63532e-07
3.30871,3.74704e-07,2.87311e-07
3.34037,2.98737e-07,2.2661e-07
3.37203,2.37748e-07,1.78373e-07
3.40369,1.88876e-07,1.40122e-07
3.43536,1.49787e-07,1.09855e-07
3.46702,1.18582e-07,8.59565e-08
3.49868,9.37153e-08,6.71252e-08
3.53034,7.39365e-08,5.23177e-08
3.56201,5.8233e-08,4.06982e-08
3.59367,4.57875e-08,3.15991e-08
3.62533,3.59417e-08,2.4488e-08
3.65699,2.81663e-08,1.89417e-08
3.68865,2.20368e-08,1.46245e-08
3.72032,1.72131e-08,1.12706e-08
3.75198,1.34236e-08,8.6702e-09
3.78364,1.04517e-08,6.65784e-09
3.8153,8.12481e-09,5.10353e-09
3.84697,6.3061e-09,3.90526e-09
3.87863,4.8869e-09,2.9832e-09
3.91029,3.78128e-09,2.27498e-09
3.94195,2.92136e-09,1.732e-09
3.97361,2.2536e-09,1.31644e-09
4.00528,1.7359e-09,9.98973e-10
4.03694,1.33515e-09,7.56856e-10
4.0686,1.02544e-09,5.72523e-10
4.10026,7.86431e-10,4.3242e-10
4.13193,6.02278e-10,3.2611e-10
4.16359,4.60601e-10,2.45572e-10
4.19525,3.51765e-10,1.84658e-10
4.22691,2.68279e-10,1.38656e-10
4.25858,2.04332e-10,1.03971e-10
4.29024,1.55421e-10,7.78567e-11
4.3219,1.18063e-10,5.82248e-11
4.35356,8.95689e-11,4.34872e-11
4.38522,6.78656e-11,3.24394e-11
4.41689,5.13568e-11,2.41688e-11
4.44855,3.88161e-11,1.79856e-11
4.48021,2.93022e-11,1.3369e-11
4.51187,2.20939e-11,9.92634e-12
4.54354,1.66393e-11,7.36232e-12
4.5752,1.25169e-11,5.45494e-12
4.60686,9.40527e-12,4.03768e-12
4.63852,7.05933e-12,2.98576e-12
4.67018,5.29279e-12,2.20586e-12
4.70185,3.96408e-12,1.62822e-12
4.73351,2.96585e-12,1.20083e-12
4.76517,2.21672e-12,8.84898e-13
4.79683,1.65516e-12,6.51581e-13
4.8285,1.23465e-12,4.79426e-13
4.86016,9.20099e-13,3.52507e-13
4.89182,6.85046e-13,2.59014e-13
4.92348,5.09578e-13,1.90197e-13
4.95515,3.78719e-13,1.3958e-13
4.98681,2.81221e-13,1.02375e-13
5.01847,2.08648e-13,7.50472e-14
5.05013,1.54677e-13,5.49865e-14
5.08179,1.14575e-13,4.02692e-14
5.11346,8.4805e-14,2.9478e-14
5.14512,6.2723e-14,2.15697e-14
5.17678,4.63572e-14,1.5777e-14
5.20844,3.42375e-14,1.15358e-14
5.24011,2.52691e-14,8.43198e-15
5.27177,1.86378e-14,6.16137e-15
5.30343,1.37379e-14,4.50092e-15
5.33509,1.012e-14,3.2871e-15
5.36675,7.45052e-15,2.40006e-15
5.39842,5.48205e-15,1.752e-15
5.43008,4.03144e-15,1.27867e-15
5.46174,2.96311e-15,9.33053e-16
5.4934,2.17676e-15,6.80739e-16
5.52507,1.59829e-15,4.96581e-16
5.55673,1.17297e-15,3.62193e-16
5.58839,8.60395e-16,2.64142e-16
5.62005,6.30774e-16,1.92613e-16
5.65172,4.62147e-16,1.4044e-16
5.68338,3.38331e-16,1.0239e-16
5.71504,2.47406e-16,7.46436e-17
5.7467,1.80594e-16,5.44121e-17
5.77836,1.31422e-16,3.96616e-17
5.81003,9.51168e-17,2.89083e-17
5.84169,6.81416e-17,2.10694e-17
5.87335,4.78625e-17,1.53555e-17
5.90501,3.22941e-17,1.11908e-17
5.93668,1.99081e-17,8.1553e-18
5.96834,9.48594e-18,5.94304e-18
6,0,4.33078e-18
