x,U_ML_full_LU,U_exact
-1.219,2.57742e-17,9.63538e-164
-1.18734,6.75229e-17,1.81563e-155
-1.15567,1.76896e-16,2.07496e-147
-1.12401,4.63429e-16,1.43824e-139
-1.09235,1.21408e-15,6.04662e-132
-1.06069,3.18064e-15,1.54195e-124
-1.02902,8.3326e-15,2.38519e-117
-0.997361,2.18296e-14,2.23818e-110
-0.965699,5.7189e-14,1.27412e-103
-0.934037,1.49823e-13,4.40047e-97
-0.902375,3.92504e-13,9.22118e-91
-0.870712,1.02828e-12,1.17248e-84
-0.83905,2.69386e-12,9.04679e-79
-0.807388,7.05735e-12,4.23635e-73
-0.775726,1.84887e-11,1.20404e-67
-0.744063,4.84366e-11,2.07728e-62
-0.712401,1.26893e-10,2.17575e-57
-0.680739,3.32434e-10,1.38371e-52
-0.649077,8.70905e-10,5.34408e-48
-0.617414,2.28159e-09,1.25366e-43
-0.585752,5.97727e-09,1.78671e-39
-0.55409,1.56592e-08,1.54742e-35
-0.522427,4.10236e-08,8.14641e-32
-0.490765,1.07473e-07,2.60782e-28
-0.459103,2.81557e-07,5.07826e-25
-0.427441,7.37619e-07,6.0185e-22
-0.395778,1.9324e-06,4.34358e-19
-0.364116,5.06248e-06,1.91029e-16
-0.332454,1.32626e-05,5.12413e-14
-0.300792,3.47452e-05,8.39237e-12
-0.269129,9.10251e-05,8.40417e-10
-0.237467,0.000238466,5.15505e-08
-0.205805,0.000624731,1.9415e-06
-0.174142,0.00163666,4.50417e-05
-0.14248,0.0042877,0.000646595
-0.110818,0.0112329,0.00578125
-0.0791557,0.0294277,0.0325085
-0.0474934,0.0770943,0.116696
-0.0158311,0.201971,0.273855
0.0158311,0.52912,0.43654
0.0474934,0.531319,0.502078
0.0791557,0.442775,0.454196
0.110818,0.343852,0.357178
0.14248,0.258641,0.265058
0.174142,0.191543,0.193668
0.205805,0.14074,0.141146
0.237467,0.102995,0.102841
0.269129,0.0752151,0.0749306
0.300792,0.0548678,0.0545949
0.332454,0.0400021,0.0397781
0.364116,0.0291553,0.0289826
0.395778,0.0212464,0.0211169
0.427441,0.0154816,0.0153859
0.459103,0.0112805,0.0112102
0.490765,0.00821927,0.00816783
0.522427,0.00598868,0.00595113
0.55409,0.00436342,0.00433603
0.585752,0.00317922,0.00315925
0.617414,0.0023164,0.00230185
0.649077,0.00168775,0.00167714
0.680739,0.0012297,0.00122197
0.712401,0.000895968,0.000890337
0.744063,0.000652807,0.000648705
0.775726,0.000475639,0.00047265
0.807388,0.000346553,0.000344375
0.83905,0.000252501,0.000250914
0.870712,0.000183973,0.000182817
0.902375,0.000134044,0.000133202
0.934037,9.76652e-05,9.70515e-05
0.965699,7.11594e-05,7.07122e-05
0.997361,5.18472e-05,5.15213e-05
1.02902,3.77761e-05,3.75387e-05
1.06069,2.75239e-05,2.73509e-05
1.09235,2.00541e-05,1.9928e-05
1.12401,1.46115e-05,1.45197e-05
1.15567,1.0646e-05,1.05791e-05
1.18734,7.75676e-06,7.70801e-06
1.219,5.65162e-06,5.6161e-06
1.25066,4.1178e-06,4.09192e-06
1.28232,3.00025e-06,2.9814e-06
1.31398,2.186e-06,2.17226e-06
1.34565,1.59273e-06,1.58272e-06
1.37731,1.16047e-06,1.15318e-06
1.40897,8.45527e-07,8.40214e-07
1.44063,6.16056e-07,6.12184e-07
1.4723,4.48862e-07,4.46041e-07
1.50396,3.27043e-07,3.24988e-07
1.53562,2.38286e-07,2.36788e-07
1.56728,1.73616e-07,1.72525e-07
1.59894,1.26498e-07,1.25703e-07
1.63061,9.2167e-08,9.15877e-08
1.66227,6.71534e-08,6.67313e-08
1.69393,4.89283e-08,4.86208e-08
1.72559,3.56495e-08,3.54254e-08
1.75726,2.59744e-08,2.58112e-08
1.78892,1.89251e-08,1.88061e-08
1.82058,1.37889e-08,1.37023e-08
1.85224,1.00467e-08,9.98355e-09
1.88391,7.32007e-09,7.27407e-09
1.91557,5.33345e-09,5.29993e-09
1.94723,3.88598e-09,3.86156e-09
1.97889,2.83135e-09,2.81355e-09
2.01055,2.06293e-09,2.04997e-09
2.04222,1.50307e-09,1.49362e-09
2.07388,1.09514e-09,1.08826e-09
2.10554,7.97927e-10,7.92912e-10
2.1372,5.81374e-10,5.7772e-10
2.16887,4.23592e-10,4.2093e-10
2.20053,3.08632e-10,3.06692e-10
2.23219,2.24871e-10,2.23458e-10
2.26385,1.63842e-10,1.62812e-10
2.29551,1.19376e-10,1.18626e-10
2.32718,8.69782e-11,8.64316e-11
2.35884,6.33728e-11,6.29746e-11
2.3905,4.61738e-11,4.58836e-11
2.42216,3.36425e-11,3.34311e-11
2.45383,2.45121e-11,2.43581e-11
2.48549,1.78597e-11,1.77474e-11
2.51715,1.30126e-11,1.29309e-11
2.54881,9.48109e-12,9.4215e-12
2.58047,6.90797e-12,6.86456e-12
2.61214,5.03319e-12,5.00156e-12
2.6438,3.66721e-12,3.64416e-12
2.67546,2.67195e-12,2.65516e-12
2.70712,1.9468e-12,1.93456e-12
2.73879,1.41845e-12,1.40953e-12
2.77045,1.03349e-12,1.02699e-12
2.80211,7.53006e-13,7.48273e-13
2.83377,5.48644e-13,5.45196e-13
2.86544,3.99745e-13,3.97233e-13
2.8971,2.91257e-13,2.89426e-13
2.92876,2.12211e-13,2.10878e-13
2.96042,1.54618e-13,1.53647e-13
2.99208,1.12656e-13,1.11948e-13
3.02375,8.20816e-14,8.15658e-14
3.05541,5.98051e-14,5.94293e-14
3.08707,4.35743e-14,4.33005e-14
3.11873,3.17485e-14,3.1549e-14
3.1504,2.31321e-14,2.29868e-14
3.18206,1.68542e-14,1.67483e-14
3.21372,1.22801e-14,1.22029e-14
3.24538,8.94733e-15,8.8911e-15
3.27704,6.51907e-15,6.4781e-15
3.30871,4.74983e-15,4.71998e-15
3.34037,3.46076e-15,3.43901e-15
3.37203,2.52153e-15,2.50568e-15
3.40369,1.8372e-15,1.82565e-15
3.43536,1.33859e-15,1.33018e-15
3.46702,9.75306e-16,9.69177e-16
3.49868,7.10614e-16,7.06148e-16
3.53034,5.17757e-16,5.14503e-16
3.56201,3.77241e-16,3.7487e-16
3.59367,2.7486e-16,2.73132e-16
3.62533,2.00264e-16,1.99006e-16
3.65699,1.45914e-16,1.44997e-16
3.68865,1.06314e-16,1.05645e-16
3.72032,7.74606e-17,7.69738e-17
3.75198,5.64383e-17,5.60836e-17
3.78364,4.11212e-17,4.08628e-17
3.8153,2.99612e-17,2.97729e-17
3.84697,2.18299e-17,2.16927e-17
3.87863,1.59054e-17,1.58054e-17
3.91029,1.15887e-17,1.15159e-17
3.94195,8.44362e-18,8.39056e-18
3.97361,6.15207e-18,6.11341e-18
4.00528,4.48243e-18,4.45426e-18
4.03694,3.26593e-18,3.2454e-18
4.0686,2.37957e-18,2.36462e-18
4.10026,1.73377e-18,1.72287e-18
4.13193,1.26323e-18,1.25529e-18
4.16359,9.20399e-19,9.14615e-19
4.19525,6.70608e-19,6.66394e-19
4.22691,4.88609e-19,4.85538e-19
4.25858,3.56003e-19,3.53766e-19
4.29024,2.59386e-19,2.57756e-19
4.3219,1.8899e-19,1.87802e-19
4.35356,1.37699e-19,1.36834e-19
4.38522,1.00328e-19,9.96979e-20
4.41689,7.30998e-20,7.26404e-20
4.44855,5.32609e-20,5.29262e-20
4.48021,3.88062e-20,3.85623e-20
4.51187,2.82744e-20,2.80967e-20
4.54354,2.06009e-20,2.04714e-20
4.5752,1.50099e-20,1.49156e-20
4.60686,1.09363e-20,1.08676e-20
4.63852,7.96827e-21,7.91819e-21
4.67018,5.80573e-21,5.76924e-21
4.70185,4.23008e-21,4.2035e-21
4.73351,3.08206e-21,3.06269e-21
4.76517,2.24561e-21,2.2315e-21
4.79683,1.63616e-21,1.62588e-21
4.8285,1.19212e-21,1.18463e-21
4.86016,8.68583e-22,8.63125e-22
4.89182,6.32855e-22,6.28878e-22
4.92348,4.61102e-22,4.58204e-22
4.95515,3.35961e-22,3.3385e-22
4.98681,2.44783e-22,2.43245e-22
5.01847,1.7835e-22,1.7723e-22
5.05013,1.29947e-22,1.2913e-22
5.08179,9.46802e-23,9.40852e-23
5.11346,6.89845e-23,6.8551e-23
5.14512,5.02625e-23,4.99466e-23
5.17678,3.66215e-23,3.63914e-23
5.20844,2.66827e-23,2.6515e-23
5.24011,1.94411e-23,1.9319e-23
5.27177,1.41649e-23,1.40759e-23
5.30343,1.03206e-23,1.02558e-23
5.33509,7.51968e-24,7.47242e-24
5.36675,5.47888e-24,5.44445e-24
5.39842,3.99194e-24,3.96685e-24
5.43008,2.90855e-24,2.89027e-24
5.46174,2.11919e-24,2.10587e-24
5.4934,1.54405e-24,1.53435e-24
5.52507,1.125e-24,1.11793e-24
5.55673,8.19685e-25,8.14533e-25
5.58839,5.97227e-25,5.93474e-25
5.62005,4.35143e-25,4.32408e-25
5.65172,3.17047e-25,3.15055e-25
5.68338,2.31002e-25,2.29551e-25
5.71504,1.68308e-25,1.67252e-25
5.7467,1.22627e-25,1.21861e-25
5.77836,8.93385e-26,8.87884e-26
5.81003,6.50708e-26,6.46918e-26
5.84169,4.73539e-26,4.71348e-26
5.87335,3.43531e-26,3.43427e-26
5.90501,2.46388e-26,2.50223e-26
5.93668,1.69276e-26,1.82314e-26
5.96834,9.64976e-27,1.32835e-26
6,0,9.67841e-27
