x,U_ML_full_LU,U_exact
0.110818,0.0509212,0.0510575
0.14248,0.0508484,0.0509828
0.174142,0.0506919,0.0508246
0.205805,0.0504525,0.0505838
0.237467,0.0501314,0.0502616
0.269129,0.0497301,0.0498594
0.300792,0.0492507,0.0493794
0.332454,0.0486955,0.0488238
0.364116,0.0480672,0.0481952
0.395778,0.0473688,0.0474968
0.427441,0.0466036,0.0467318
0.459103,0.0457753,0.0459037
0.490765,0.0448877,0.0450164
0.522427,0.0439449,0.044074
0.55409,0.0429512,0.0430806
0.585752,0.0419109,0.0420406
0.617414,0.0408286,0.0409586
0.649077,0.039709,0.0398391
0.680739,0.0385566,0.0386867
0.712401,0.0373763,0.0375063
0.744063,0.0361727,0.0363023
0.775726,0.0349505,0.0350796
0.807388,0.0337143,0.0338426
0.83905,0.0324686,0.0325958
0.870712,0.0312178,0.0313436
0.902375,0.0299661,0.0300903
0.934037,0.0287176,0.02884
0.965699,0.0274762,0.0275964
0.997361,0.0262456,0.0263633
1.02902,0.0250293,0.0251442
1.06069,0.0238305,0.0239423
1.09235,0.0226521,0.0227607
1.12401,0.021497,0.0216021
1.15567,0.0203677,0.020469
1.18734,0.0192664,0.0193637
1.219,0.0181951,0.0182883
1.25066,0.0171555,0.0172444
1.28232,0.0161491,0.0162336
1.31398,0.0151772,0.0152572
1.34565,0.0142408,0.0143162
1.37731,0.0133405,0.0134113
1.40897,0.012477,0.0125432
1.44063,0.0116506,0.0117121
1.4723,0.0108615,0.0109184
1.50396,0.0101095,0.0101619
1.53562,0.00939447,0.00944243
1.56728,0.00871602,0.00875965
1.59894,0.00807361,0.00811304
1.63061,0.00746659,0.00750196
1.66227,0.00689417,0.00692564
1.69393,0.00635548,0.00638322
1.72559,0.00584954,0.00587374
1.75726,0.00537531,0.00539616
1.78892,0.00493167,0.00494938
1.82058,0.00451745,0.00453223
1.85224,0.00413147,0.00414351
1.88391,0.00377248,0.003782
1.91557,0.00343924,0.00344645
1.94723,0.00313048,0.00313558
1.97889,0.00284495,0.00284814
2.01055,0.00258139,0.00258287
2.04222,0.00233856,0.00233852
2.07388,0.00211525,0.00211387
2.10554,0.00191026,0.00190771
2.1372,0.00172244,0.00171888
2.16887,0.00155065,0.00154624
2.20053,0.00139382,0.0013887
2.23219,0.0012509,0.0012452
2.26385,0.00112089,0.00111473
2.29551,0.00100283,0.000996324
2.32718,0.000895816,0.000889061
2.35884,0.000798981,0.000792071
2.3905,0.000711513,0.000704527
2.42216,0.000632643,0.000625651
2.45383,0.000561649,0.000554715
2.48549,0.000497855,0.000491031
2.51715,0.00044063,0.000433962
2.54881,0.000389385,0.00038291
2.58047,0.000343574,0.000337323
2.61214,0.00030269,0.000296688
2.6438,0.000266265,0.00026053
2.67546,0.000233867,0.000228412
2.70712,0.000205099,0.000199934
2.73879,0.000179598,0.000174728
2.77045,0.000157029,0.000152455
2.80211,0.00013709,0.000132809
2.83377,0.000119502,0.000115511
2.86544,0.000104014,0.000100305
2.8971,9.03976e-05,8.6963e-05
2.92876,7.84463e-05,7.52754e-05
2.96042,6.79733e-05,6.50551e-05
2.99208,5.88108e-05,5.61332e-05
3.02375,5.08077e-05,4.8358e-05
3.05541,4.38286e-05,4.15937e-05
3.08707,3.77522e-05,3.57189e-05
3.11873,3.24702e-05,3.06254e-05
3.1504,2.78861e-05,2.62167e-05
3.18206,2.39139e-05,2.24072e-05
3.21372,2.04775e-05,1.9121e-05
3.24538,1.75092e-05,1.6291e-05
3.27704,1.49494e-05,1.3858e-05
3.30871,1.27452e-05,1.17698e-05
3.34037,1.08502e-05,9.98059e-06
3.37203,9.22357e-06,8.45006e-06
3.40369,7.82947e-06,7.14301e-06
3.43536,6.63649e-06,6.02867e-06
3.46702,5.6172e-06,5.08021e-06
3.49868,4.74764e-06,4.27427e-06
3.53034,4.00695e-06,3.59057e-06
3.56201,3.37699e-06,3.01153e-06
3.59367,2.84202e-06,2.52194e-06
3.62533,2.3884e-06,2.10865e-06
3.65699,2.00434e-06,1.76035e-06
3.68865,1.67966e-06,1.4673e-06
3.72032,1.4056e-06,1.22115e-06
3.75198,1.1746e-06,1.01471e-06
3.78364,9.80187e-07,8.41869e-07
3.8153,8.16812e-07,6.97392e-07
3.84697,6.7972e-07,5.76819e-07
3.87863,5.64852e-07,4.76358e-07
3.91029,4.68746e-07,3.9279e-07
3.94195,3.88455e-07,3.23386e-07
3.97361,3.21475e-07,2.65837e-07
4.00528,2.65678e-07,2.18196e-07
4.03694,2.19266e-07,1.78819e-07
4.0686,1.80714e-07,1.46326e-07
4.10026,1.48739e-07,1.19555e-07
4.13193,1.22255e-07,9.75336e-08
4.16359,1.00352e-07,7.94481e-08
4.19525,8.22612e-08,6.46184e-08
4.22691,6.73416e-08,5.24776e-08
4.25858,5.50542e-08,4.25537e-08
4.29024,4.49489e-08,3.44548e-08
4.3219,3.66497e-08,2.78555e-08
4.35356,2.98432e-08,2.24866e-08
4.38522,2.42688e-08,1.81254e-08
4.41689,1.97097e-08,1.45884e-08
4.44855,1.59861e-08,1.17241e-08
4.48021,1.29491e-08,9.40834e-09
4.51187,1.04754e-08,7.53884e-09
4.54354,8.46325e-09,6.03194e-09
4.5752,6.8288e-09,4.81917e-09
4.60686,5.50292e-09,3.84461e-09
4.63852,4.42879e-09,3.06267e-09
4.67018,3.55978e-09,2.43622e-09
4.70185,2.85765e-09,1.9351e-09
4.73351,2.29111e-09,1.53484e-09
4.76517,1.83457e-09,1.21562e-09
4.79683,1.46716e-09,9.61418e-10
4.8285,1.17187e-09,7.59286e-10
4.86016,9.34841e-10,5.98799e-10
4.89182,7.44833e-10,4.71565e-10
4.92348,5.92713e-10,3.70842e-10
4.95515,4.71081e-10,2.91224e-10
4.98681,3.73952e-10,2.28379e-10
5.01847,2.96488e-10,1.78847e-10
5.05013,2.34786e-10,1.39864e-10
5.08179,1.85701e-10,1.09227e-10
5.11346,1.46701e-10,8.51845e-11
5.14512,1.15753e-10,6.63433e-11
5.17678,9.12256e-11,5.15993e-11
5.20844,7.18103e-11,4.00778e-11
5.24011,5.64605e-11,3.10872e-11
5.27177,4.43399e-11,2.40813e-11
5.30343,3.47806e-11,1.86295e-11
5.33509,2.72506e-11,1.4393e-11
5.36675,2.13261e-11,1.11053e-11
5.39842,1.66705e-11,8.5575e-12
5.43008,1.30162e-11,6.5857e-12
5.46174,1.01512e-11,5.06174e-12
5.4934,7.90767e-12,3.88549e-12
5.52507,6.15273e-12,2.97881e-12
5.55673,4.78147e-12,2.28085e-12
5.58839,3.7111e-12,1.74425e-12
5.62005,2.87637e-12,1.33226e-12
5.65172,2.22588e-12,1.01634e-12
5.68338,1.71921e-12,7.74393e-13
5.71504,1.32458e-12,5.89339e-13
5.7467,1.01696e-12,4.47975e-13
5.77836,7.76697e-13,3.4012e-13
5.81003,5.88256e-13,2.57933e-13
5.84169,4.39343e-13,1.95381e-13
5.87335,3.20141e-13,1.47831e-13
5.90501,2.22712e-13,1.11728e-13
5.93668,1.40498e-13,8.43481e-14
5.96834,6.79158e-14,6.36083e-14
6,0,4.79163e-14
