t,e_max
0.194194,0.000265931
0.195195,0.000264848
0.196196,0.000263777
0.197197,0.000262717
0.198198,0.000261668
0.199199,0.000260629
0.2002,0.000259602
0.201201,0.000258584
0.202202,0.000257578
0.203203,0.000256581
0.204204,0.000255595
0.205205,0.000254618
0.206206,0.000253652
0.207207,0.000252695
0.208208,0.000251748
0.209209,0.00025081
0.21021,0.000249882
0.211211,0.000248963
0.212212,0.000248053
0.213213,0.000247152
0.214214,0.00024626
0.215215,0.000245377
0.216216,0.000244503
0.217217,0.000243637
0.218218,0.000242779
0.219219,0.00024193
0.22022,0.000241089
0.221221,0.000240257
0.222222,0.000239432
0.223223,0.000238615
0.224224,0.000237807
0.225225,0.000237005
0.226226,0.000236212
0.227227,0.000235426
0.228228,0.000234648
0.229229,0.000233876
0.23023,0.000233113
0.231231,0.000232356
0.232232,0.000231606
0.233233,0.000230868
0.234234,0.000230144
0.235235,0.000229427
0.236236,0.000228716
0.237237,0.000228011
0.238238,0.000227312
0.239239,0.00022662
0.24024,0.000225933
0.241241,0.000225253
0.242242,0.000224578
0.243243,0.000223909
0.244244,0.000223246
0.245245,0.000222588
0.246246,0.000221937
0.247247,0.00022129
0.248248,0.00022065
0.249249,0.000220014
0.25025,0.000219384
0.251251,0.00021876
0.252252,0.00021814
0.253253,0.000217526
0.254254,0.000216917
0.255255,0.000216313
0.256256,0.000215714
0.257257,0.00021512
0.258258,0.000214531
0.259259,0.000213947
0.26026,0.000213367
0.261261,0.000212793
0.262262,0.000212223
0.263263,0.000211657
0.264264,0.000211097
0.265265,0.00021054
0.266266,0.000209989
0.267267,0.000209441
0.268268,0.000208898
0.269269,0.00020836
0.27027,0.000207825
0.271271,0.000207295
0.272272,0.000206769
0.273273,0.000206248
0.274274,0.00020573
0.275275,0.000205216
0.276276,0.000204707
0.277277,0.000204201
0.278278,0.000203699
0.279279,0.000203202
0.28028,0.000202708
0.281281,0.000202217
0.282282,0.000201731
0.283283,0.000201248
0.284284,0.000200769
0.285285,0.000200294
0.286286,0.000199822
0.287287,0.000199354
0.288288,0.000198889
0.289289,0.000198428
0.29029,0.00019797
0.291291,0.000197516
0.292292,0.000197065
0.293293,0.000196617
0.294294,0.000196173
0.295295,0.000195732
0.296296,0.000195294
0.297297,0.000194859
0.298298,0.000194427
0.299299,0.000193999
0.3003,0.000193574
0.301301,0.000193151
0.302302,0.000192732
0.303303,0.000192316
0.304304,0.000191903
0.305305,0.000191493
0.306306,0.000191085
0.307307,0.000190681
0.308308,0.000190279
0.309309,0.00018988
0.31031,0.000189484
0.311311,0.000189091
0.312312,0.0001887
0.313313,0.000188312
0.314314,0.000187927
0.315315,0.000187545
0.316316,0.000187165
0.317317,0.000186788
0.318318,0.000186413
0.319319,0.000186041
0.32032,0.000185671
0.321321,0.000185304
0.322322,0.000184939
0.323323,0.000184577
0.324324,0.000184217
0.325325,0.00018386
0.326326,0.000183505
0.327327,0.000183152
0.328328,0.000182802
0.329329,0.000182453
0.33033,0.000182108
0.331331,0.000181764
0.332332,0.000181423
0.333333,0.000181084
0.334334,0.000180747
0.335335,0.000180412
0.336336,0.000180079
0.337337,0.000179749
0.338338,0.000179421
0.339339,0.000179094
0.34034,0.00017877
0.341341,0.000178448
0.342342,0.000178128
0.343343,0.00017781
0.344344,0.000177494
0.345345,0.00017718
0.346346,0.000176867
0.347347,0.000176557
0.348348,0.000176249
0.349349,0.000175942
0.35035,0.000175638
0.351351,0.000175335
0.352352,0.000175034
0.353353,0.000174735
0.354354,0.000174438
0.355355,0.000174143
0.356356,0.000173849
0.357357,0.000173557
0.358358,0.000173267
0.359359,0.000172979
0.36036,0.000172692
0.361361,0.000172407
0.362362,0.000172124
0.363363,0.000171842
0.364364,0.000171562
0.365365,0.000171284
0.366366,0.000171007
0.367367,0.000170732
0.368368,0.000170458
0.369369,0.000170186
0.37037,0.000169916
0.371371,0.000169647
0.372372,0.00016938
0.373373,0.000169114
0.374374,0.000168849
0.375375,0.000168587
0.376376,0.000168325
0.377377,0.000168066
0.378378,0.000167807
0.379379,0.00016755
0.38038,0.000167295
0.381381,0.000167041
0.382382,0.000166788
0.383383,0.000166537
0.384384,0.000166287
0.385385,0.000166038
0.386386,0.000165791
0.387387,0.000165545
0.388388,0.000165301
0.389389,0.000165057
0.39039,0.000164815
0.391391,0.000164575
0.392392,0.000164336
0.393393,0.000164098
0.394394,0.000163861
0.395395,0.000163625
0.396396,0.000163391
0.397397,0.000163158
0.398398,0.000162926
0.399399,0.000162696
0.4004,0.000162467
0.401401,0.000162242
0.402402,0.000162017
0.403403,0.000161794
0.404404,0.000161571
0.405405,0.00016135
0.406406,0.00016113
0.407407,0.000160912
0.408408,0.000160694
0.409409,0.000160477
0.41041,0.000160262
0.411411,0.000160047
0.412412,0.000159834
0.413413,0.000159622
0.414414,0.00015941
0.415415,0.0001592
0.416416,0.000158991
0.417417,0.000158783
0.418418,0.000158576
0.419419,0.00015837
0.42042,0.000158165
0.421421,0.000157961
0.422422,0.000157758
0.423423,0.000157556
0.424424,0.000157355
0.425425,0.000157155
0.426426,0.000156955
0.427427,0.000156757
0.428428,0.00015656
0.429429,0.000156364
0.43043,0.000156168
0.431431,0.000155974
0.432432,0.00015578
0.433433,0.000155588
0.434434,0.000155396
0.435435,0.000155205
0.436436,0.000155015
0.437437,0.000154826
0.438438,0.000154638
0.439439,0.000154451
0.44044,0.000154264
0.441441,0.000154079
0.442442,0.000153894
0.443443,0.00015371
0.444444,0.000153527
0.445445,0.000153345
0.446446,0.000153164
0.447447,0.000152983
0.448448,0.000152803
0.449449,0.000152624
0.45045,0.000152446
0.451451,0.000152269
0.452452,0.000152092
0.453453,0.000151917
0.454454,0.000151741
0.455455,0.000151567
0.456456,0.000151394
0.457457,0.000151221
0.458458,0.000151049
0.459459,0.000150878
0.46046,0.000150707
0.461461,0.000150538
0.462462,0.000150369
0.463463,0.0001502
0.464464,0.000150033
0.465465,0.000149866
0.466466,0.0001497
0.467467,0.000149534
0.468468,0.000149369
0.469469,0.000149205
0.47047,0.000149042
0.471471,0.000148879
0.472472,0.000148717
0.473473,0.000148558
0.474474,0.000148399
0.475475,0.000148242
0.476476,0.000148085
0.477477,0.000147928
0.478478,0.000147773
0.479479,0.000147618
0.48048,0.000147463
0.481481,0.000147309
0.482482,0.000147156
0.483483,0.000147003
0.484484,0.000146851
0.485485,0.0001467
0.486486,0.000146549
0.487487,0.000146399
0.488488,0.00014625
0.489489,0.000146101
0.49049,0.000145952
0.491491,0.000145804
0.492492,0.000145657
0.493493,0.00014551
0.494494,0.000145364
0.495495,0.000145219
0.496496,0.000145074
0.497497,0.000144929
0.498498,0.000144785
0.499499,0.000144642
0.500501,0.000144499
0.501502,0.000144357
0.502503,0.000144215
0.503504,0.000144074
0.504505,0.000143933
0.505506,0.000143793
0.506507,0.000143654
0.507508,0.000143514
0.508509,0.000143376
0.50951,0.000143238
0.510511,0.0001431
0.511512,0.000142963
0.512513,0.000142827
0.513514,0.000142691
0.514515,0.000142555
0.515516,0.00014242
0.516517,0.000142286
0.517518,0.000142151
0.518519,0.000142018
0.51952,0.000141885
0.520521,0.000141752
0.521522,0.00014162
0.522523,0.000141488
0.523524,0.000141357
0.524525,0.000141226
0.525526,0.000141096
0.526527,0.000140966
0.527528,0.000140837
0.528529,0.000140708
0.52953,0.00014058
0.530531,0.000140454
0.531532,0.000140329
0.532533,0.000140204
0.533534,0.000140079
0.534535,0.000139955
0.535536,0.000139831
0.536537,0.000139707
0.537538,0.000139584
0.538539,0.000139462
0.53954,0.00013934
0.540541,0.000139218
0.541542,0.000139097
0.542543,0.000138976
0.543544,0.000138855
0.544545,0.000138735
0.545546,0.000138615
0.546547,0.000138496
0.547548,0.000138377
0.548549,0.000138258
0.54955,0.00013814
0.550551,0.000138022
0.551552,0.000137905
0.552553,0.000137788
0.553554,0.000137671
0.554555,0.000137555
0.555556,0.000137439
0.556557,0.000137323
0.557558,0.000137208
0.558559,0.000137093
0.55956,0.000136979
0.560561,0.000136865
0.561562,0.000136751
0.562563,0.000136638
0.563564,0.000136525
0.564565,0.000136412
0.565566,0.0001363
0.566567,0.000136188
0.567568,0.000136076
0.568569,0.000135965
0.56957,0.000135854
0.570571,0.000135743
0.571572,0.000135633
0.572573,0.000135523
0.573574,0.000135414
0.574575,0.000135304
0.575576,0.000135195
0.576577,0.000135087
0.577578,0.000134979
0.578579,0.000134871
0.57958,0.000134763
0.580581,0.000134656
0.581582,0.00013455
0.582583,0.000134445
0.583584,0.000134341
0.584585,0.000134237
0.585586,0.000134133
0.586587,0.000134029
0.587588,0.000133925
0.588589,0.000133822
0.58959,0.000133719
0.590591,0.000133617
0.591592,0.000133515
0.592593,0.000133413
0.593594,0.000133311
0.594595,0.00013321
0.595596,0.000133109
0.596597,0.000133008
0.597598,0.000132907
0.598599,0.000132807
0.5996,0.000132707
0.600601,0.000132608
0.601602,0.000132508
0.602603,0.000132409
0.603604,0.00013231
0.604605,0.000132212
0.605606,0.000132113
0.606607,0.000132015
0.607608,0.000131918
0.608609,0.00013182
0.60961,0.000131723
0.610611,0.000131626
0.611612,0.000131529
0.612613,0.000131433
0.613614,0.000131337
0.614615,0.000131241
0.615616,0.000131145
0.616617,0.00013105
0.617618,0.000130955
0.618619,0.00013086
0.61962,0.000130765
0.620621,0.000130671
0.621622,0.000130577
0.622623,0.000130483
0.623624,0.000130389
0.624625,0.000130296
0.625626,0.000130203
0.626627,0.00013011
0.627628,0.000130017
0.628629,0.000129925
0.62963,0.000129832
0.630631,0.00012974
0.631632,0.000129649
0.632633,0.000129559
0.633634,0.000129469
0.634635,0.00012938
0.635636,0.000129291
0.636637,0.000129201
0.637638,0.000129112
0.638639,0.000129024
0.63964,0.000128935
0.640641,0.000128847
0.641642,0.000128759
0.642643,0.000128671
0.643644,0.000128584
0.644645,0.000128496
0.645646,0.000128409
0.646647,0.000128322
0.647648,0.000128235
0.648649,0.000128149
0.64965,0.000128062
0.650651,0.000127976
0.651652,0.00012789
0.652653,0.000127805
0.653654,0.000127719
0.654655,0.000127634
0.655656,0.000127549
0.656657,0.000127464
0.657658,0.000127379
0.658659,0.000127295
0.65966,0.00012721
0.660661,0.000127126
0.661662,0.000127042
0.662663,0.000126959
0.663664,0.000126875
0.664665,0.000126792
0.665666,0.000126709
0.666667,0.000126626
0.667668,0.000126543
0.668669,0.000126461
0.66967,0.000126378
0.670671,0.000126296
0.671672,0.000126214
0.672673,0.000126133
0.673674,0.000126051
0.674675,0.00012597
0.675676,0.000125888
0.676677,0.000125807
0.677678,0.000125727
0.678679,0.000125646
0.67968,0.000125566
0.680681,0.000125485
0.681682,0.000125405
0.682683,0.000125325
0.683684,0.000125246
0.684685,0.000125167
0.685686,0.000125089
0.686687,0.000125011
0.687688,0.000124933
0.688689,0.000124855
0.68969,0.000124778
0.690691,0.0001247
0.691692,0.000124623
0.692693,0.000124546
0.693694,0.000124469
0.694695,0.000124392
0.695696,0.000124316
0.696697,0.000124239
0.697698,0.000124163
0.698699,0.000124087
0.6997,0.000124011
0.700701,0.000123936
0.701702,0.00012386
0.702703,0.000123785
0.703704,0.000123709
0.704705,0.000123634
0.705706,0.000123559
0.706707,0.000123484
0.707708,0.00012341
0.708709,0.000123335
0.70971,0.000123261
0.710711,0.000123187
0.711712,0.000123113
0.712713,0.000123039
0.713714,0.000122965
0.714715,0.000122892
0.715716,0.000122818
0.716717,0.000122745
0.717718,0.000122672
0.718719,0.000122599
0.71972,0.000122526
0.720721,0.000122454
0.721722,0.000122381
0.722723,0.000122309
0.723724,0.000122237
0.724725,0.000122164
0.725726,0.000122093
0.726727,0.000122021
0.727728,0.000121949
0.728729,0.000121878
0.72973,0.000121806
0.730731,0.000121735
0.731732,0.000121664
0.732733,0.000121593
0.733734,0.000121523
0.734735,0.000121452
0.735736,0.000121381
0.736737,0.000121311
0.737738,0.000121241
0.738739,0.000121171
0.73974,0.000121101
0.740741,0.000121031
0.741742,0.000120963
0.742743,0.000120894
0.743744,0.000120826
0.744745,0.000120757
0.745746,0.000120689
0.746747,0.000120621
0.747748,0.000120553
0.748749,0.000120485
0.74975,0.000120417
0.750751,0.00012035
0.751752,0.000120282
0.752753,0.000120215
0.753754,0.000120148
0.754755,0.000120081
0.755756,0.000120014
0.756757,0.000119947
0.757758,0.00011988
0.758759,0.000119814
0.75976,0.000119747
0.760761,0.000119681
0.761762,0.000119615
0.762763,0.000119548
0.763764,0.000119482
0.764765,0.000119417
0.765766,0.000119351
0.766767,0.000119285
0.767768,0.00011922
0.768769,0.000119154
0.76977,0.000119089
0.770771,0.000119024
0.771772,0.000118959
0.772773,0.000118894
0.773774,0.000118829
0.774775,0.000118765
0.775776,0.0001187
0.776777,0.000118636
0.777778,0.000118572
0.778779,0.000118507
0.77978,0.000118443
0.780781,0.000118379
0.781782,0.000118316
0.782783,0.000118252
0.783784,0.000118188
0.784785,0.000118125
0.785786,0.000118061
0.786787,0.000117998
0.787788,0.000117935
0.788789,0.000117872
0.78979,0.000117809
0.790791,0.000117746
0.791792,0.000117684
0.792793,0.000117621
0.793794,0.000117558
0.794795,0.000117496
0.795796,0.000117434
0.796797,0.000117372
0.797798,0.00011731
0.798799,0.000117248
0.7998,0.000117186
0.800801,0.000117124
0.801802,0.000117063
0.802803,0.000117001
0.803804,0.00011694
0.804805,0.000116878
0.805806,0.000116818
0.806807,0.000116758
0.807808,0.000116697
0.808809,0.000116637
0.80981,0.000116577
0.810811,0.000116517
0.811812,0.000116457
0.812813,0.000116397
0.813814,0.000116338
0.814815,0.000116278
0.815816,0.000116218
0.816817,0.000116159
0.817818,0.0001161
0.818819,0.00011604
0.81982,0.000115981
0.820821,0.000115922
0.821822,0.000115863
0.822823,0.000115805
0.823824,0.000115746
0.824825,0.000115687
0.825826,0.000115629
0.826827,0.00011557
0.827828,0.000115512
0.828829,0.000115454
0.82983,0.000115396
0.830831,0.000115338
0.831832,0.00011528
0.832833,0.000115222
0.833834,0.000115164
0.834835,0.000115106
0.835836,0.000115049
0.836837,0.000114991
0.837838,0.000114934
0.838839,0.000114877
0.83984,0.000114819
0.840841,0.000114762
0.841842,0.000114705
0.842843,0.000114648
0.843844,0.000114591
0.844845,0.000114535
0.845846,0.000114478
0.846847,0.000114421
0.847848,0.000114365
0.848849,0.000114309
0.84985,0.000114252
0.850851,0.000114196
0.851852,0.00011414
0.852853,0.000114084
0.853854,0.000114028
0.854855,0.000113972
0.855856,0.000113916
0.856857,0.000113861
0.857858,0.000113805
0.858859,0.00011375
0.85986,0.000113694
0.860861,0.000113639
0.861862,0.000113584
0.862863,0.000113529
0.863864,0.000113473
0.864865,0.000113418
0.865866,0.000113364
0.866867,0.000113309
0.867868,0.000113254
0.868869,0.000113199
0.86987,0.000113145
0.870871,0.00011309
0.871872,0.000113036
0.872873,0.000112982
0.873874,0.000112928
0.874875,0.000112873
0.875876,0.000112819
0.876877,0.000112765
0.877878,0.000112711
0.878879,0.000112658
0.87988,0.000112604
0.880881,0.00011255
0.881882,0.000112497
0.882883,0.000112444
0.883884,0.000112391
0.884885,0.000112338
0.885886,0.000112286
0.886887,0.000112233
0.887888,0.00011218
0.888889,0.000112128
0.88989,0.000112075
0.890891,0.000112023
0.891892,0.000111971
0.892893,0.000111919
0.893894,0.000111866
0.894895,0.000111814
0.895896,0.000111762
0.896897,0.00011171
0.897898,0.000111659
0.898899,0.000111607
0.8999,0.000111555
0.900901,0.000111504
0.901902,0.000111452
0.902903,0.000111401
0.903904,0.000111349
0.904905,0.000111298
0.905906,0.000111247
0.906907,0.000111196
0.907908,0.000111144
0.908909,0.000111093
0.90991,0.000111043
0.910911,0.000110992
0.911912,0.000110941
0.912913,0.00011089
0.913914,0.00011084
0.914915,0.000110789
0.915916,0.000110738
0.916917,0.000110688
0.917918,0.000110638
0.918919,0.000110587
0.91992,0.000110537
0.920921,0.000110487
0.921922,0.000110437
0.922923,0.000110387
0.923924,0.000110337
0.924925,0.000110287
0.925926,0.000110238
0.926927,0.000110188
0.927928,0.000110138
0.928929,0.000110089
0.92993,0.000110039
0.930931,0.00010999
0.931932,0.00010994
0.932933,0.000109891
0.933934,0.000109842
0.934935,0.000109793
0.935936,0.000109744
0.936937,0.000109695
0.937938,0.000109646
0.938939,0.000109597
0.93994,0.000109548
0.940941,0.000109499
0.941942,0.000109451
0.942943,0.000109402
0.943944,0.000109353
0.944945,0.000109305
0.945946,0.000109257
0.946947,0.000109208
0.947948,0.00010916
0.948949,0.000109112
0.94995,0.000109064
0.950951,0.000109016
0.951952,0.000108968
0.952953,0.00010892
0.953954,0.000108872
0.954955,0.000108824
0.955956,0.000108776
0.956957,0.000108729
0.957958,0.000108681
0.958959,0.000108634
0.95996,0.000108586
0.960961,0.000108539
0.961962,0.000108491
0.962963,0.000108444
0.963964,0.000108397
0.964965,0.00010835
0.965966,0.000108303
0.966967,0.000108256
0.967968,0.000108209
0.968969,0.000108162
0.96997,0.000108115
0.970971,0.000108068
0.971972,0.000108021
0.972973,0.000107975
0.973974,0.000107928
0.974975,0.000107882
0.975976,0.000107835
0.976977,0.000107789
0.977978,0.000107743
0.978979,0.000107697
0.97998,0.000107651
0.980981,0.000107605
0.981982,0.00010756
0.982983,0.000107514
0.983984,0.000107468
0.984985,0.000107423
0.985986,0.000107377
0.986987,0.000107332
0.987988,0.000107286
0.988989,0.000107241
0.98999,0.000107196
0.990991,0.00010715
0.991992,0.000107105
0.992993,0.00010706
0.993994,0.000107015
0.994995,0.00010697
0.995996,0.000106925
0.996997,0.00010688
0.997998,0.000106836
0.998999,0.000106791
1,0.000106746
