x,U_ML_full_LU,U_exact
-4.41689,1.20853e-36,5.67906e-73
-4.38522,2.64376e-36,5.81613e-72
-4.35356,5.77696e-36,5.85814e-71
-4.3219,1.26091e-35,5.80302e-70
-4.29024,2.74897e-35,5.6535e-69
-4.25858,5.98619e-35,5.41687e-68
-4.22691,1.30202e-34,5.10446e-67
-4.19525,2.82859e-34,4.73064e-66
-4.16359,6.13756e-34,4.31181e-65
-4.13193,1.33012e-33,3.86518e-64
-4.10026,2.87903e-33,3.4076e-63
-4.0686,6.22381e-33,2.9546e-62
-4.03694,1.34374e-32,2.51953e-61
-4.00528,2.89743e-32,2.11305e-60
-3.97361,6.2394e-32,1.7429e-59
-3.94195,1.34183e-31,1.41386e-58
-3.91029,2.88185e-31,1.12801e-57
-3.87863,6.18093e-31,8.85095e-57
-3.84697,1.32385e-30,6.8303e-56
-3.8153,2.83148e-30,5.18396e-55
-3.78364,6.0475e-30,3.86952e-54
-3.75198,1.28977e-29,2.8407e-53
-3.72032,2.74674e-29,2.05101e-52
-3.68865,5.84092e-29,1.45641e-51
-3.65699,1.24021e-28,1.01712e-50
-3.62533,2.62934e-28,6.98612e-50
-3.59367,5.56584e-28,4.71927e-49
-3.56201,1.17634e-27,3.13537e-48
-3.53034,2.48227e-27,2.0487e-47
-3.49868,5.22956e-27,1.31657e-46
-3.46702,1.09995e-26,8.32121e-46
-3.43536,2.30971e-26,5.17256e-45
-3.40369,4.84186e-26,3.16228e-44
-3.37203,1.01327e-25,1.9014e-43
-3.34037,2.11682e-25,1.12441e-42
-3.30871,4.41448e-25,6.53965e-42
-3.27704,9.1896e-25,3.74078e-41
-3.24538,1.90953e-24,2.10451e-40
-3.21372,3.96053e-24,1.16444e-39
-3.18206,8.1991e-24,6.33672e-39
-3.1504,1.69415e-23,3.3915e-38
-3.11873,3.49381e-23,1.78526e-37
-3.08707,7.19103e-23,9.24254e-37
-3.05541,1.47712e-22,4.70613e-36
-3.02375,3.02802e-22,2.35678e-35
-2.99208,6.19447e-22,1.1608e-34
-2.96042,1.26456e-21,5.62315e-34
-2.92876,2.576e-21,2.67909e-33
-2.8971,5.23612e-21,1.25539e-32
-2.86544,1.06198e-20,5.78569e-32
-2.83377,2.14905e-20,2.62252e-31
-2.80211,4.33894e-20,1.16914e-30
-2.77045,8.74002e-20,5.12631e-30
-2.73879,1.75636e-19,2.2107e-29
-2.70712,3.52102e-19,9.37658e-29
-2.67546,7.0414e-19,3.91154e-28
-2.6438,1.40464e-18,1.60488e-27
-2.61214,2.79492e-18,6.47629e-27
-2.58047,5.54687e-18,2.57041e-26
-2.54881,1.09795e-17,1.00339e-25
-2.51715,2.16746e-17,3.85242e-25
-2.48549,4.26708e-17,1.45476e-24
-2.45383,8.37722e-17,5.40308e-24
-2.42216,1.63997e-16,1.97373e-23
-2.3905,3.20119e-16,7.09141e-23
-2.35884,6.23026e-16,2.50596e-22
-2.32718,1.20891e-15,8.70993e-22
-2.29551,2.33854e-15,2.97752e-21
-2.26385,4.50959e-15,1.00114e-20
-2.23219,8.66842e-15,3.31084e-20
-2.20053,1.66084e-14,1.07692e-19
-2.16887,3.17152e-14,3.44535e-19
-2.1372,6.03577e-14,1.08415e-18
-2.10554,1.1447e-13,3.35544e-18
-2.07388,2.16326e-13,1.02145e-17
-2.04222,4.07339e-13,3.05841e-17
-2.01055,7.64183e-13,9.00706e-17
-1.97889,1.42823e-12,2.60905e-16
-1.94723,2.65902e-12,7.43354e-16
-1.91557,4.93096e-12,2.08316e-15
-1.88391,9.10728e-12,5.74203e-15
-1.85224,1.67515e-11,1.55678e-14
-1.82058,3.06821e-11,4.15152e-14
-1.78892,5.59555e-11,1.08895e-13
-1.75726,1.01597e-10,2.80952e-13
-1.72559,1.83635e-10,7.12985e-13
-1.69393,3.30384e-10,1.77973e-12
-1.66227,5.91595e-10,4.36977e-12
-1.63061,1.0542e-09,1.05534e-11
-1.59894,1.86922e-09,2.50703e-11
-1.56728,3.2975e-09,5.85815e-11
-1.53562,5.78686e-09,1.34648e-10
-1.50396,1.01013e-08,3.04423e-10
-1.4723,1.75359e-08,6.77013e-10
-1.44063,3.02716e-08,1.48102e-09
-1.40897,5.1956e-08,3.18694e-09
-1.37731,8.86472e-08,6.74584e-09
-1.34565,1.50334e-07,1.4046e-08
-1.31398,2.5336e-07,2.87689e-08
-1.28232,4.24269e-07,5.79634e-08
-1.25066,7.05811e-07,1.14881e-07
-1.219,1.16628e-06,2.23979e-07
-1.18734,1.91385e-06,4.29573e-07
-1.15567,3.1183e-06,8.10477e-07
-1.12401,5.0437e-06,1.50426e-06
-1.09235,8.09678e-06,2.74654e-06
-1.06069,1.28978e-05,4.93328e-06
-1.02902,2.0383e-05,8.71721e-06
-0.997361,3.19499e-05,1.51536e-05
-0.965699,4.96615e-05,2.59151e-05
-0.934037,7.65271e-05,4.36012e-05
-0.902375,0.000116883,7.21698e-05
-0.870712,0.000176894,0.000117525
-0.83905,0.00026521,0.000188292
-0.807388,0.000393792,0.0002968
-0.775726,0.000578925,0.000460293
-0.744063,0.00084243,0.000702344
-0.712401,0.00121304,0.00105444
-0.680739,0.00172791,0.00155759
-0.649077,0.0024341,0.00226389
-0.617414,0.00338996,0.00323771
-0.585752,0.00466611,0.00455629
-0.55409,0.00634577,0.00630938
-0.522427,0.00852403,0.00859752
-0.490765,0.0113058,0.0115288
-0.459103,0.0148017,0.0152136
-0.427441,0.0191226,0.0197575
-0.395778,0.0243709,0.025252
-0.364116,0.0306305,0.0317645
-0.332454,0.0379549,0.0393265
-0.300792,0.0463545,0.047923
-0.269129,0.0557844,0.0574827
-0.237467,0.0661338,0.0678714
-0.205805,0.0772195,0.0788885
-0.174142,0.0887841,0.0902698
-0.14248,0.100502,0.101695
-0.110818,0.11199,0.1128
-0.0791557,0.122831,0.123199
-0.0474934,0.132594,0.132502
-0.0158311,0.140869,0.140343
0.0158311,0.147291,0.146403
0.0474934,0.151577,0.150433
0.0791557,0.153539,0.15227
0.110818,0.153103,0.151849
0.14248,0.150316,0.149207
0.174142,0.145334,0.144479
0.205805,0.138413,0.137887
0.237467,0.129882,0.129722
0.269129,0.120122,0.120323
0.300792,0.109532,0.110056
0.332454,0.0985059,0.0992885
0.364116,0.0874093,0.0883692
0.395778,0.0765606,0.0776119
0.427441,0.0662205,0.0672818
0.459103,0.0565867,0.0575887
0.490765,0.0477936,0.048684
0.522427,0.0399178,0.0406626
0.55409,0.0329848,0.0335682
0.585752,0.0269789,0.0274008
0.617414,0.0218532,0.0221253
0.649077,0.0175388,0.0176812
0.680739,0.013954,0.0139911
0.712401,0.011011,0.0109682
0.744063,0.00862195,0.00852337
0.775726,0.00670263,0.00656951
0.807388,0.00517558,0.00502533
0.83905,0.00397151,0.0038175
0.870712,0.00302999,0.00288172
0.902375,0.0022994,0.002163
0.934037,0.00173648,0.00161536
0.965699,0.00130555,0.00120104
0.997361,0.000977616,0.000889563
1.02902,0.000729395,0.000656699
1.06069,0.000542427,0.000483452
1.09235,0.000402214,0.000355092
1.12401,0.000297477,0.000260323
1.15567,0.000219515,0.000190558
1.18734,0.000161664,0.000139323
1.219,0.000118853,0.00010177
1.25066,8.72492e-05,7.42854e-05
1.28232,6.3967e-05,5.41949e-05
1.31398,4.68464e-05,3.95224e-05
1.34565,3.42763e-05,2.88141e-05
1.37731,2.50597e-05,2.10029e-05
1.40897,1.83094e-05,1.53071e-05
1.44063,1.33702e-05,1.11549e-05
1.4723,9.75913e-06,8.12845e-06
1.50396,7.12073e-06,5.92287e-06
1.53562,5.19409e-06,4.31564e-06
1.56728,3.78783e-06,3.14449e-06
1.59894,2.76177e-06,2.29113e-06
1.63061,2.01334e-06,1.66935e-06
1.66227,1.46755e-06,1.2163e-06
1.69393,1.06962e-06,8.86207e-07
1.72559,7.79527e-07,6.45697e-07
1.75726,5.68078e-07,4.70459e-07
1.78892,4.13965e-07,3.42779e-07
1.82058,3.01651e-07,2.49751e-07
1.85224,2.19803e-07,1.8197e-07
1.88391,1.6016e-07,1.32584e-07
1.91557,1.16699e-07,9.66017e-08
1.94723,8.50305e-08,7.03845e-08
1.97889,6.19553e-08,5.12826e-08
2.01055,4.51419e-08,3.73648e-08
2.04222,3.28911e-08,2.72242e-08
2.07388,2.39649e-08,1.98357e-08
2.10554,1.74611e-08,1.44524e-08
2.1372,1.27223e-08,1.05301e-08
2.16887,9.26958e-09,7.67229e-09
2.20053,6.75389e-09,5.59007e-09
2.23219,4.92093e-09,4.07296e-09
2.26385,3.58542e-09,2.96758e-09
2.29551,2.61236e-09,2.16219e-09
2.32718,1.90338e-09,1.57539e-09
2.35884,1.38682e-09,1.14784e-09
2.3905,1.01044e-09,8.3632e-10
2.42216,7.36214e-10,6.09347e-10
2.45383,5.3641e-10,4.43974e-10
2.48549,3.90831e-10,3.23482e-10
2.51715,2.84762e-10,2.35691e-10
2.54881,2.07479e-10,1.71726e-10
2.58047,1.51171e-10,1.2512e-10
2.61214,1.10144e-10,9.11633e-11
2.6438,8.02513e-11,6.64221e-11
2.67546,5.84716e-11,4.83955e-11
2.70712,4.26027e-11,3.52612e-11
2.73879,3.10406e-11,2.56915e-11
2.77045,2.26163e-11,1.8719e-11
2.80211,1.64784e-11,1.36388e-11
2.83377,1.20062e-11,9.93728e-12
2.86544,8.74782e-12,7.24036e-12
2.8971,6.37371e-12,5.27536e-12
2.92876,4.64392e-12,3.84366e-12
2.96042,3.38359e-12,2.80051e-12
2.99208,2.4653e-12,2.04047e-12
3.02375,1.79623e-12,1.4867e-12
3.05541,1.30874e-12,1.08322e-12
3.08707,9.53559e-13,7.89237e-13
3.11873,6.94768e-13,5.75043e-13
3.1504,5.06212e-13,4.18979e-13
3.18206,3.68829e-13,3.05271e-13
3.21372,2.68731e-13,2.22422e-13
3.24538,1.95799e-13,1.62058e-13
3.27704,1.4266e-13,1.18076e-13
3.30871,1.03943e-13,8.6031e-14
3.34037,7.57334e-14,6.26827e-14
3.37203,5.51798e-14,4.5671e-14
3.40369,4.02043e-14,3.32761e-14
3.43536,2.92931e-14,2.42452e-14
3.46702,2.13431e-14,1.76652e-14
3.49868,1.55507e-14,1.28709e-14
3.53034,1.13303e-14,9.37784e-15
3.56201,8.25534e-15,6.83275e-15
3.59367,6.01489e-15,4.97838e-15
3.62533,4.38248e-15,3.62727e-15
3.65699,3.1931e-15,2.64285e-15
3.68865,2.32651e-15,1.9256e-15
3.72032,1.69511e-15,1.403e-15
3.75198,1.23507e-15,1.02223e-15
3.78364,8.99876e-16,7.44805e-16
3.8153,6.55655e-16,5.42669e-16
3.84697,4.77714e-16,3.95392e-16
3.87863,3.48065e-16,2.88085e-16
3.91029,2.53602e-16,2.099e-16
3.94195,1.84776e-16,1.52934e-16
3.97361,1.34629e-16,1.11429e-16
4.00528,9.80912e-17,8.11877e-17
4.03694,7.14698e-17,5.91538e-17
4.0686,5.20733e-17,4.30998e-17
4.10026,3.79409e-17,3.14028e-17
4.13193,2.7644e-17,2.28802e-17
4.16359,2.01415e-17,1.66707e-17
4.19525,1.46752e-17,1.21463e-17
4.22691,1.06925e-17,8.84989e-18
4.25858,7.79059e-18,6.44808e-18
4.29024,5.67627e-18,4.69811e-18
4.3219,4.13576e-18,3.42307e-18
4.35356,3.01334e-18,2.49407e-18
4.38522,2.19554e-18,1.81719e-18
4.41689,1.59968e-18,1.32402e-18
4.44855,1.16554e-18,9.64685e-19
4.48021,8.49216e-19,7.02875e-19
4.51187,6.18743e-19,5.12119e-19
4.54354,4.5082e-19,3.73133e-19
4.5752,3.2847e-19,2.71866e-19
4.60686,2.39325e-19,1.98083e-19
4.63852,1.74374e-19,1.44325e-19
4.67018,1.2705e-19,1.05156e-19
4.70185,9.2569e-20,7.66171e-20
4.73351,6.74463e-20,5.58236e-20
4.76517,4.91417e-20,4.06734e-20
4.79683,3.58049e-20,2.96349e-20
4.8285,2.60877e-20,2.15921e-20
4.86016,1.90076e-20,1.57322e-20
4.89182,1.38491e-20,1.14625e-20
4.92348,1.00905e-20,8.35167e-21
4.95515,7.352e-21,6.08507e-21
4.98681,5.35671e-21,4.43362e-21
5.01847,3.90293e-21,3.23036e-21
5.05013,2.8437e-21,2.35366e-21
5.08179,2.07193e-21,1.71489e-21
5.11346,1.50962e-21,1.24948e-21
5.14512,1.09992e-21,9.10376e-22
5.17678,8.01407e-22,6.63305e-22
5.20844,5.8391e-22,4.83288e-22
5.24011,4.2544e-22,3.52126e-22
5.27177,3.09978e-22,2.56561e-22
5.30343,2.25852e-22,1.86932e-22
5.33509,1.64557e-22,1.362e-22
5.36675,1.19897e-22,9.92358e-23
5.39842,8.73573e-23,7.23038e-23
5.43008,6.36487e-23,5.26809e-23
5.46174,4.63745e-23,3.83836e-23
5.4934,3.37882e-23,2.79665e-23
5.52507,2.46175e-23,2.03766e-23
5.55673,1.79354e-23,1.48465e-23
5.58839,1.30664e-23,1.08172e-23
5.62005,9.51814e-24,7.88149e-24
5.65172,6.93207e-24,5.7425e-24
5.68338,5.04669e-24,4.18402e-24
5.71504,3.67142e-24,3.0485e-24
5.7467,2.66723e-24,2.22115e-24
5.77836,1.9326e-24,1.61835e-24
5.81003,1.39326e-24,1.17914e-24
5.84169,9.94692e-25,8.59125e-25
5.87335,6.96617e-25,6.25963e-25
5.90501,4.68908e-25,4.5608e-25
5.93668,2.88557e-25,3.32303e-25
5.96834,1.37344e-25,2.42118e-25
6,0,1.76408e-25
