x,U_KMB,U_exact
5.24686,3.93237e-20,4.9091e-20
5.29707,2.38012e-20,2.9713e-20
5.34728,1.4406e-20,1.79842e-20
5.39749,8.71937e-21,1.08852e-20
5.4477,5.27746e-21,6.58838e-21
5.49791,3.19416e-21,3.9877e-21
5.54812,1.93316e-21,2.41361e-21
5.59833,1.16983e-21,1.46087e-21
5.64854,7.07659e-22,8.8421e-22
5.69874,4.27663e-22,5.3518e-22
5.74895,2.57764e-22,3.23925e-22
5.79916,1.54223e-22,1.9606e-22
5.84937,9.03838e-23,1.18668e-22
5.89958,4.98132e-23,7.18251e-23
5.94979,2.20663e-23,4.34731e-23
6,0,2.63127e-23
