t,e_max
0.711712,0.000359271
0.712713,0.000359005
0.713714,0.000358739
0.714715,0.000358474
0.715716,0.00035821
0.716717,0.000357946
0.717718,0.000357682
0.718719,0.000357419
0.71972,0.000357157
0.720721,0.000356895
0.721722,0.000356634
0.722723,0.000356374
0.723724,0.000356114
0.724725,0.000355854
0.725726,0.000355596
0.726727,0.000355337
0.727728,0.000355079
0.728729,0.000354822
0.72973,0.000354566
0.730731,0.00035431
0.731732,0.000354054
0.732733,0.000353799
0.733734,0.000353545
0.734735,0.000353291
0.735736,0.000353037
0.736737,0.000352785
0.737738,0.000352532
0.738739,0.000352281
0.73974,0.000352029
0.740741,0.000351779
0.741742,0.000351529
0.742743,0.000351279
0.743744,0.00035103
0.744745,0.000350781
0.745746,0.000350533
0.746747,0.000350286
0.747748,0.000350039
0.748749,0.000349792
0.74975,0.000349547
0.750751,0.000349301
0.751752,0.000349056
0.752753,0.000348812
0.753754,0.000348568
0.754755,0.000348324
0.755756,0.000348082
0.756757,0.000347839
0.757758,0.000347597
0.758759,0.000347356
0.75976,0.000347115
0.760761,0.000346875
0.761762,0.000346635
0.762763,0.000346395
0.763764,0.000346157
0.764765,0.000345918
0.765766,0.00034568
0.766767,0.000345443
0.767768,0.000345206
0.768769,0.000344969
0.76977,0.000344733
0.770771,0.000344498
0.771772,0.000344263
0.772773,0.000344028
0.773774,0.000343794
0.774775,0.000343561
0.775776,0.000343328
0.776777,0.000343095
0.777778,0.000342863
0.778779,0.000342631
0.77978,0.0003424
0.780781,0.000342169
0.781782,0.000341939
0.782783,0.000341709
0.783784,0.000341479
0.784785,0.00034125
0.785786,0.000341022
0.786787,0.000340794
0.787788,0.000340566
0.788789,0.000340339
0.78979,0.000340113
0.790791,0.000339886
0.791792,0.000339661
0.792793,0.000339435
0.793794,0.00033921
0.794795,0.000338986
0.795796,0.000338762
0.796797,0.000338538
0.797798,0.000338315
0.798799,0.000338093
0.7998,0.00033787
0.800801,0.000337649
0.801802,0.000337427
0.802803,0.000337206
0.803804,0.000336986
0.804805,0.000336766
0.805806,0.000336546
0.806807,0.000336327
0.807808,0.000336108
0.808809,0.00033589
0.80981,0.000335672
0.810811,0.000335454
0.811812,0.000335237
0.812813,0.00033502
0.813814,0.000334804
0.814815,0.000334588
0.815816,0.000334373
0.816817,0.000334158
0.817818,0.000333943
0.818819,0.000333729
0.81982,0.000333515
0.820821,0.000333302
0.821822,0.000333089
0.822823,0.000332876
0.823824,0.000332664
0.824825,0.000332452
0.825826,0.000332241
0.826827,0.00033203
0.827828,0.00033182
0.828829,0.000331609
0.82983,0.0003314
0.830831,0.00033119
0.831832,0.000330981
0.832833,0.000330773
0.833834,0.000330564
0.834835,0.000330357
0.835836,0.000330149
0.836837,0.000329942
0.837838,0.000329736
0.838839,0.000329529
0.83984,0.000329323
0.840841,0.000329118
0.841842,0.000328913
0.842843,0.000328708
0.843844,0.000328504
0.844845,0.0003283
0.845846,0.000328096
0.846847,0.000327893
0.847848,0.00032769
0.848849,0.000327488
0.84985,0.000327286
0.850851,0.000327084
0.851852,0.000326883
0.852853,0.000326682
0.853854,0.000326481
0.854855,0.000326281
0.855856,0.000326081
0.856857,0.000325881
0.857858,0.000325682
0.858859,0.000325483
0.85986,0.000325285
0.860861,0.000325087
0.861862,0.000324889
0.862863,0.000324692
0.863864,0.000324495
0.864865,0.000324298
0.865866,0.000324102
0.866867,0.000323906
0.867868,0.00032371
0.868869,0.000323515
0.86987,0.00032332
0.870871,0.000323126
0.871872,0.000322932
0.872873,0.000322738
0.873874,0.000322544
0.874875,0.000322351
0.875876,0.000322159
0.876877,0.000321966
0.877878,0.000321774
0.878879,0.000321582
0.87988,0.000321391
0.880881,0.0003212
0.881882,0.000321009
0.882883,0.000320819
0.883884,0.000320629
0.884885,0.000320439
0.885886,0.000320249
0.886887,0.00032006
0.887888,0.000319872
0.888889,0.000319683
0.88989,0.000319495
0.890891,0.000319308
0.891892,0.00031912
0.892893,0.000318933
0.893894,0.000318746
0.894895,0.00031856
0.895896,0.000318374
0.896897,0.000318188
0.897898,0.000318003
0.898899,0.000317817
0.8999,0.000317633
0.900901,0.000317448
0.901902,0.000317264
0.902903,0.00031708
0.903904,0.000316897
0.904905,0.000316713
0.905906,0.000316531
0.906907,0.000316348
0.907908,0.000316166
0.908909,0.000315984
0.90991,0.000315802
0.910911,0.000315621
0.911912,0.00031544
0.912913,0.000315259
0.913914,0.000315079
0.914915,0.000314899
0.915916,0.000314719
0.916917,0.000314539
0.917918,0.00031436
0.918919,0.000314181
0.91992,0.000314003
0.920921,0.000313824
0.921922,0.000313646
0.922923,0.000313469
0.923924,0.000313291
0.924925,0.000313114
0.925926,0.000312938
0.926927,0.000312761
0.927928,0.000312585
0.928929,0.000312409
0.92993,0.000312234
0.930931,0.000312058
0.931932,0.000311883
0.932933,0.000311709
0.933934,0.000311534
0.934935,0.00031136
0.935936,0.000311186
0.936937,0.000311013
0.937938,0.00031084
0.938939,0.000310667
0.93994,0.000310494
0.940941,0.000310322
0.941942,0.000310149
0.942943,0.000309978
0.943944,0.000309806
0.944945,0.000309635
0.945946,0.000309464
0.946947,0.000309293
0.947948,0.000309123
0.948949,0.000308953
0.94995,0.000308783
0.950951,0.000308613
0.951952,0.000308444
0.952953,0.000308275
0.953954,0.000308106
0.954955,0.000307938
0.955956,0.00030777
0.956957,0.000307602
0.957958,0.000307434
0.958959,0.000307267
0.95996,0.0003071
0.960961,0.000306933
0.961962,0.000306766
0.962963,0.0003066
0.963964,0.000306434
0.964965,0.000306268
0.965966,0.000306103
0.966967,0.000305938
0.967968,0.000305773
0.968969,0.000305608
0.96997,0.000305444
0.970971,0.000305279
0.971972,0.000305116
0.972973,0.000304952
0.973974,0.000304789
0.974975,0.000304626
0.975976,0.000304463
0.976977,0.0003043
0.977978,0.000304138
0.978979,0.000303976
0.97998,0.000303814
0.980981,0.000303652
0.981982,0.000303491
0.982983,0.00030333
0.983984,0.000303169
0.984985,0.000303009
0.985986,0.000302849
0.986987,0.000302689
0.987988,0.000302529
0.988989,0.000302369
0.98999,0.00030221
0.990991,0.000302051
0.991992,0.000301892
0.992993,0.000301734
0.993994,0.000301575
0.994995,0.000301417
0.995996,0.00030126
0.996997,0.000301102
0.997998,0.000300945
0.998999,0.000300788
1,0.000300631
