x,U_KMB,U_exact
3.74059,5.68647e-17,5.68647e-17
3.79079,3.44181e-17,3.44181e-17
3.841,2.0832e-17,2.0832e-17
3.89121,1.26088e-17,1.26088e-17
3.94142,7.63166e-18,7.63166e-18
3.99163,4.61916e-18,4.61916e-18
4.04184,2.79581e-18,2.79581e-18
4.09205,1.6922e-18,1.6922e-18
4.14226,1.02423e-18,1.02423e-18
4.19247,6.19926e-19,6.19926e-19
4.24268,3.75219e-19,3.75219e-19
4.29289,2.27106e-19,2.27106e-19
4.3431,1.37459e-19,1.37459e-19
4.39331,8.31988e-20,8.31988e-20
4.44351,5.03571e-20,5.03571e-20
4.49372,3.04793e-20,3.04793e-20
4.54393,1.8448e-20,1.8448e-20
4.59414,1.11659e-20,1.11659e-20
4.64435,6.75831e-21,6.75831e-21
4.69456,4.09055e-21,4.09055e-21
4.74477,2.47586e-21,2.47586e-21
4.79498,1.49855e-21,1.49855e-21
4.84519,9.07015e-22,9.07015e-22
4.8954,5.48983e-22,5.48983e-22
4.94561,3.32279e-22,3.32279e-22
4.99582,2.01116e-22,2.01116e-22
5.04603,1.21728e-22,1.21728e-22
5.09623,7.36776e-23,7.36776e-23
5.14644,4.45943e-23,4.45943e-23
5.19665,2.69913e-23,2.69913e-23
5.24686,1.63368e-23,1.63368e-23
5.29707,9.88809e-24,9.88809e-24
5.34728,5.9849e-24,5.9849e-24
5.39749,3.62244e-24,3.62244e-24
5.4477,2.19253e-24,2.19253e-24
5.49791,1.32706e-24,1.32706e-24
5.54812,8.03218e-25,8.03218e-25
5.59833,4.86158e-25,4.86158e-25
5.64854,2.94254e-25,2.94254e-25
5.69874,1.78101e-25,1.78101e-25
5.74895,1.07798e-25,1.07798e-25
5.79916,6.52461e-26,6.52461e-26
5.84937,3.9491e-26,3.9491e-26
5.89958,2.39025e-26,2.39025e-26
5.94979,1.44673e-26,1.44673e-26
6,8.75651e-27,8.75651e-27
