x,U_KMB,U_exact
3.2887,5.74928e-15,5.76524e-15
3.33891,3.47983e-15,3.48949e-15
3.38912,2.10621e-15,2.11206e-15
3.43933,1.27481e-15,1.27835e-15
3.48954,7.71596e-16,7.73739e-16
3.53975,4.67019e-16,4.68316e-16
3.58996,2.82669e-16,2.83454e-16
3.64017,1.71089e-16,1.71564e-16
3.69038,1.03554e-16,1.03842e-16
3.74059,6.26774e-17,6.28515e-17
3.79079,3.79363e-17,3.80417e-17
3.841,2.29615e-17,2.30252e-17
3.89121,1.38977e-17,1.39363e-17
3.94142,8.41178e-18,8.43514e-18
3.99163,5.09134e-18,5.10548e-18
4.04184,3.0816e-18,3.09016e-18
4.09205,1.86518e-18,1.87036e-18
4.14226,1.12892e-18,1.13206e-18
4.19247,6.83296e-19,6.85193e-19
4.24268,4.13574e-19,4.14722e-19
4.29289,2.50321e-19,2.51016e-19
4.3431,1.5151e-19,1.51931e-19
4.39331,9.17034e-20,9.19581e-20
4.44351,5.55047e-20,5.56588e-20
4.49372,3.35949e-20,3.36882e-20
4.54393,2.03338e-20,2.03902e-20
4.59414,1.23073e-20,1.23415e-20
4.64435,7.44915e-21,7.46983e-21
4.69456,4.50869e-21,4.52121e-21
4.74477,2.72895e-21,2.73652e-21
4.79498,1.65173e-21,1.65632e-21
4.84519,9.99731e-22,1.00251e-21
4.8954,6.051e-22,6.06781e-22
4.94561,3.66245e-22,3.67262e-22
4.99582,2.21675e-22,2.2229e-22
5.04603,1.34171e-22,1.34544e-22
5.09623,8.1209e-23,8.14345e-23
5.14644,4.91528e-23,4.92893e-23
5.19665,2.97504e-23,2.9833e-23
5.24686,1.80068e-23,1.80568e-23
5.29707,1.08989e-23,1.09291e-23
5.34728,6.59668e-24,6.61499e-24
5.39749,3.99272e-24,4.00381e-24
5.4477,2.41665e-24,2.42336e-24
5.49791,1.46271e-24,1.46677e-24
5.54812,8.85323e-25,8.87782e-25
5.59833,5.35854e-25,5.37342e-25
5.64854,3.24332e-25,3.25233e-25
5.69874,1.96306e-25,1.96852e-25
5.74895,1.18817e-25,1.19147e-25
5.79916,7.19156e-26,7.21153e-26
5.84937,4.35278e-26,4.36487e-26
5.89958,2.63458e-26,2.6419e-26
5.94979,1.59461e-26,1.59904e-26
6,0,9.67841e-27
