x,U_ML_Thomas,U_exact
-4.80506,7.27929e-05,7.05778e-05
-4.8,7.36993e-05,7.14556e-05
-4.79494,7.46159e-05,7.23434e-05
-4.78987,7.5543e-05,7.32413e-05
-4.78481,7.64805e-05,7.41495e-05
-4.77975,7.74287e-05,7.50679e-05
-4.77468,7.83875e-05,7.59967e-05
-4.76962,7.93572e-05,7.69361e-05
-4.76456,8.03378e-05,7.7886e-05
-4.75949,8.13294e-05,7.88467e-05
-4.75443,8.23322e-05,7.98182e-05
-4.74937,8.33463e-05,8.08006e-05
-4.7443,8.43717e-05,8.17941e-05
-4.73924,8.54086e-05,8.27988e-05
-4.73418,8.64571e-05,8.38147e-05
-4.72911,8.75173e-05,8.4842e-05
-4.72405,8.85893e-05,8.58808e-05
-4.71899,8.96733e-05,8.69312e-05
-4.71392,9.07694e-05,8.79933e-05
-4.70886,9.18776e-05,8.90673e-05
-4.7038,9.29982e-05,9.01532e-05
-4.69873,9.41312e-05,9.12512e-05
-4.69367,9.52767e-05,9.23614e-05
-4.68861,9.64349e-05,9.34838e-05
-4.68354,9.7606e-05,9.46188e-05
-4.67848,9.87899e-05,9.57663e-05
-4.67342,9.99869e-05,9.69264e-05
-4.66835,0.000101197,9.80994e-05
-4.66329,0.000102421,9.92853e-05
-4.65823,0.000103658,0.000100484
-4.65316,0.000104908,0.000101696
-4.6481,0.000106172,0.000102922
-4.64304,0.00010745,0.000104161
-4.63797,0.000108742,0.000105413
-4.63291,0.000110048,0.000106679
-4.62785,0.000111369,0.000107959
-4.62278,0.000112703,0.000109253
-4.61772,0.000114053,0.000110561
-4.61266,0.000115417,0.000111883
-4.60759,0.000116795,0.00011322
-4.60253,0.000118189,0.000114571
-4.59747,0.000119598,0.000115937
-4.59241,0.000121021,0.000117317
-4.58734,0.000122461,0.000118713
-4.58228,0.000123916,0.000120123
-4.57722,0.000125386,0.000121549
-4.57215,0.000126872,0.00012299
-4.56709,0.000128375,0.000124447
-4.56203,0.000129893,0.000125919
-4.55696,0.000131427,0.000127407
-4.5519,0.000132978,0.000128911
-4.54684,0.000134546,0.000130431
-4.54177,0.00013613,0.000131967
-4.53671,0.000137731,0.00013352
-4.53165,0.00013935,0.000135089
-4.52658,0.000140985,0.000136675
-4.52152,0.000142638,0.000138277
-4.51646,0.000144308,0.000139897
-4.51139,0.000145996,0.000141534
-4.50633,0.000147702,0.000143188
-4.50127,0.000149426,0.00014486
-4.4962,0.000151168,0.000146549
-4.49114,0.000152928,0.000148257
-4.48608,0.000154707,0.000149982
-4.48101,0.000156504,0.000151725
-4.47595,0.00015832,0.000153487
-4.47089,0.000160156,0.000155267
-4.46582,0.00016201,0.000157065
-4.46076,0.000163884,0.000158883
-4.4557,0.000165778,0.000160719
-4.45063,0.000167691,0.000162575
-4.44557,0.000169624,0.00016445
-4.44051,0.000171577,0.000166344
-4.43544,0.000173551,0.000168258
-4.43038,0.000175544,0.000170192
-4.42532,0.000177559,0.000172146
-4.42025,0.000179594,0.00017412
-4.41519,0.000181651,0.000176115
-4.41013,0.000183728,0.00017813
-4.40506,0.000185827,0.000180166
-4.4,0.000187947,0.000182223
-4.39494,0.000190089,0.000184301
-4.38987,0.000192254,0.0001864
-4.38481,0.00019444,0.000188521
-4.37975,0.000196649,0.000190664
-4.37468,0.00019888,0.000192828
-4.36962,0.000201134,0.000195014
-4.36456,0.00020341,0.000197223
-4.35949,0.00020571,0.000199454
-4.35443,0.000208034,0.000201708
-4.34937,0.00021038,0.000203985
-4.3443,0.000212751,0.000206285
-4.33924,0.000215146,0.000208608
-4.33418,0.000217564,0.000210954
-4.32911,0.000220007,0.000213324
-4.32405,0.000222475,0.000215719
-4.31899,0.000224968,0.000218137
-4.31392,0.000227485,0.000220579
-4.30886,0.000230028,0.000223046
-4.3038,0.000232596,0.000225538
-4.29873,0.00023519,0.000228054
-4.29367,0.000237809,0.000230596
-4.28861,0.000240455,0.000233163
-4.28354,0.000243127,0.000235756
-4.27848,0.000245826,0.000238374
-4.27342,0.000248551,0.000241018
-4.26835,0.000251304,0.000243689
-4.26329,0.000254084,0.000246386
-4.25823,0.000256891,0.00024911
-4.25316,0.000259725,0.00025186
-4.2481,0.000262588,0.000254638
-4.24304,0.000265479,0.000257443
-4.23797,0.000268398,0.000260276
-4.23291,0.000271346,0.000263136
-4.22785,0.000274323,0.000266025
-4.22278,0.000277329,0.000268942
-4.21772,0.000280364,0.000271887
-4.21266,0.000283429,0.000274861
-4.20759,0.000286524,0.000277864
-4.20253,0.000289649,0.000280896
-4.19747,0.000292804,0.000283958
-4.19241,0.000295989,0.000287049
-4.18734,0.000299206,0.00029017
-4.18228,0.000302453,0.000293322
-4.17722,0.000305732,0.000296504
-4.17215,0.000309043,0.000299717
-4.16709,0.000312385,0.00030296
-4.16203,0.00031576,0.000306235
-4.15696,0.000319167,0.000309541
-4.1519,0.000322606,0.000312879
-4.14684,0.000326079,0.000316249
-4.14177,0.000329584,0.000319651
-4.13671,0.000333123,0.000323086
-4.13165,0.000336696,0.000326553
-4.12658,0.000340303,0.000330053
-4.12152,0.000343944,0.000333587
-4.11646,0.000347619,0.000337154
-4.11139,0.000351329,0.000340755
-4.10633,0.000355074,0.00034439
-4.10127,0.000358855,0.000348059
-4.0962,0.000362671,0.000351763
-4.09114,0.000366523,0.000355502
-4.08608,0.000370412,0.000359275
-4.08101,0.000374336,0.000363085
-4.07595,0.000378298,0.00036693
-4.07089,0.000382297,0.000370811
-4.06582,0.000386332,0.000374728
-4.06076,0.000390406,0.000378682
-4.0557,0.000394517,0.000382672
-4.05063,0.000398667,0.0003867
-4.04557,0.000402855,0.000390765
-4.04051,0.000407082,0.000394868
-4.03544,0.000411348,0.000399009
-4.03038,0.000415653,0.000403188
-4.02532,0.000419999,0.000407405
-4.02025,0.000424384,0.000411662
-4.01519,0.000428809,0.000415958
-4.01013,0.000433275,0.000420293
-4.00506,0.000437782,0.000424668
-4,0.00044233,0.000429082
-3.99494,0.00044692,0.000433538
-3.98987,0.000451551,0.000438034
-3.98481,0.000456225,0.000442571
-3.97975,0.000460941,0.000447149
-3.97468,0.0004657,0.000451769
-3.96962,0.000470503,0.00045643
-3.96456,0.000475348,0.000461134
-3.95949,0.000480238,0.000465881
-3.95443,0.000485171,0.00047067
-3.94937,0.000490149,0.000475502
-3.9443,0.000495171,0.000480378
-3.93924,0.000500239,0.000485298
-3.93418,0.000505352,0.000490262
-3.92911,0.000510511,0.00049527
-3.92405,0.000515716,0.000500323
-3.91899,0.000520967,0.000505421
-3.91392,0.000526265,0.000510565
-3.90886,0.000531611,0.000515754
-3.9038,0.000537003,0.000520989
-3.89873,0.000542444,0.000526271
-3.89367,0.000547932,0.0005316
-3.88861,0.000553469,0.000536975
-3.88354,0.000559055,0.000542398
-3.87848,0.00056469,0.000547869
-3.87342,0.000570374,0.000553388
-3.86835,0.000576109,0.000558956
-3.86329,0.000581893,0.000564572
-3.85823,0.000587728,0.000570237
-3.85316,0.000593614,0.000575952
-3.8481,0.000599552,0.000581717
-3.84304,0.000605541,0.000587532
-3.83797,0.000611582,0.000593397
-3.83291,0.000617675,0.000599314
-3.82785,0.000623821,0.000605281
-3.82278,0.00063002,0.000611301
-3.81772,0.000636273,0.000617372
-3.81266,0.00064258,0.000623495
-3.80759,0.00064894,0.000629671
-3.80253,0.000655356,0.000635901
-3.79747,0.000661826,0.000642183
-3.79241,0.000668352,0.00064852
-3.78734,0.000674933,0.000654911
-3.78228,0.000681571,0.000661356
-3.77722,0.000688265,0.000667856
-3.77215,0.000695015,0.000674411
-3.76709,0.000701823,0.000681022
-3.76203,0.000708689,0.000687689
-3.75696,0.000715613,0.000694413
-3.7519,0.000722595,0.000701193
-3.74684,0.000729636,0.00070803
-3.74177,0.000736736,0.000714925
-3.73671,0.000743896,0.000721878
-3.73165,0.000751116,0.000728889
-3.72658,0.000758396,0.000735959
-3.72152,0.000765737,0.000743088
-3.71646,0.000773139,0.000750276
-3.71139,0.000780603,0.000757524
-3.70633,0.000788128,0.000764833
-3.70127,0.000795717,0.000772202
-3.6962,0.000803367,0.000779632
-3.69114,0.000811082,0.000787123
-3.68608,0.000818859,0.000794677
-3.68101,0.000826701,0.000802293
-3.67595,0.000834607,0.000809971
-3.67089,0.000842578,0.000817712
-3.66582,0.000850614,0.000825517
-3.66076,0.000858716,0.000833386
-3.6557,0.000866884,0.000841319
-3.65063,0.000875119,0.000849316
-3.64557,0.000883421,0.000857379
-3.64051,0.000891789,0.000865507
-3.63544,0.000900226,0.000873701
-3.63038,0.000908731,0.000881961
-3.62532,0.000917304,0.000890288
-3.62025,0.000925947,0.000898682
-3.61519,0.000934659,0.000907144
-3.61013,0.000943441,0.000915674
-3.60506,0.000952293,0.000924272
-3.6,0.000961216,0.000932939
-3.59494,0.000970211,0.000941675
-3.58987,0.000979277,0.000950481
-3.58481,0.000988415,0.000959357
-3.57975,0.000997626,0.000968303
-3.57468,0.00100691,0.000977321
-3.56962,0.00101627,0.000986409
-3.56456,0.0010257,0.00099557
-3.55949,0.0010352,0.0010048
-3.55443,0.00104478,0.00101411
-3.54937,0.00105444,0.00102349
-3.5443,0.00106417,0.00103294
-3.53924,0.00107397,0.00104247
-3.53418,0.00108386,0.00105207
-3.52911,0.00109382,0.00106174
-3.52405,0.00110386,0.00107149
-3.51899,0.00111397,0.00108132
-3.51392,0.00112417,0.00109122
-3.50886,0.00113444,0.0011012
-3.5038,0.00114479,0.00111126
-3.49873,0.00115522,0.00112139
-3.49367,0.00116573,0.0011316
-3.48861,0.00117633,0.00114189
-3.48354,0.001187,0.00115226
-3.47848,0.00119776,0.00116271
-3.47342,0.00120859,0.00117324
-3.46835,0.00121951,0.00118385
-3.46329,0.00123052,0.00119453
-3.45823,0.0012416,0.0012053
-3.45316,0.00125277,0.00121616
-3.4481,0.00126403,0.00122709
-3.44304,0.00127536,0.00123811
-3.43797,0.00128679,0.0012492
-3.43291,0.0012983,0.00126039
-3.42785,0.0013099,0.00127165
-3.42278,0.00132158,0.001283
-3.41772,0.00133335,0.00129444
-3.41266,0.00134521,0.00130596
-3.40759,0.00135715,0.00131757
-3.40253,0.00136919,0.00132926
-3.39747,0.00138131,0.00134104
-3.39241,0.00139352,0.0013529
-3.38734,0.00140583,0.00136486
-3.38228,0.00141822,0.0013769
-3.37722,0.00143071,0.00138903
-3.37215,0.00144328,0.00140125
-3.36709,0.00145595,0.00141356
-3.36203,0.00146871,0.00142596
-3.35696,0.00148156,0.00143845
-3.3519,0.00149451,0.00145103
-3.34684,0.00150755,0.0014637
-3.34177,0.00152069,0.00147646
-3.33671,0.00153392,0.00148932
-3.33165,0.00154724,0.00150226
-3.32658,0.00156067,0.00151531
-3.32152,0.00157418,0.00152844
-3.31646,0.0015878,0.00154167
-3.31139,0.00160151,0.00155499
-3.30633,0.00161532,0.00156841
-3.30127,0.00162923,0.00158193
-3.2962,0.00164323,0.00159554
-3.29114,0.00165734,0.00160924
-3.28608,0.00167154,0.00162305
-3.28101,0.00168585,0.00163695
-3.27595,0.00170026,0.00165095
-3.27089,0.00171476,0.00166505
-3.26582,0.00172937,0.00167924
-3.26076,0.00174408,0.00169354
-3.2557,0.0017589,0.00170794
-3.25063,0.00177382,0.00172243
-3.24557,0.00178884,0.00173703
-3.24051,0.00180396,0.00175173
-3.23544,0.00181919,0.00176653
-3.23038,0.00183453,0.00178143
-3.22532,0.00184997,0.00179644
-3.22025,0.00186552,0.00181155
-3.21519,0.00188117,0.00182676
-3.21013,0.00189693,0.00184208
-3.20506,0.0019128,0.0018575
-3.2,0.00192877,0.00187303
-3.19494,0.00194486,0.00188866
-3.18987,0.00196105,0.0019044
-3.18481,0.00197736,0.00192024
-3.17975,0.00199377,0.0019362
-3.17468,0.0020103,0.00195226
-3.16962,0.00202693,0.00196843
-3.16456,0.00204368,0.0019847
-3.15949,0.00206054,0.00200109
-3.15443,0.00207751,0.00201758
-3.14937,0.00209459,0.00203419
-3.1443,0.00211179,0.0020509
-3.13924,0.0021291,0.00206773
-3.13418,0.00214653,0.00208467
-3.12911,0.00216407,0.00210172
-3.12405,0.00218173,0.00211888
-3.11899,0.0021995,0.00213616
-3.11392,0.00221739,0.00215354
-3.10886,0.0022354,0.00217105
-3.1038,0.00225352,0.00218866
-3.09873,0.00227177,0.0022064
-3.09367,0.00229013,0.00222424
-3.08861,0.0023086,0.0022422
-3.08354,0.0023272,0.00226028
-3.07848,0.00234592,0.00227848
-3.07342,0.00236476,0.00229679
-3.06835,0.00238372,0.00231522
-3.06329,0.0024028,0.00233377
-3.05823,0.00242201,0.00235244
-3.05316,0.00244133,0.00237122
-3.0481,0.00246078,0.00239013
-3.04304,0.00248035,0.00240915
-3.03797,0.00250004,0.0024283
-3.03291,0.00251986,0.00244756
-3.02785,0.00253981,0.00246695
-3.02278,0.00255988,0.00248646
-3.01772,0.00258007,0.00250609
-3.01266,0.00260039,0.00252585
-3.00759,0.00262084,0.00254573
-3.00253,0.00264141,0.00256573
-2.99747,0.00266212,0.00258585
-2.99241,0.00268295,0.0026061
-2.98734,0.00270391,0.00262648
-2.98228,0.00272499,0.00264698
-2.97722,0.00274621,0.00266761
-2.97215,0.00276756,0.00268836
-2.96709,0.00278903,0.00270924
-2.96203,0.00281064,0.00273025
-2.95696,0.00283238,0.00275138
-2.9519,0.00285425,0.00277265
-2.94684,0.00287625,0.00279404
-2.94177,0.00289839,0.00281556
-2.93671,0.00292066,0.00283721
-2.93165,0.00294306,0.00285899
-2.92658,0.0029656,0.0028809
-2.92152,0.00298827,0.00290294
-2.91646,0.00301107,0.00292512
-2.91139,0.00303401,0.00294742
-2.90633,0.00305709,0.00296986
-2.90127,0.0030803,0.00299243
-2.8962,0.00310365,0.00301513
-2.89114,0.00312713,0.00303797
-2.88608,0.00315076,0.00306093
-2.88101,0.00317452,0.00308404
-2.87595,0.00319842,0.00310728
-2.87089,0.00322246,0.00313065
-2.86582,0.00324664,0.00315416
-2.86076,0.00327095,0.00317781
-2.8557,0.00329541,0.00320159
-2.85063,0.00332001,0.00322551
-2.84557,0.00334475,0.00324956
-2.84051,0.00336963,0.00327376
-2.83544,0.00339465,0.00329809
-2.83038,0.00341982,0.00332256
-2.82532,0.00344512,0.00334717
-2.82025,0.00347057,0.00337191
-2.81519,0.00349616,0.0033968
-2.81013,0.0035219,0.00342183
-2.80506,0.00354778,0.003447
-2.8,0.00357381,0.00347231
-2.79494,0.00359998,0.00349776
-2.78987,0.00362629,0.00352335
-2.78481,0.00365276,0.00354908
-2.77975,0.00367936,0.00357496
-2.77468,0.00370612,0.00360097
-2.76962,0.00373302,0.00362713
-2.76456,0.00376007,0.00365344
-2.75949,0.00378726,0.00367989
-2.75443,0.00381461,0.00370648
-2.74937,0.0038421,0.00373322
-2.7443,0.00386974,0.0037601
-2.73924,0.00389753,0.00378713
-2.73418,0.00392547,0.0038143
-2.72911,0.00395356,0.00384162
-2.72405,0.0039818,0.00386908
-2.71899,0.00401019,0.00389669
-2.71392,0.00403873,0.00392445
-2.70886,0.00406742,0.00395236
-2.7038,0.00409626,0.00398041
-2.69873,0.00412526,0.00400861
-2.69367,0.00415441,0.00403696
-2.68861,0.00418371,0.00406546
-2.68354,0.00421316,0.00409411
-2.67848,0.00424277,0.0041229
-2.67342,0.00427253,0.00415185
-2.66835,0.00430244,0.00418094
-2.66329,0.00433251,0.00421019
-2.65823,0.00436273,0.00423958
-2.65316,0.00439311,0.00426913
-2.6481,0.00442364,0.00429883
-2.64304,0.00445433,0.00432868
-2.63797,0.00448517,0.00435868
-2.63291,0.00451617,0.00438883
-2.62785,0.00454732,0.00441913
-2.62278,0.00457863,0.00444959
-2.61772,0.0046101,0.0044802
-2.61266,0.00464173,0.00451096
-2.60759,0.00467351,0.00454188
-2.60253,0.00470545,0.00457295
-2.59747,0.00473755,0.00460417
-2.59241,0.0047698,0.00463555
-2.58734,0.00480222,0.00466708
-2.58228,0.00483479,0.00469877
-2.57722,0.00486752,0.00473061
-2.57215,0.00490041,0.0047626
-2.56709,0.00493346,0.00479475
-2.56203,0.00496667,0.00482706
-2.55696,0.00500004,0.00485952
-2.5519,0.00503357,0.00489214
-2.54684,0.00506725,0.00492491
-2.54177,0.0051011,0.00495784
-2.53671,0.00513511,0.00499093
-2.53165,0.00516928,0.00502417
-2.52658,0.00520362,0.00505757
-2.52152,0.00523811,0.00509113
-2.51646,0.00527276,0.00512484
-2.51139,0.00530758,0.00515871
-2.50633,0.00534255,0.00519274
-2.50127,0.00537769,0.00522693
-2.4962,0.00541299,0.00526128
-2.49114,0.00544846,0.00529578
-2.48608,0.00548408,0.00533044
-2.48101,0.00551987,0.00536526
-2.47595,0.00555582,0.00540024
-2.47089,0.00559193,0.00543537
-2.46582,0.00562821,0.00547067
-2.46076,0.00566465,0.00550612
-2.4557,0.00570125,0.00554173
-2.45063,0.00573802,0.00557751
-2.44557,0.00577494,0.00561344
-2.44051,0.00581204,0.00564953
-2.43544,0.00584929,0.00568578
-2.43038,0.00588671,0.00572219
-2.42532,0.00592429,0.00575876
-2.42025,0.00596204,0.00579549
-2.41519,0.00599995,0.00583237
-2.41013,0.00603803,0.00586942
-2.40506,0.00607627,0.00590663
-2.4,0.00611467,0.005944
-2.39494,0.00615324,0.00598153
-2.38987,0.00619197,0.00601922
-2.38481,0.00623086,0.00605707
-2.37975,0.00626992,0.00609508
-2.37468,0.00630915,0.00613324
-2.36962,0.00634854,0.00617157
