x,U_ML_Thomas,U_exact
-5.18481,4.76394e-429,0
-5.17975,1.24767e-428,0
-5.17468,3.26763e-428,0
-5.16962,8.55789e-428,0
-5.16456,2.2413e-427,0
-5.15949,5.86993e-427,0
-5.15443,1.53733e-426,0
-5.14937,4.02624e-426,0
-5.1443,1.05447e-425,0
-5.13924,2.76164e-425,0
-5.13418,7.23269e-425,0
-5.12911,1.89423e-424,0
-5.12405,4.96097e-424,0
-5.11899,1.29927e-423,0
-5.11392,3.40277e-423,0
-5.10886,8.91182e-423,0
-5.1038,2.33399e-422,0
-5.09873,6.1127e-422,0
-5.09367,1.60091e-421,0
-5.08861,4.19276e-421,0
-5.08354,1.09808e-420,0
-5.07848,2.87585e-420,0
-5.07342,7.53182e-420,0
-5.06835,1.97257e-419,0
-5.06329,5.16614e-419,0
-5.05823,1.35301e-418,0
-5.05316,3.54351e-418,0
-5.0481,9.2804e-418,0
-5.04304,2.43052e-417,0
-5.03797,6.36551e-417,0
-5.03291,1.66712e-416,0
-5.02785,4.36616e-416,0
-5.02278,1.14349e-415,0
-5.01772,2.99479e-415,0
-5.01266,7.84332e-415,0
-5.00759,2.05415e-414,0
-5.00253,5.3798e-414,0
-4.99747,1.40896e-413,0
-4.99241,3.69006e-413,0
-4.98734,9.66421e-413,0
-4.98228,2.53105e-412,0
-4.97722,6.62877e-412,0
-4.97215,1.73607e-411,0
-4.96709,4.54674e-411,0
-4.96203,1.19078e-410,0
-4.95696,3.11865e-410,0
-4.9519,8.1677e-410,0
-4.94684,2.13911e-409,0
-4.94177,5.6023e-409,0
-4.93671,1.46724e-408,0
-4.93165,3.84267e-408,0
-4.92658,1.00639e-407,0
-4.92152,2.63572e-407,0
-4.91646,6.90293e-407,0
-4.91139,1.80787e-406,0
-4.90633,4.73478e-406,0
-4.90127,1.24003e-405,0
-4.8962,3.24763e-405,0
-4.89114,8.5055e-405,0
-4.88608,2.22758e-404,0
-4.88101,5.834e-404,0
-4.87595,1.52792e-403,0
-4.87089,4.0016e-403,0
-4.86582,1.04801e-402,0
-4.86076,2.74473e-402,0
-4.8557,7.18842e-402,0
-4.85063,1.88264e-401,0
-4.84557,4.9306e-401,0
-4.84051,1.29132e-400,0
-4.83544,3.38194e-400,0
-4.83038,8.85727e-400,0
-4.82532,2.31971e-399,0
-4.82025,6.07528e-399,0
-4.81519,1.59111e-398,0
-4.81013,4.16709e-398,0
-4.80506,1.09136e-397,0
-4.8,2.85825e-397,0
-4.79494,7.48571e-397,0
-4.78987,1.9605e-396,0
-4.78481,5.13452e-396,0
-4.77975,1.34472e-395,0
-4.77468,3.52182e-395,0
-4.76962,9.22359e-395,0
-4.76456,2.41565e-394,0
-4.75949,6.32654e-394,0
-4.75443,1.65691e-393,0
-4.74937,4.33944e-393,0
-4.7443,1.13649e-392,0
-4.73924,2.97646e-392,0
-4.73418,7.79531e-392,0
-4.72911,2.04158e-391,0
-4.72405,5.34687e-391,0
-4.71899,1.40034e-390,0
-4.71392,3.66747e-390,0
-4.70886,9.60506e-390,0
-4.7038,2.51555e-389,0
-4.69873,6.5882e-389,0
-4.69367,1.72544e-388,0
-4.68861,4.51891e-388,0
-4.68354,1.1835e-387,0
-4.67848,3.09956e-387,0
-4.67342,8.1177e-387,0
-4.66835,2.12602e-386,0
-4.66329,5.56801e-386,0
-4.65823,1.45825e-385,0
-4.65316,3.81915e-385,0
-4.6481,1.00023e-384,0
-4.64304,2.61959e-384,0
-4.63797,6.86067e-384,0
-4.63291,1.7968e-383,0
-4.62785,4.7058e-383,0
-4.62278,1.23244e-382,0
-4.61772,3.22775e-382,0
-4.61266,8.45343e-382,0
-4.60759,2.21394e-381,0
-4.60253,5.79829e-381,0
-4.59747,1.51856e-380,0
-4.59241,3.9771e-380,0
-4.58734,1.0416e-379,0
-4.58228,2.72793e-379,0
-4.57722,7.14441e-379,0
-4.57215,1.87111e-378,0
-4.56709,4.90042e-378,0
-4.56203,1.28341e-377,0
-4.55696,3.36124e-377,0
-4.5519,8.80305e-377,0
-4.54684,2.30551e-376,0
-4.54177,6.03809e-376,0
-4.53671,1.58137e-375,0
-4.53165,4.14158e-375,0
-4.52658,1.08468e-374,0
-4.52152,2.84075e-374,0
-4.51646,7.43989e-374,0
-4.51139,1.9485e-373,0
-4.50633,5.10309e-373,0
-4.50127,1.33649e-372,0
-4.4962,3.50026e-372,0
-4.49114,9.16713e-372,0
-4.48608,2.40086e-371,0
-4.48101,6.28782e-371,0
-4.47595,1.64677e-370,0
-4.47089,4.31287e-370,0
-4.46582,1.12954e-369,0
-4.46076,2.95824e-369,0
-4.4557,7.74759e-369,0
-4.45063,2.02908e-368,0
-4.44557,5.31414e-368,0
-4.44051,1.39177e-367,0
-4.43544,3.64502e-367,0
-4.43038,9.54626e-367,0
-4.42532,2.50015e-366,0
-4.42025,6.54787e-366,0
-4.41519,1.71488e-365,0
-4.41013,4.49124e-365,0
-4.40506,1.17625e-364,0
-4.4,3.08059e-364,0
-4.39494,8.06801e-364,0
-4.38987,2.113e-363,0
-4.38481,5.53392e-363,0
-4.37975,1.44933e-362,0
-4.37468,3.79577e-362,0
-4.36962,9.94107e-362,0
-4.36456,2.60355e-361,0
-4.35949,6.81867e-361,0
-4.35443,1.7858e-360,0
-4.34937,4.67699e-360,0
-4.3443,1.2249e-359,0
-4.33924,3.20799e-359,0
-4.33418,8.40169e-359,0
-4.32911,2.20039e-358,0
-4.32405,5.7628e-358,0
-4.31899,1.50927e-357,0
-4.31392,3.95275e-357,0
-4.30886,1.03522e-356,0
-4.3038,2.71123e-356,0
-4.29873,7.10068e-356,0
-4.29367,1.85966e-355,0
-4.28861,4.87042e-355,0
-4.28354,1.27556e-354,0
-4.27848,3.34067e-354,0
-4.27342,8.74916e-354,0
-4.26835,2.29139e-353,0
-4.26329,6.00113e-353,0
-4.25823,1.57169e-352,0
-4.25316,4.11623e-352,0
-4.2481,1.07804e-351,0
-4.24304,2.82336e-351,0
-4.23797,7.39435e-351,0
-4.23291,1.93657e-350,0
-4.22785,5.07185e-350,0
-4.22278,1.32831e-349,0
-4.21772,3.47883e-349,0
-4.21266,9.11101e-349,0
-4.20759,2.38616e-348,0
-4.20253,6.24933e-348,0
-4.19747,1.63669e-347,0
-4.19241,4.28647e-347,0
-4.18734,1.12262e-346,0
-4.18228,2.94013e-346,0
-4.17722,7.70016e-346,0
-4.17215,2.01666e-345,0
-4.16709,5.28161e-345,0
-4.16203,1.38325e-344,0
-4.15696,3.62271e-344,0
-4.1519,9.48782e-344,0
-4.14684,2.48485e-343,0
-4.14177,6.50779e-343,0
-4.13671,1.70438e-342,0
-4.13165,4.46375e-342,0
-4.12658,1.16905e-341,0
-4.12152,3.06173e-341,0
-4.11646,8.01862e-341,0
-4.11139,2.10007e-340,0
-4.10633,5.50005e-340,0
-4.10127,1.44046e-339,0
-4.0962,3.77253e-339,0
-4.09114,9.88022e-339,0
-4.08608,2.58762e-338,0
-4.08101,6.77693e-338,0
-4.07595,1.77487e-337,0
-4.07089,4.64836e-337,0
-4.06582,1.2174e-336,0
-4.06076,3.18835e-336,0
-4.0557,8.35026e-336,0
-4.05063,2.18692e-335,0
-4.04557,5.72752e-335,0
-4.04051,1.50003e-334,0
-4.03544,3.92856e-334,0
-4.03038,1.02888e-333,0
-4.02532,2.69463e-333,0
-4.02025,7.05721e-333,0
-4.01519,1.84827e-332,0
-4.01013,4.84061e-332,0
-4.00506,1.26775e-331,0
-4,3.32022e-331,0
-3.99494,8.69561e-331,0
-3.98987,2.27737e-330,0
-3.98481,5.9644e-330,0
-3.97975,1.56207e-329,0
-3.97468,4.09104e-329,0
-3.96962,1.07144e-328,0
-3.96456,2.80608e-328,0
-3.95949,7.34908e-328,0
-3.95443,1.92472e-327,0
-3.94937,5.04081e-327,0
-3.9443,1.32018e-326,0
-3.93924,3.45753e-326,0
-3.93418,9.05524e-326,0
-3.92911,2.37156e-325,0
-3.92405,6.21107e-325,0
-3.91899,1.62667e-324,0
-3.91392,4.26023e-324,0
-3.90886,1.11575e-323,0
-3.9038,2.92213e-323,0
-3.89873,7.65303e-323,0
-3.89367,2.00432e-322,0
-3.88861,5.24928e-322,0
-3.88354,1.37478e-321,0
-3.87848,3.60053e-321,0
-3.87342,9.42974e-321,0
-3.86835,2.46964e-320,0
-3.86329,6.46795e-320,0
-3.85823,1.69395e-319,0
-3.85316,4.43643e-319,0
-3.8481,1.16189e-318,0
-3.84304,3.04299e-318,0
-3.83797,7.96954e-318,0
-3.83291,2.08721e-317,0
-3.82785,5.46638e-317,0
-3.82278,1.43164e-316,0
-3.81772,3.74944e-316,0
-3.81266,9.81974e-316,0
-3.80759,2.57178e-315,0
-3.80253,6.73545e-315,0
-3.79747,1.76401e-314,0
-3.79241,4.61991e-314,0
-3.78734,1.20995e-313,0
-3.78228,3.16884e-313,0
-3.77722,8.29914e-313,0
-3.77215,2.17353e-312,0
-3.76709,5.69246e-312,0
-3.76203,1.49085e-311,0
-3.75696,3.90451e-311,0
-3.7519,1.02259e-310,0
-3.74684,2.67814e-310,0
-3.74177,7.01401e-310,0
-3.73671,1.83696e-309,0
-3.73165,4.81098e-309,0
-3.72658,1.25999e-308,0
-3.72152,3.29989e-308,0
-3.71646,8.64238e-308,0
-3.71139,2.26343e-307,0
-3.70633,5.92789e-307,0
-3.70127,1.55251e-306,0
-3.6962,4.06599e-306,0
-3.69114,1.06488e-305,0
-3.68608,2.7889e-305,0
-3.68101,7.3041e-305,0
-3.67595,1.91293e-304,0
-3.67089,5.00995e-304,0
-3.66582,1.3121e-303,0
-3.66076,3.43637e-303,0
-3.6557,8.99981e-303,0
-3.65063,2.35704e-302,0
-3.64557,6.17305e-302,0
-3.64051,1.61671e-301,0
-3.63544,4.23415e-301,0
-3.63038,1.10892e-300,0
-3.62532,2.90425e-300,0
-3.62025,7.60618e-300,0
-3.61519,1.99205e-299,0
-3.61013,5.21715e-299,0
-3.60506,1.36636e-298,0
-3.6,3.57849e-298,0
-3.59494,9.37202e-298,0
-3.58987,2.45452e-297,0
-3.58481,6.42836e-297,0
-3.57975,1.68358e-296,0
-3.57468,4.40927e-296,0
-3.56962,1.15478e-295,0
-3.56456,3.02436e-295,0
-3.55949,7.92076e-295,0
-3.55443,2.07444e-294,0
-3.54937,5.43292e-294,0
-3.5443,1.42287e-293,0
-3.53924,3.72649e-293,0
-3.53418,9.75963e-293,0
-3.52911,2.55603e-292,0
-3.52405,6.69422e-292,0
-3.51899,1.75321e-291,0
-3.51392,4.59163e-291,0
-3.50886,1.20254e-290,0
-3.5038,3.14944e-290,0
-3.49873,8.24834e-290,0
-3.49367,2.16023e-289,0
-3.48861,5.65761e-289,0
-3.48354,1.48172e-288,0
-3.47848,3.88061e-288,0
-3.47342,1.01633e-287,0
-3.46835,2.66175e-287,0
-3.46329,6.97108e-287,0
-3.45823,1.82572e-286,0
-3.45316,4.78153e-286,0
-3.4481,1.25228e-285,0
-3.44304,3.27969e-285,0
-3.43797,8.58947e-285,0
-3.43291,2.24957e-284,0
-3.42785,5.8916e-284,0
-3.42278,1.543e-283,0
-3.41772,4.0411e-283,0
-3.41266,1.05836e-282,0
-3.40759,2.77183e-282,0
-3.40253,7.25939e-282,0
-3.39747,1.90122e-281,0
-3.39241,4.97928e-281,0
-3.38734,1.30407e-280,0
-3.38228,3.41533e-280,0
-3.37722,8.94472e-280,0
-3.37215,2.34261e-279,0
-3.36709,6.13526e-279,0
-3.36203,1.60682e-278,0
-3.35696,4.20823e-278,0
-3.3519,1.10213e-277,0
-3.34684,2.88647e-277,0
-3.34177,7.55962e-277,0
-3.33671,1.97985e-276,0
-3.33165,5.18521e-276,0
-3.32658,1.358e-275,0
-3.32152,3.55659e-275,0
-3.31646,9.31465e-275,0
-3.31139,2.43949e-274,0
-3.30633,6.38901e-274,0
-3.30127,1.67327e-273,0
-3.2962,4.38228e-273,0
-3.29114,1.14771e-272,0
-3.28608,3.00585e-272,0
-3.28101,7.87227e-272,0
-3.27595,2.06174e-271,0
-3.27089,5.39966e-271,0
-3.26582,1.41416e-270,0
-3.26076,3.70368e-270,0
-3.2557,9.69989e-270,0
-3.25063,2.54039e-269,0
-3.24557,6.65324e-269,0
-3.24051,1.74248e-268,0
-3.23544,4.56352e-268,0
-3.23038,1.19518e-267,0
-3.22532,3.13016e-267,0
-3.22025,8.19785e-267,0
-3.21519,2.14701e-266,0
-3.21013,5.62298e-266,0
-3.20506,1.47265e-265,0
-3.2,3.85685e-265,0
-3.19494,1.01011e-264,0
-3.18987,2.64545e-264,0
-3.18481,6.92841e-264,0
-3.17975,1.81454e-263,0
-3.17468,4.75226e-263,0
-3.16962,1.24461e-262,0
-3.16456,3.25962e-262,0
-3.15949,8.53689e-262,0
-3.15443,2.2358e-261,0
-3.14937,5.85554e-261,0
-3.1443,1.53356e-260,0
-3.13924,4.01637e-260,0
-3.13418,1.05188e-259,0
-3.12911,2.75486e-259,0
-3.12405,7.21495e-259,0
-3.11899,1.88959e-258,0
-3.11392,4.9488e-258,0
-3.10886,1.29608e-257,0
-3.1038,3.39443e-257,0
-3.09873,8.88996e-257,0
-3.09367,2.32827e-256,0
-3.08861,6.09771e-256,0
-3.08354,1.59698e-255,0
-3.07848,4.18247e-255,0
-3.07342,1.09538e-254,0
-3.06835,2.8688e-254,0
-3.06329,7.51334e-254,0
-3.05823,1.96773e-253,0
-3.05316,5.15347e-253,0
-3.0481,1.34969e-252,0
-3.04304,3.53481e-252,0
-3.03797,9.25763e-252,0
-3.03291,2.42456e-251,0
-3.02785,6.3499e-251,0
-3.02278,1.66303e-250,0
-3.01772,4.35545e-250,0
-3.01266,1.14069e-249,0
-3.00759,2.98745e-249,0
-3.00253,7.82408e-249,0
-2.99747,2.04912e-248,0
-2.99241,5.36661e-248,0
-2.98734,1.40551e-247,0
-2.98228,3.68101e-247,0
-2.97722,9.64051e-247,0
-2.97215,2.52484e-246,0
-2.96709,6.61251e-246,0
-2.96203,1.73181e-245,0
-2.95696,4.53558e-245,0
-2.9519,1.18786e-244,0
-2.94684,3.111e-244,0
-2.94177,8.14767e-244,0
-2.93671,2.13386e-243,0
-2.93165,5.58856e-243,0
-2.92658,1.46364e-242,0
-2.92152,3.83325e-242,0
-2.91646,1.00392e-241,0
-2.91139,2.62926e-241,0
-2.90633,6.88599e-241,0
-2.90127,1.80343e-240,0
-2.8962,4.72317e-240,0
-2.89114,1.23699e-239,0
-2.88608,3.23966e-239,0
-2.88101,8.48464e-239,0
-2.87595,2.22212e-238,0
-2.87089,5.81969e-238,0
-2.86582,1.52417e-237,0
-2.86076,3.99178e-237,0
-2.8557,1.04544e-236,0
-2.85063,2.738e-236,0
-2.84557,7.17078e-236,0
-2.84051,1.87802e-235,0
-2.83544,4.91851e-235,0
-2.83038,1.28815e-234,0
-2.82532,3.37365e-234,0
-2.82025,8.83554e-234,0
-2.81519,2.31402e-233,0
-2.81013,6.06038e-233,0
-2.80506,1.58721e-232,0
-2.8,4.15687e-232,0
-2.79494,1.08868e-231,0
-2.78987,2.85124e-231,0
-2.78481,7.46735e-231,0
-2.77975,1.95569e-230,0
-2.77468,5.12193e-230,0
-2.76962,1.34143e-229,0
-2.76456,3.51318e-229,0
-2.75949,9.20096e-229,0
-2.75443,2.40972e-228,0
-2.74937,6.31103e-228,0
-2.7443,1.65285e-227,0
-2.73924,4.32879e-227,0
-2.73418,1.1337e-226,0
-2.72911,2.96916e-226,0
-2.72405,7.77619e-226,0
-2.71899,2.03657e-225,0
-2.71392,5.33376e-225,0
-2.70886,1.3969e-224,0
-2.7038,3.65847e-224,0
-2.69873,9.5815e-224,0
-2.69367,2.50938e-223,0
-2.68861,6.57204e-223,0
-2.68354,1.72121e-222,0
-2.67848,4.50782e-222,0
-2.67342,1.18059e-221,0
-2.66835,3.09196e-221,0
-2.66329,8.09779e-221,0
-2.65823,2.1208e-220,0
-2.65316,5.55435e-220,0
-2.6481,1.45468e-219,0
-2.64304,3.80978e-219,0
-2.63797,9.97777e-219,0
-2.63291,2.61316e-218,0
-2.62785,6.84384e-218,0
-2.62278,1.79239e-217,0
-2.61772,4.69425e-217,0
-2.61266,1.22942e-216,0
-2.60759,3.21983e-216,0
-2.60253,8.4327e-216,0
-2.59747,2.20851e-215,0
-2.59241,5.78407e-215,0
-2.58734,1.51484e-214,0
-2.58228,3.96734e-214,0
-2.57722,1.03904e-213,0
-2.57215,2.72124e-213,0
-2.56709,7.12689e-213,0
-2.56203,1.86652e-212,0
-2.55696,4.8884e-212,0
-2.5519,1.28027e-211,0
-2.54684,3.353e-211,0
-2.54177,8.78146e-211,0
-2.53671,2.29985e-210,0
-2.53165,6.02328e-210,0
-2.52658,1.57749e-209,0
-2.52152,4.13143e-209,0
-2.51646,1.08202e-208,0
-2.51139,2.83378e-208,0
-2.50633,7.42164e-208,0
-2.50127,1.94372e-207,0
-2.4962,5.09057e-207,0
-2.49114,1.33321e-206,0
-2.48608,3.49167e-206,0
-2.48101,9.14464e-206,0
-2.47595,2.39497e-205,0
-2.47089,6.27239e-205,0
-2.46582,1.64273e-204,0
-2.46076,4.30229e-204,0
-2.4557,1.12676e-203,0
-2.45063,2.95098e-203,0
-2.44557,7.72858e-203,0
-2.44051,2.02411e-202,0
-2.43544,5.30111e-202,0
-2.43038,1.38835e-201,0
-2.42532,3.63608e-201,0
-2.42025,9.52284e-201,0
-2.41519,2.49402e-200,0
-2.41013,6.53181e-200,0
-2.40506,1.71067e-199,0
-2.4,4.48023e-199,0
-2.39494,1.17337e-198,0
-2.38987,3.07303e-198,0
-2.38481,8.04822e-198,0
-2.37975,2.10782e-197,0
-2.37468,5.52035e-197,0
-2.36962,1.44577e-196,0
-2.36456,3.78646e-196,0
-2.35949,9.91669e-196,0
-2.35443,2.59717e-195,0
-2.34937,6.80195e-195,0
-2.3443,1.78142e-194,0
-2.33924,4.66552e-194,0
-2.33418,1.22189e-193,0
-2.32911,3.20012e-193,0
-2.32405,8.38108e-193,0
-2.31899,2.19499e-192,0
-2.31392,5.74866e-192,0
-2.30886,1.50557e-191,0
-2.3038,3.94306e-191,0
-2.29873,1.03268e-190,0
-2.29367,2.70458e-190,0
-2.28861,7.08326e-190,0
-2.28354,1.8551e-189,0
-2.27848,4.85847e-189,0
-2.27342,1.27243e-188,0
-2.26835,3.33247e-188,0
-2.26329,8.7277e-188,0
-2.25823,2.28577e-187,0
-2.25316,5.98641e-187,0
-2.2481,1.56783e-186,0
-2.24304,4.10614e-186,0
-2.23797,1.07539e-185,0
-2.23291,2.81644e-185,0
-2.22785,7.37621e-185,0
-2.22278,1.93182e-184,0
-2.21772,5.05941e-184,0
-2.21266,1.32505e-183,0
-2.20759,3.4703e-183,0
-2.20253,9.08866e-183,0
-2.19747,2.38031e-182,0
-2.19241,6.234e-182,0
-2.18734,1.63268e-181,0
-2.18228,4.27596e-181,0
-2.17722,1.11987e-180,0
-2.17215,2.93292e-180,0
-2.16709,7.68127e-180,0
-2.16203,2.01172e-179,0
-2.15696,5.26866e-179,0
-2.1519,1.37985e-178,0
-2.14684,3.61382e-178,0
-2.14177,9.46455e-178,0
-2.13671,2.47875e-177,0
-2.13165,6.49182e-177,0
-2.12658,1.7002e-176,0
-2.12152,4.4528e-176,0
-2.11646,1.16618e-175,0
-2.11139,3.05422e-175,0
-2.10633,7.99896e-175,0
-2.10127,2.09492e-174,0
-2.0962,5.48656e-174,0
-2.09114,1.43692e-173,0
-2.08608,3.76328e-173,0
-2.08101,9.85598e-173,0
-2.07595,2.58127e-172,0
-2.07089,6.76031e-172,0
-2.06582,1.77052e-171,0
-2.06076,4.63696e-171,0
-2.0557,1.21441e-170,0
-2.05063,3.18053e-170,0
-2.04557,8.32978e-170,0
-2.04051,2.18156e-169,0
-2.03544,5.71347e-169,0
-2.03038,1.49635e-168,0
-2.02532,3.91892e-168,0
-2.02025,1.02636e-167,0
-2.01519,2.68803e-167,0
-2.01013,7.0399e-167,0
-2.00506,1.84374e-166,0
-2,4.82873e-166,0
-1.99494,1.26464e-165,0
-1.98987,3.31207e-165,0
-1.98481,8.67428e-165,0
-1.97975,2.27178e-164,0
-1.97468,5.94977e-164,0
-1.96962,1.55824e-163,0
-1.96456,4.081e-163,0
-1.95949,1.06881e-162,0
-1.95443,2.7992e-162,0
-1.94937,7.33106e-162,0
-1.9443,1.91999e-161,0
-1.93924,5.02844e-161,0
-1.93418,1.31694e-160,0
-1.92911,3.44905e-160,0
-1.92405,9.03303e-160,0
-1.91899,2.36574e-159,0
-1.91392,6.19584e-159,0
-1.90886,1.62268e-158,0
-1.9038,4.24978e-158,0
-1.89873,1.11301e-157,0
-1.89367,2.91496e-157,0
-1.88861,7.63425e-157,0
-1.88354,1.9994e-156,0
-1.87848,5.23641e-156,0
-1.87342,1.37141e-155,0
-1.86835,3.5917e-155,0
-1.86329,9.40661e-155,0
-1.85823,2.46358e-154,0
-1.85316,6.45208e-154,0
-1.8481,1.68979e-153,0
-1.84304,4.42554e-153,0
-1.83797,1.15904e-152,0
-1.83291,3.03552e-152,0
-1.82785,7.94999e-152,0
-1.82278,2.08209e-151,0
-1.81772,5.45297e-151,0
-1.81266,1.42813e-150,0
-1.80759,3.74024e-150,0
-1.80253,9.79565e-150,0
-1.79747,2.56547e-149,0
-1.79241,6.71893e-149,0
-1.78734,1.75968e-148,0
-1.78228,4.60857e-148,0
-1.77722,1.20698e-147,0
-1.77215,3.16106e-147,0
-1.76709,8.27879e-147,0
-1.76203,2.1682e-146,0
-1.75696,5.6785e-146,0
-1.7519,1.48719e-145,0
-1.74684,3.89493e-145,0
-1.74177,1.02008e-144,0
-1.73671,2.67157e-144,0
-1.73165,6.99681e-144,0
-1.72658,1.83246e-143,0
-1.72152,4.79918e-143,0
-1.71646,1.2569e-142,0
-1.71139,3.2918e-142,0
-1.70633,8.62118e-142,0
-1.70127,2.25788e-141,0
-1.6962,5.91335e-141,0
-1.69114,1.5487e-140,0
-1.68608,4.05602e-140,0
-1.68101,1.06227e-139,0
-1.67595,2.78206e-139,0
-1.67089,7.28618e-139,0
-1.66582,1.90824e-138,0
-1.66076,4.99766e-138,0
-1.6557,1.30888e-137,0
-1.65063,3.42794e-137,0
-1.64557,8.97773e-137,0
-1.64051,2.35126e-136,0
-1.63544,6.15791e-136,0
-1.63038,1.61275e-135,0
-1.62532,4.22377e-135,0
-1.62025,1.1062e-134,0
-1.61519,2.89712e-134,0
-1.61013,7.58752e-134,0
-1.60506,1.98716e-133,0
-1.6,5.20435e-133,0
-1.59494,1.36301e-132,0
-1.58987,3.56971e-132,0
-1.58481,9.34903e-132,0
-1.57975,2.4485e-131,0
