x,U_ML_Thomas,U_exact
-5.36709,1.11879e-273,0
-5.36203,2.48201e-273,0
-5.35696,5.50552e-273,0
-5.3519,1.22105e-272,0
-5.34684,2.70774e-272,0
-5.34177,6.00374e-272,0
-5.33671,1.33099e-271,0
-5.33165,2.95033e-271,0
-5.32658,6.53888e-271,0
-5.32152,1.44903e-270,0
-5.31646,3.21061e-270,0
-5.31139,7.11278e-270,0
-5.30633,1.57554e-269,0
-5.30127,3.48947e-269,0
-5.2962,7.7273e-269,0
-5.29114,1.71094e-268,0
-5.28608,3.78774e-268,0
-5.28101,8.38427e-268,0
-5.27595,1.85562e-267,0
-5.27089,4.10629e-267,0
-5.26582,9.08551e-267,0
-5.26076,2.00996e-266,0
-5.2557,4.44594e-266,0
-5.25063,9.8328e-266,0
-5.24557,2.17435e-265,0
-5.24051,4.80749e-265,0
-5.23544,1.06279e-264,0
-5.23038,2.34915e-264,0
-5.22532,5.19174e-264,0
-5.22025,1.14724e-263,0
-5.21519,2.53472e-263,0
-5.21013,5.59943e-263,0
-5.20506,1.23679e-262,0
-5.2,2.73139e-262,0
-5.19494,6.03126e-262,0
-5.18987,1.33159e-261,0
-5.18481,2.93947e-261,0
-5.17975,6.48788e-261,0
-5.17468,1.43177e-260,0
-5.16962,3.15923e-260,0
-5.16456,6.96988e-260,0
-5.15949,1.53746e-259,0
-5.15443,3.39095e-259,0
-5.14937,7.47778e-259,0
-5.1443,1.64877e-258,0
-5.13924,3.63482e-258,0
-5.13418,8.012e-258,0
-5.12911,1.76577e-257,0
-5.12405,3.89103e-257,0
-5.11899,8.57292e-257,0
-5.11392,1.88855e-256,0
-5.10886,4.1597e-256,0
-5.1038,9.16076e-256,0
-5.09873,2.01714e-255,0
-5.09367,4.44093e-255,0
-5.08861,9.77569e-255,0
-5.08354,2.15157e-254,0
-5.07848,4.73475e-254,0
-5.07342,1.04177e-253,0
-5.06835,2.29183e-253,0
-5.06329,5.04112e-253,0
-5.05823,1.10868e-252,0
-5.05316,2.4379e-252,0
-5.0481,5.35997e-252,0
-5.04304,1.17826e-251,0
-5.03797,2.58972e-251,0
-5.03291,5.69113e-251,0
-5.02785,1.25048e-250,0
-5.02278,2.74719e-250,0
-5.01772,6.03438e-250,0
-5.01266,1.32529e-249,0
-5.00759,2.91018e-249,0
-5.00253,6.38943e-249,0
-4.99747,1.40261e-248,0
-4.99241,3.07854e-248,0
-4.98734,6.75591e-248,0
-4.98228,1.48236e-247,0
-4.97722,3.25206e-247,0
-4.97215,7.13336e-247,0
-4.96709,1.56445e-246,0
-4.96203,3.43052e-246,0
-4.95696,7.52124e-246,0
-4.9519,1.64874e-245,0
-4.94684,3.61363e-245,0
-4.94177,7.91895e-245,0
-4.93671,1.73509e-244,0
-4.93165,3.80109e-244,0
-4.92658,8.32577e-244,0
-4.92152,1.82336e-243,0
-4.91646,3.99254e-243,0
-4.91139,8.74092e-243,0
-4.90633,1.91335e-242,0
-4.90127,4.18758e-242,0
-4.8962,9.16351e-242,0
-4.89114,2.00489e-241,0
-4.88608,4.38579e-241,0
-4.88101,9.59259e-241,0
-4.87595,2.09775e-240,0
-4.87089,4.58669e-240,0
-4.86582,1.00271e-239,0
-4.86076,2.19169e-239,0
-4.8557,4.78976e-239,0
-4.85063,1.04659e-238,0
-4.84557,2.28648e-238,0
-4.84051,4.99446e-238,0
-4.83544,1.09078e-237,0
-4.83038,2.38185e-237,0
-4.82532,5.20019e-237,0
-4.82025,1.13515e-236,0
-4.81519,2.4775e-236,0
-4.81013,5.40633e-236,0
-4.80506,1.17956e-235,0
-4.8,2.57314e-235,0
-4.79494,5.61223e-235,0
-4.78987,1.22387e-234,0
-4.78481,2.66846e-234,0
-4.77975,5.8172e-234,0
-4.77468,1.26793e-233,0
-4.76962,2.76313e-233,0
-4.76456,6.02053e-233,0
-4.75949,1.31158e-232,0
-4.75443,2.85681e-232,0
-4.74937,6.22149e-232,0
-4.7443,1.35467e-231,0
-4.73924,2.94916e-231,0
-4.73418,6.41932e-231,0
-4.72911,1.39703e-230,0
-4.72405,3.03982e-230,0
-4.71899,6.61325e-230,0
-4.71392,1.43849e-229,0
-4.70886,3.12843e-229,0
-4.7038,6.8025e-229,0
-4.69873,1.47889e-228,0
-4.69367,3.21462e-228,0
-4.68861,6.98628e-228,0
-4.68354,1.51806e-227,0
-4.67848,3.29802e-227,0
-4.67342,7.1638e-227,0
-4.66835,1.55581e-226,0
-4.66329,3.37828e-226,0
-4.65823,7.33428e-226,0
-4.65316,1.592e-225,0
-4.6481,3.45503e-225,0
-4.64304,7.49694e-225,0
-4.63797,1.62645e-224,0
-4.63291,3.52791e-224,0
-4.62785,7.65102e-224,0
-4.62278,1.65899e-223,0
-4.61772,3.59658e-223,0
-4.61266,7.79577e-223,0
-4.60759,1.68947e-222,0
-4.60253,3.6607e-222,0
-4.59747,7.93049e-222,0
-4.59241,1.71774e-221,0
-4.58734,3.71995e-221,0
-4.58228,8.05449e-221,0
-4.57722,1.74365e-220,0
-4.57215,3.77402e-220,0
-4.56709,8.16711e-220,0
-4.56203,1.76707e-219,0
-4.55696,3.82262e-219,0
-4.5519,8.26777e-219,0
-4.54684,1.78787e-218,0
-4.54177,3.86549e-218,0
-4.53671,8.35589e-218,0
-4.53165,1.80593e-217,0
-4.52658,3.90238e-217,0
-4.52152,8.43098e-217,0
-4.51646,1.82115e-216,0
-4.51139,3.93309e-216,0
-4.50633,8.49259e-216,0
-4.50127,1.83344e-215,0
-4.4962,3.95741e-215,0
-4.49114,8.54033e-215,0
-4.48608,1.84271e-214,0
-4.48101,3.97519e-214,0
-4.47595,8.57388e-214,0
-4.47089,1.84891e-213,0
-4.46582,3.98631e-213,0
-4.46076,8.59299e-213,0
-4.4557,1.85198e-212,0
-4.45063,3.99066e-212,0
-4.44557,8.59748e-212,0
-4.44051,1.85189e-211,0
-4.43544,3.98819e-211,0
-4.43038,8.58724e-211,0
-4.42532,1.84862e-210,0
-4.42025,3.97887e-210,0
-4.41519,8.56224e-210,0
-4.41013,1.84218e-209,0
-4.40506,3.9627e-209,0
-4.4,8.52251e-209,0
-4.39494,1.83257e-208,0
-4.38987,3.93974e-208,0
-4.38481,8.46819e-208,0
-4.37975,1.81982e-207,0
-4.37468,3.91005e-207,0
-4.36962,8.39946e-207,0
-4.36456,1.80399e-206,0
-4.35949,3.87376e-206,0
-4.35443,8.3166e-206,0
-4.34937,1.78514e-205,0
-4.3443,3.83101e-205,0
-4.33924,8.21995e-205,0
-4.33418,1.76335e-204,0
-4.32911,3.78199e-204,0
-4.32405,8.10992e-204,0
-4.31899,1.73871e-203,0
-4.31392,3.72691e-203,0
-4.30886,7.98701e-203,0
-4.3038,1.71132e-202,0
-4.29873,3.66601e-202,0
-4.29367,7.85175e-202,0
-4.28861,1.68133e-201,0
-4.28354,3.59956e-201,0
-4.27848,7.70477e-201,0
-4.27342,1.64885e-200,0
-4.26835,3.52788e-200,0
-4.26329,7.54672e-200,0
-4.25823,1.61404e-199,0
-4.25316,3.45128e-199,0
-4.2481,7.37833e-199,0
-4.24304,1.57705e-198,0
-4.23797,3.37011e-198,0
-4.23291,7.20035e-198,0
-4.22785,1.53806e-197,0
-4.22278,3.28475e-197,0
-4.21772,7.01359e-197,0
-4.21266,1.49723e-196,0
-4.20759,3.19556e-196,0
-4.20253,6.81889e-196,0
-4.19747,1.45476e-195,0
-4.19241,3.10295e-195,0
-4.18734,6.61711e-195,0
-4.18228,1.41082e-194,0
-4.17722,3.00733e-194,0
-4.17215,6.40914e-194,0
-4.16709,1.36561e-193,0
-4.16203,2.90911e-193,0
-4.15696,6.19587e-193,0
-4.1519,1.31932e-192,0
-4.14684,2.80871e-192,0
-4.14177,5.97821e-192,0
-4.13671,1.27216e-191,0
-4.13165,2.70656e-191,0
-4.12658,5.75706e-191,0
-4.12152,1.22431e-190,0
-4.11646,2.60307e-190,0
-4.11139,5.53333e-190,0
-4.10633,1.17596e-189,0
-4.10127,2.49865e-189,0
-4.0962,5.30791e-189,0
-4.09114,1.12732e-188,0
-4.08608,2.39372e-188,0
-4.08101,5.08166e-188,0
-4.07595,1.07855e-187,0
-4.07089,2.28867e-187,0
-4.06582,4.85543e-187,0
-4.06076,1.02986e-186,0
-4.0557,2.18388e-186,0
-4.05063,4.63004e-186,0
-4.04557,9.81395e-186,0
-4.04051,2.07973e-185,0
-4.03544,4.40627e-185,0
-4.03038,9.33338e-185,0
-4.02532,1.97656e-184,0
-4.02025,4.18487e-184,0
-4.01519,8.85841e-184,0
-4.01013,1.8747e-183,0
-4.00506,3.96652e-183,0
-4,8.39053e-183,0
-3.99494,1.77448e-182,0
-3.98987,3.7519e-182,0
-3.98481,7.93111e-182,0
-3.97975,1.67617e-181,0
-3.97468,3.54161e-181,0
-3.96962,7.48141e-181,0
-3.96456,1.58004e-180,0
-3.95949,3.33619e-180,0
-3.95443,7.0426e-180,0
-3.94937,1.48633e-179,0
-3.9443,3.13615e-179,0
-3.93924,6.61571e-179,0
-3.93418,1.39526e-178,0
-3.92911,2.94193e-178,0
-3.92405,6.20165e-178,0
-3.91899,1.30702e-177,0
-3.91392,2.75392e-177,0
-3.90886,5.80124e-177,0
-3.9038,1.22176e-176,0
-3.89873,2.57247e-176,0
-3.89367,5.41515e-176,0
-3.88861,1.13964e-175,0
-3.88354,2.39784e-175,0
-3.87848,5.04394e-175,0
-3.87342,1.06076e-174,0
-3.86835,2.23027e-174,0
-3.86329,4.68807e-174,0
-3.85823,9.85205e-174,0
-3.85316,2.06992e-173,0
-3.8481,4.34787e-173,0
-3.84304,9.13048e-173,0
-3.83797,1.91692e-172,0
-3.83291,4.02356e-172,0
-3.82785,8.44326e-172,0
-3.82278,1.77135e-171,0
-3.81772,3.71527e-171,0
-3.81266,7.7906e-171,0
-3.80759,1.63322e-170,0
-3.80253,3.42303e-170,0
-3.79747,7.17247e-170,0
-3.79241,1.50252e-169,0
-3.78734,3.14676e-169,0
-3.78228,6.58867e-169,0
-3.77722,1.37919e-168,0
-3.77215,2.88631e-168,0
-3.76709,6.03882e-168,0
-3.76203,1.26314e-167,0
-3.75696,2.64145e-167,0
-3.7519,5.52235e-167,0
-3.74684,1.15424e-166,0
-3.74177,2.41188e-166,0
-3.73671,5.03857e-166,0
-3.73165,1.05232e-165,0
-3.72658,2.19724e-165,0
-3.72152,4.58665e-165,0
-3.71646,9.57201e-165,0
-3.71139,1.9971e-164,0
-3.70633,4.16565e-164,0
-3.70127,8.6867e-164,0
-3.6962,1.81098e-163,3.13594e-292
-3.69114,3.77452e-163,1.94821e-291
-3.68608,7.86495e-163,1.20731e-290
-3.68101,1.63839e-162,7.463e-290
-3.67595,3.41213e-162,4.60176e-289
-3.67089,7.10427e-162,2.8304e-288
-3.66582,1.47877e-161,1.73655e-287
-3.66076,3.07728e-161,1.06277e-286
-3.6557,6.40204e-161,6.48793e-286
-3.65063,1.33155e-160,3.95082e-285
-3.64557,2.76872e-160,2.39984e-284
-3.64051,5.75555e-160,1.45409e-283
-3.63544,1.19613e-159,8.7885e-283
-3.63038,2.48517e-159,5.29849e-282
-3.62532,5.16198e-159,3.18643e-281
-3.62025,1.07192e-158,1.91148e-280
-3.61519,2.2253e-158,1.1438e-279
-3.61013,4.6185e-158,6.82723e-279
-3.60506,9.58286e-158,4.06493e-278
-3.6,1.9878e-157,2.41422e-277
-3.59494,4.12223e-157,1.43025e-276
-3.58987,8.54622e-157,8.45209e-276
-3.58481,1.77133e-156,4.98229e-275
-3.57975,3.67032e-156,2.9296e-274
-3.57468,7.60311e-156,1.71831e-273
-3.56962,1.57456e-155,1.00533e-272
-3.56456,3.25993e-155,5.86722e-272
-3.55949,6.74743e-155,3.41561e-271
-3.55443,1.3962e-154,1.98344e-270
-3.54937,2.88828e-154,1.1489e-269
-3.5443,5.97322e-154,6.63839e-269
-3.53924,1.23497e-153,3.8261e-268
-3.53418,2.55262e-153,2.1997e-267
-3.52911,5.27466e-153,1.26149e-266
-3.52405,1.08963e-152,7.21641e-266
-3.51899,2.25033e-152,4.11785e-265
-3.51392,4.64609e-152,2.34388e-264
-3.50886,9.58978e-152,1.3308e-263
-3.5038,1.97882e-151,7.53714e-263
-3.49873,4.08208e-151,4.25808e-262
-3.49367,8.41849e-151,2.39958e-261
-3.48861,1.73565e-150,1.34887e-260
-3.48354,3.57741e-150,7.56344e-260
-3.47848,7.37139e-150,4.23042e-259
-3.47342,1.51847e-149,2.36027e-258
-3.46835,3.12708e-149,1.31357e-257
-3.46329,6.43794e-149,7.29223e-257
-3.45823,1.32504e-148,4.03814e-256
-3.45316,2.72638e-148,2.23057e-255
-3.4481,5.60814e-148,1.22904e-254
-3.44304,1.15325e-147,6.75507e-254
-3.43797,2.37085e-147,3.70346e-253
-3.43291,4.87255e-147,2.02535e-252
-3.42785,1.00111e-146,1.10486e-251
-3.42278,2.05627e-146,6.01211e-251
-3.41772,4.22233e-146,3.26334e-250
-3.41266,8.66754e-146,1.7669e-249
-3.40759,1.77873e-145,9.54277e-249
-3.40253,3.6492e-145,5.14106e-248
-3.39747,7.48439e-145,2.76277e-247
-3.39241,1.53457e-144,1.48099e-246
-3.38734,3.14547e-144,7.91902e-246
-3.38228,6.44549e-144,4.22383e-245
-3.37722,1.32037e-143,2.24727e-244
-3.37215,2.704e-143,1.19267e-243
-3.36709,5.53587e-143,6.31389e-243
-3.36203,1.13301e-142,3.33418e-242
-3.35696,2.3182e-142,1.75629e-241
-3.3519,4.74174e-142,9.22819e-241
-3.34684,9.69598e-142,4.83673e-240
-3.34177,1.98205e-141,2.52872e-239
-3.33671,4.05045e-141,1.31876e-238
-3.33165,8.27484e-141,6.86029e-238
-3.32658,1.68999e-140,3.55988e-237
-3.32152,3.45043e-140,1.84264e-236
-3.31646,7.04254e-140,9.51399e-236
-3.31139,1.43698e-139,4.90002e-235
-3.30633,2.93116e-139,2.51737e-234
-3.30127,5.97713e-139,1.29006e-233
-3.2962,1.21846e-138,6.59462e-233
-3.29114,2.48309e-138,3.36265e-232
-3.28608,5.05871e-138,1.71037e-231
-3.28101,1.03027e-137,8.67782e-231
-3.27595,2.09761e-137,4.39184e-230
-3.27089,4.26936e-137,2.21716e-229
-3.26582,8.68686e-137,1.1165e-228
-3.26076,1.76696e-136,5.6084e-228
-3.2557,3.59295e-136,2.81017e-227
-3.25063,7.30363e-136,1.40456e-226
-3.24557,1.48418e-135,7.00264e-226
-3.24051,3.01507e-135,3.48255e-225
-3.23544,6.12305e-135,1.72762e-224
-3.23038,1.24308e-134,8.54896e-224
-3.22532,2.52285e-134,4.21981e-223
-3.22025,5.1185e-134,2.07772e-222
-3.21519,1.03813e-133,1.02046e-221
-3.21013,2.10486e-133,4.99939e-221
-3.20506,4.26631e-133,2.44317e-220
-3.2,8.64449e-133,1.19098e-219
-3.19494,1.75099e-132,5.79123e-219
-3.18987,3.54558e-132,2.80899e-218
-3.18481,7.17708e-132,1.35908e-217
-3.17975,1.45233e-131,6.55924e-217
-3.17468,2.93792e-131,3.15774e-216
-3.16962,5.94114e-131,1.5164e-215
-3.16456,1.20104e-130,7.26385e-215
-3.15949,2.42716e-130,3.47083e-214
-3.15443,4.90337e-130,1.6543e-213
-3.14937,9.90253e-130,7.86519e-213
-3.1443,1.99918e-129,3.73009e-212
-3.13924,4.03471e-129,1.76459e-211
-3.13418,8.14005e-129,8.32687e-211
-3.12911,1.6417e-128,3.91954e-210
-3.12405,3.3099e-128,1.84036e-209
-3.11899,6.67095e-128,8.61955e-209
-3.11392,1.34404e-127,4.02699e-208
-3.10886,2.70701e-127,1.87669e-207
-3.1038,5.45027e-127,8.72403e-207
-3.09873,1.09698e-126,4.04536e-206
-3.09367,2.20713e-126,1.87116e-205
-3.08861,4.43924e-126,8.63335e-205
-3.08354,8.92563e-126,3.9734e-204
-3.07848,1.79399e-125,1.82415e-203
-3.07342,3.60453e-125,8.35357e-203
-3.06835,7.2398e-125,3.81592e-202
-3.06329,1.45363e-124,1.73876e-201
-3.05823,2.91761e-124,7.90306e-201
-3.05316,5.85395e-124,3.58315e-200
-3.0481,1.17414e-123,1.6205e-199
-3.04304,2.35415e-123,7.31053e-199
-3.03797,4.71842e-123,3.28975e-198
-3.03291,9.45377e-123,1.47669e-197
-3.02785,1.89347e-122,6.612e-197
-3.02278,3.79104e-122,2.95318e-196
-3.01772,7.58756e-122,1.31571e-195
-3.01266,1.51807e-121,5.84719e-195
-3.00759,3.03615e-121,2.59208e-194
-3.00253,6.07015e-121,1.14621e-193
-2.99747,1.21316e-120,5.05583e-193
-2.99241,2.42371e-120,2.22452e-192
-2.98734,4.84044e-120,9.76327e-192
-2.98228,9.66342e-120,4.27434e-191
-2.97722,1.9285e-119,1.86662e-190
-2.97215,3.84722e-119,8.13128e-190
-2.96709,7.67215e-119,3.53326e-189
-2.96203,1.52942e-118,1.53146e-188
-2.95696,3.04773e-118,6.62145e-188
-2.9519,6.07107e-118,2.85571e-187
-2.94684,1.20891e-117,1.22854e-186
-2.94177,2.40636e-117,5.27203e-186
-2.93671,4.78811e-117,2.25675e-185
-2.93165,9.52372e-117,9.6361e-185
-2.92658,1.89359e-116,4.10426e-184
-2.92152,3.76359e-116,1.74374e-183
-2.91646,7.47749e-116,7.39001e-183
-2.91139,1.48506e-115,3.12408e-182
-2.90633,2.94828e-115,1.31739e-181
-2.90127,5.85097e-115,5.54141e-181
-2.8962,1.16071e-114,2.3251e-180
-2.89114,2.30171e-114,9.73144e-180
-2.88608,4.5626e-114,4.06282e-179
-2.88101,9.04081e-114,1.69197e-178
-2.87595,1.79075e-113,7.02864e-178
-2.87089,3.54565e-113,2.9125e-177
-2.86582,7.0176e-113,1.20386e-176
-2.86076,1.38839e-112,4.96361e-176
-2.8557,2.74579e-112,2.04143e-175
-2.85063,5.42816e-112,8.37506e-175
-2.84557,1.07267e-111,3.42733e-174
-2.84051,2.11891e-111,1.39906e-173
-2.83544,4.18396e-111,5.69684e-173
-2.83038,8.2583e-111,2.3139e-172
-2.82532,1.62938e-110,9.37499e-172
-2.82025,3.21352e-110,3.78889e-171
-2.81519,6.3353e-110,1.52745e-170
-2.81013,1.24848e-109,6.14238e-170
-2.80506,2.45935e-109,2.46389e-169
-2.8,4.84268e-109,9.85872e-169
-2.79494,9.53183e-109,3.93491e-168
-2.78987,1.87539e-108,1.56662e-167
-2.78481,3.68835e-108,6.22166e-167
-2.77975,7.25097e-108,2.4647e-166
-2.77468,1.4249e-107,9.73952e-166
-2.76962,2.79894e-107,3.83906e-165
-2.76456,5.49575e-107,1.50948e-164
-2.75949,1.07865e-106,5.9203e-164
-2.75443,2.11621e-106,2.3162e-163
-2.74937,4.15007e-106,9.03904e-163
-2.7443,8.1353e-106,3.51871e-162
-2.73924,1.59409e-105,1.36634e-161
-2.73418,3.12226e-105,5.29237e-161
-2.72911,6.11287e-105,2.04482e-160
-2.72405,1.1963e-104,7.88089e-160
-2.71899,2.3402e-104,3.02977e-159
-2.71392,4.57597e-104,1.16188e-158
-2.70886,8.94397e-104,4.44452e-158
-2.7038,1.74741e-103,1.69591e-157
-2.69873,3.4125e-103,6.45502e-157
-2.69367,6.66144e-103,2.45079e-156
-2.68861,1.2998e-102,9.28175e-156
-2.68354,2.53514e-102,3.50646e-155
-2.67848,4.94242e-102,1.32136e-154
-2.67342,9.63143e-102,4.96695e-154
-2.66835,1.87609e-101,1.8624e-153
-2.66329,3.65284e-101,6.96579e-153
-2.65823,7.10916e-101,2.59886e-152
-2.65316,1.38298e-100,9.67186e-152
-2.6481,2.68922e-100,3.59048e-151
-2.64304,5.22693e-100,1.32956e-150
-2.63797,1.01549e-99,4.91112e-150
-2.63291,1.97203e-99,1.80954e-149
-2.62785,3.8279e-99,6.65073e-149
-2.62278,7.42702e-99,2.43829e-148
-2.61772,1.44038e-98,8.91696e-148
-2.61266,2.79219e-98,3.25284e-147
-2.60759,5.41027e-98,1.18365e-146
-2.60253,1.04785e-97,4.29635e-146
-2.59747,2.02855e-97,1.55557e-145
-2.59241,3.92532e-97,5.61819e-145
-2.58734,7.59222e-97,2.02403e-144
-2.58228,1.4678e-96,7.27365e-144
-2.57722,2.83639e-96,2.60737e-143
-2.57215,5.47858e-96,9.32326e-143
-2.56709,1.05772e-95,3.32543e-142
-2.56203,2.04116e-95,1.18316e-141
-2.55696,3.93715e-95,4.19907e-141
-2.5519,7.5908e-95,1.48655e-140
-2.54684,1.46283e-94,5.2495e-140
-2.54177,2.81771e-94,1.84915e-139
-2.53671,5.42497e-94,6.49745e-139
-2.53165,1.04399e-93,2.27734e-138
-2.52658,2.00813e-93,7.9621e-138
-2.52152,3.86087e-93,2.77679e-137
-2.51646,7.41948e-93,9.65989e-137
-2.51139,1.42514e-92,3.3521e-136
-2.50633,2.73612e-92,1.16032e-135
-2.50127,5.25057e-92,4.00638e-135
-2.4962,1.0071e-91,1.37988e-134
-2.49114,1.93077e-91,4.74074e-134
-2.48608,3.69981e-91,1.62467e-133
-2.48101,7.08632e-91,5.55394e-133
-2.47595,1.3566e-90,1.89387e-132
-2.47089,2.59583e-90,6.44192e-132
-2.46582,4.96464e-90,2.18573e-131
-2.46076,9.49049e-90,7.3976e-131
-2.4557,1.81334e-89,2.49747e-130
-2.45063,3.46302e-89,8.41058e-130
-2.44557,6.61027e-89,2.82531e-129
-2.44051,1.26116e-88,9.46719e-129
-2.43544,2.40495e-88,3.1644e-128
-2.43038,4.58382e-88,1.05506e-127
-2.42532,8.73239e-88,3.50895e-127
-2.42025,1.66273e-87,1.16411e-126
-2.41519,3.16443e-87,3.85234e-126
-2.41013,6.01937e-87,1.27166e-125
-2.40506,1.14443e-86,4.18727e-125
-2.4,2.17474e-86,1.37533e-124
-2.39494,4.13053e-86,4.50608e-124
-2.38987,7.84123e-86,1.47267e-123
-2.38481,1.48779e-85,4.80094e-123
-2.37975,2.82149e-85,1.56122e-122
-2.37468,5.34801e-85,5.06425e-122
-2.36962,1.01317e-84,1.63864e-121
-2.36456,1.91845e-84,5.28889e-121
-2.35949,3.63074e-84,1.70279e-120
-2.35443,6.86773e-84,5.46858e-120
-2.34937,1.29839e-83,1.75187e-119
-2.3443,2.45343e-83,5.59817e-119
-2.33924,4.63353e-83,1.78445e-118
-2.33418,8.74629e-83,5.67385e-118
-2.32911,1.65009e-82,1.79956e-117
-2.32405,3.11144e-82,5.69338e-117
-2.31899,5.86389e-82,1.79676e-116
-2.31392,1.10454e-81,5.65619e-116
-2.30886,2.07942e-81,1.77613e-115
-2.3038,3.91266e-81,5.56339e-115
-2.29873,7.35818e-81,1.73828e-114
-2.29367,1.38304e-80,5.4177e-114
-2.28861,2.59815e-80,1.68433e-113
-2.28354,4.8782e-80,5.22339e-113
-2.27848,9.15417e-80,1.61582e-112
-2.27342,1.71689e-79,4.98599e-112
-2.26835,3.21831e-79,1.5347e-111
-2.26329,6.02942e-79,4.71206e-111
-2.25823,1.12898e-78,1.44316e-110
-2.25316,2.11278e-78,4.40892e-110
-2.2481,3.9517e-78,1.34359e-109
-2.24304,7.38708e-78,4.08427e-109
-2.23797,1.38013e-77,1.23845e-108
-2.23291,2.57706e-77,3.74592e-108
-2.22785,4.80934e-77,1.1302e-107
-2.22278,8.9702e-77,3.40145e-107
-2.21772,1.67215e-76,1.02115e-106
-2.21266,3.11531e-76,3.05796e-106
-2.20759,5.80071e-76,9.13459e-106
-2.20253,1.07948e-75,2.72183e-105
-2.19747,2.0077e-75,8.09001e-105
-2.19241,3.73195e-75,2.39857e-104
-2.18734,6.93303e-75,7.09367e-104
-2.18228,1.28724e-74,2.09269e-103
-2.17722,2.38861e-74,6.15821e-103
-2.17215,4.42974e-74,1.80767e-102
-2.16709,8.21029e-74,5.29298e-102
-2.16203,1.52085e-73,1.54595e-101
-2.15696,2.81551e-73,4.5041e-101
