x,U_ML_Thomas,U_exact
-5.40759,1.19832e-14,1.0889e-14
-5.40253,1.26443e-14,1.1492e-14
-5.39747,1.33412e-14,1.21277e-14
-5.39241,1.40758e-14,1.2798e-14
-5.38734,1.48501e-14,1.35046e-14
-5.38228,1.56663e-14,1.42496e-14
-5.37722,1.65265e-14,1.50349e-14
-5.37215,1.7433e-14,1.58627e-14
-5.36709,1.83884e-14,1.67353e-14
-5.36203,1.93952e-14,1.76549e-14
-5.35696,2.04561e-14,1.86242e-14
-5.3519,2.1574e-14,1.96457e-14
-5.34684,2.27518e-14,2.07222e-14
-5.34177,2.39928e-14,2.18566e-14
-5.33671,2.53002e-14,2.30519e-14
-5.33165,2.66775e-14,2.43115e-14
-5.32658,2.81284e-14,2.56385e-14
-5.32152,2.96567e-14,2.70366e-14
-5.31646,3.12666e-14,2.85096e-14
-5.31139,3.29622e-14,3.00613e-14
-5.30633,3.47481e-14,3.16959e-14
-5.30127,3.66289e-14,3.34177e-14
-5.2962,3.86096e-14,3.52313e-14
-5.29114,4.06954e-14,3.71415e-14
-5.28608,4.28918e-14,3.91533e-14
-5.28101,4.52045e-14,4.1272e-14
-5.27595,4.76395e-14,4.35032e-14
-5.27089,5.02032e-14,4.58527e-14
-5.26582,5.29023e-14,4.83267e-14
-5.26076,5.57437e-14,5.09316e-14
-5.2557,5.87349e-14,5.36743e-14
-5.25063,6.18835e-14,5.65619e-14
-5.24557,6.51976e-14,5.96018e-14
-5.24051,6.86859e-14,6.2802e-14
-5.23544,7.23572e-14,6.61707e-14
-5.23038,7.62211e-14,6.97167e-14
-5.22532,8.02872e-14,7.3449e-14
-5.22025,8.45661e-14,7.73773e-14
-5.21519,8.90687e-14,8.15116e-14
-5.21013,9.38064e-14,8.58625e-14
-5.20506,9.87912e-14,9.04412e-14
-5.2,1.04036e-13,9.52593e-14
-5.19494,1.09553e-13,1.00329e-13
-5.18987,1.15358e-13,1.05663e-13
-5.18481,1.21464e-13,1.11276e-13
-5.17975,1.27887e-13,1.1718e-13
-5.17468,1.34643e-13,1.23392e-13
-5.16962,1.41748e-13,1.29927e-13
-5.16456,1.49222e-13,1.36801e-13
-5.15949,1.57082e-13,1.44031e-13
-5.15443,1.65347e-13,1.51636e-13
-5.14937,1.74039e-13,1.59635e-13
-5.1443,1.83179e-13,1.68047e-13
-5.13924,1.92789e-13,1.76894e-13
-5.13418,2.02893e-13,1.86197e-13
-5.12911,2.13517e-13,1.95979e-13
-5.12405,2.24686e-13,2.06265e-13
-5.11899,2.36427e-13,2.17081e-13
-5.11392,2.48769e-13,2.28452e-13
-5.10886,2.61743e-13,2.40407e-13
-5.1038,2.7538e-13,2.52974e-13
-5.09873,2.89713e-13,2.66186e-13
-5.09367,3.04777e-13,2.80073e-13
-5.08861,3.20608e-13,2.94671e-13
-5.08354,3.37245e-13,3.10013e-13
-5.07848,3.54728e-13,3.26139e-13
-5.07342,3.73099e-13,3.43086e-13
-5.06835,3.92402e-13,3.60895e-13
-5.06329,4.12683e-13,3.7961e-13
-5.05823,4.33991e-13,3.99276e-13
-5.05316,4.56376e-13,4.1994e-13
-5.0481,4.79893e-13,4.41651e-13
-5.04304,5.04596e-13,4.64462e-13
-5.03797,5.30545e-13,4.88426e-13
-5.03291,5.57801e-13,5.13601e-13
-5.02785,5.86428e-13,5.40047e-13
-5.02278,6.16493e-13,5.67826e-13
-5.01772,6.48069e-13,5.97005e-13
-5.01266,6.81227e-13,6.27651e-13
-5.00759,7.16047e-13,6.59838e-13
-5.00253,7.5261e-13,6.93642e-13
-4.99747,7.91e-13,7.2914e-13
-4.99241,8.31308e-13,7.66417e-13
-4.98734,8.73627e-13,8.0556e-13
-4.98228,9.18054e-13,8.46659e-13
-4.97722,9.64693e-13,8.89812e-13
-4.97215,1.01365e-12,9.35117e-13
-4.96709,1.06504e-12,9.82679e-13
-4.96203,1.11898e-12,1.03261e-12
-4.95696,1.1756e-12,1.08502e-12
-4.9519,1.23502e-12,1.14004e-12
-4.94684,1.29737e-12,1.19779e-12
-4.94177,1.36281e-12,1.2584e-12
-4.93671,1.43148e-12,1.32201e-12
-4.93165,1.50353e-12,1.38877e-12
-4.92658,1.57914e-12,1.45882e-12
-4.92152,1.65846e-12,1.53233e-12
-4.91646,1.74168e-12,1.60947e-12
-4.91139,1.82899e-12,1.69041e-12
-4.90633,1.92057e-12,1.77533e-12
-4.90127,2.01665e-12,1.86442e-12
-4.8962,2.11742e-12,1.95788e-12
-4.89114,2.22313e-12,2.05593e-12
-4.88608,2.33399e-12,2.15878e-12
-4.88101,2.45026e-12,2.26666e-12
-4.87595,2.5722e-12,2.37982e-12
-4.87089,2.70007e-12,2.4985e-12
-4.86582,2.83416e-12,2.62296e-12
-4.86076,2.97476e-12,2.75349e-12
-4.8557,3.12218e-12,2.89038e-12
-4.85063,3.27675e-12,3.03391e-12
-4.84557,3.43879e-12,3.18442e-12
-4.84051,3.60868e-12,3.34223e-12
-4.83544,3.78677e-12,3.50768e-12
-4.83038,3.97345e-12,3.68114e-12
-4.82532,4.16912e-12,3.86298e-12
-4.82025,4.37422e-12,4.0536e-12
-4.81519,4.58918e-12,4.25342e-12
-4.81013,4.81447e-12,4.46287e-12
-4.80506,5.05057e-12,4.6824e-12
-4.8,5.29798e-12,4.91248e-12
-4.79494,5.55724e-12,5.15361e-12
-4.78987,5.8289e-12,5.40631e-12
-4.78481,6.11353e-12,5.67112e-12
-4.77975,6.41175e-12,5.9486e-12
-4.77468,6.72418e-12,6.23935e-12
-4.76962,7.05149e-12,6.54398e-12
-4.76456,7.39437e-12,6.86314e-12
-4.75949,7.75353e-12,7.19751e-12
-4.75443,8.12974e-12,7.5478e-12
-4.74937,8.52378e-12,7.91474e-12
-4.7443,8.93648e-12,8.2991e-12
-4.73924,9.3687e-12,8.7017e-12
-4.73418,9.82134e-12,9.12338e-12
-4.72911,1.02953e-11,9.56501e-12
-4.72405,1.07917e-11,1.00275e-11
-4.71899,1.13114e-11,1.05119e-11
-4.71392,1.18555e-11,1.10191e-11
-4.70886,1.24252e-11,1.15502e-11
-4.7038,1.30217e-11,1.21063e-11
-4.69873,1.36461e-11,1.26885e-11
-4.69367,1.42997e-11,1.32981e-11
-4.68861,1.4984e-11,1.39362e-11
-4.68354,1.57001e-11,1.46043e-11
-4.67848,1.64497e-11,1.53036e-11
-4.67342,1.72342e-11,1.60356e-11
-4.66835,1.80553e-11,1.68018e-11
-4.66329,1.89145e-11,1.76037e-11
-4.65823,1.98137e-11,1.8443e-11
-4.65316,2.07545e-11,1.93213e-11
-4.6481,2.1739e-11,2.02405e-11
-4.64304,2.2769e-11,2.12023e-11
-4.63797,2.38467e-11,2.22087e-11
-4.63291,2.49741e-11,2.32618e-11
-4.62785,2.61535e-11,2.43635e-11
-4.62278,2.73873e-11,2.55162e-11
-4.61772,2.86779e-11,2.67221e-11
-4.61266,3.00278e-11,2.79835e-11
-4.60759,3.14397e-11,2.93031e-11
-4.60253,3.29163e-11,3.06834e-11
-4.59747,3.44606e-11,3.2127e-11
-4.59241,3.60756e-11,3.36369e-11
-4.58734,3.77644e-11,3.52161e-11
-4.58228,3.95303e-11,3.68675e-11
-4.57722,4.13767e-11,3.85945e-11
-4.57215,4.33072e-11,4.04003e-11
-4.56709,4.53256e-11,4.22885e-11
-4.56203,4.74356e-11,4.42628e-11
-4.55696,4.96415e-11,4.63269e-11
-4.5519,5.19474e-11,4.84849e-11
-4.54684,5.43577e-11,5.07409e-11
-4.54177,5.6877e-11,5.30992e-11
-4.53671,5.95101e-11,5.55643e-11
-4.53165,6.22621e-11,5.8141e-11
-4.52658,6.51381e-11,6.08342e-11
-4.52152,6.81435e-11,6.36489e-11
-4.51646,7.12841e-11,6.65906e-11
-4.51139,7.45658e-11,6.96648e-11
-4.50633,7.79947e-11,7.28772e-11
-4.50127,8.15773e-11,7.6234e-11
-4.4962,8.53202e-11,7.97414e-11
-4.49114,8.92304e-11,8.34061e-11
-4.48608,9.33152e-11,8.72348e-11
-4.48101,9.75822e-11,9.12347e-11
-4.47595,1.02039e-10,9.54133e-11
-4.47089,1.06695e-10,9.97783e-11
-4.46582,1.11557e-10,1.04338e-10
-4.46076,1.16635e-10,1.091e-10
-4.4557,1.21938e-10,1.14074e-10
-4.45063,1.27476e-10,1.19269e-10
-4.44557,1.33259e-10,1.24695e-10
-4.44051,1.39297e-10,1.3036e-10
-4.43544,1.45602e-10,1.36277e-10
-4.43038,1.52185e-10,1.42454e-10
-4.42532,1.59057e-10,1.48905e-10
-4.42025,1.66231e-10,1.55639e-10
-4.41519,1.73721e-10,1.62671e-10
-4.41013,1.81539e-10,1.70011e-10
-4.40506,1.89699e-10,1.77674e-10
-4.4,1.98217e-10,1.85673e-10
-4.39494,2.07106e-10,1.94022e-10
-4.38987,2.16384e-10,2.02737e-10
-4.38481,2.26066e-10,2.11832e-10
-4.37975,2.36169e-10,2.21325e-10
-4.37468,2.46712e-10,2.31231e-10
-4.36962,2.57713e-10,2.41569e-10
-4.36456,2.69191e-10,2.52357e-10
-4.35949,2.81166e-10,2.63613e-10
-4.35443,2.9366e-10,2.75358e-10
-4.34937,3.06693e-10,2.87611e-10
-4.3443,3.20289e-10,3.00395e-10
-4.33924,3.34472e-10,3.13731e-10
-4.33418,3.49265e-10,3.27643e-10
-4.32911,3.64694e-10,3.42155e-10
-4.32405,3.80786e-10,3.57292e-10
-4.31899,3.97569e-10,3.73081e-10
-4.31392,4.1507e-10,3.89547e-10
-4.30886,4.33321e-10,4.0672e-10
-4.3038,4.52352e-10,4.24629e-10
-4.29873,4.72195e-10,4.43304e-10
-4.29367,4.92884e-10,4.62778e-10
-4.28861,5.14455e-10,4.83083e-10
-4.28354,5.36942e-10,5.04254e-10
-4.27848,5.60385e-10,5.26327e-10
-4.27342,5.84823e-10,5.49338e-10
-4.26835,6.10296e-10,5.73327e-10
-4.26329,6.36847e-10,5.98334e-10
-4.25823,6.64521e-10,6.244e-10
-4.25316,6.93362e-10,6.5157e-10
-4.2481,7.2342e-10,6.79887e-10
-4.24304,7.54744e-10,7.09401e-10
-4.23797,7.87384e-10,7.40159e-10
-4.23291,8.21396e-10,7.72211e-10
-4.22785,8.56835e-10,8.05612e-10
-4.22278,8.93758e-10,8.40416e-10
-4.21772,9.32226e-10,8.7668e-10
-4.21266,9.72302e-10,9.14463e-10
-4.20759,1.01405e-09,9.53826e-10
-4.20253,1.05754e-09,9.94835e-10
-4.19747,1.10284e-09,1.03756e-09
-4.19241,1.15002e-09,1.08206e-09
-4.18734,1.19916e-09,1.12841e-09
-4.18228,1.25034e-09,1.17669e-09
-4.17722,1.30364e-09,1.22698e-09
-4.17215,1.35915e-09,1.27935e-09
-4.16709,1.41695e-09,1.33389e-09
-4.16203,1.47713e-09,1.39068e-09
-4.15696,1.53979e-09,1.44982e-09
-4.1519,1.60504e-09,1.5114e-09
-4.14684,1.67296e-09,1.57552e-09
-4.14177,1.74367e-09,1.64228e-09
-4.13671,1.81728e-09,1.71178e-09
-4.13165,1.89391e-09,1.78413e-09
-4.12658,1.97366e-09,1.85945e-09
-4.12152,2.05668e-09,1.93785e-09
-4.11646,2.14308e-09,2.01946e-09
-4.11139,2.233e-09,2.1044e-09
-4.10633,2.32658e-09,2.1928e-09
-4.10127,2.42396e-09,2.28481e-09
-4.0962,2.52529e-09,2.38055e-09
-4.09114,2.63072e-09,2.48018e-09
-4.08608,2.74043e-09,2.58386e-09
-4.08101,2.85456e-09,2.69173e-09
-4.07595,2.9733e-09,2.80397e-09
-4.07089,3.09683e-09,2.92074e-09
-4.06582,3.22533e-09,3.04223e-09
-4.06076,3.359e-09,3.16861e-09
-4.0557,3.49803e-09,3.30007e-09
-4.05063,3.64264e-09,3.43682e-09
-4.04557,3.79304e-09,3.57906e-09
-4.04051,3.94945e-09,3.727e-09
-4.03544,4.11211e-09,3.88086e-09
-4.03038,4.28126e-09,4.04088e-09
-4.02532,4.45714e-09,4.20728e-09
-4.02025,4.64002e-09,4.38031e-09
-4.01519,4.83017e-09,4.56024e-09
-4.01013,5.02786e-09,4.74732e-09
-4.00506,5.23338e-09,4.94183e-09
-4,5.44703e-09,5.14405e-09
-3.99494,5.66912e-09,5.35428e-09
-3.98987,5.89998e-09,5.57282e-09
-3.98481,6.13993e-09,5.8e-09
-3.97975,6.38933e-09,6.03614e-09
-3.97468,6.64853e-09,6.28158e-09
-3.96962,6.9179e-09,6.53667e-09
-3.96456,7.19783e-09,6.80179e-09
-3.95949,7.48871e-09,7.0773e-09
-3.95443,7.79097e-09,7.36361e-09
-3.94937,8.10502e-09,7.66112e-09
-3.9443,8.43131e-09,7.97026e-09
-3.93924,8.77031e-09,8.29145e-09
-3.93418,9.12249e-09,8.62516e-09
-3.92911,9.48834e-09,8.97186e-09
-3.92405,9.86837e-09,9.33202e-09
-3.91899,1.02631e-08,9.70617e-09
-3.91392,1.06731e-08,1.00948e-08
-3.90886,1.1099e-08,1.04985e-08
-3.9038,1.15412e-08,1.09178e-08
-3.89873,1.20005e-08,1.13532e-08
-3.89367,1.24775e-08,1.18055e-08
-3.88861,1.29727e-08,1.22751e-08
-3.88354,1.3487e-08,1.27628e-08
-3.87848,1.40209e-08,1.32692e-08
-3.87342,1.45753e-08,1.3795e-08
-3.86835,1.51508e-08,1.4341e-08
-3.86329,1.57483e-08,1.49078e-08
-3.85823,1.63685e-08,1.54962e-08
-3.85316,1.70123e-08,1.61071e-08
-3.8481,1.76806e-08,1.67412e-08
-3.84304,1.83742e-08,1.73994e-08
-3.83797,1.9094e-08,1.80826e-08
-3.83291,1.98411e-08,1.87917e-08
-3.82785,2.06164e-08,1.95276e-08
-3.82278,2.14209e-08,2.02913e-08
-3.81772,2.22558e-08,2.10839e-08
-3.81266,2.3122e-08,2.19063e-08
-3.80759,2.40207e-08,2.27596e-08
-3.80253,2.49532e-08,2.3645e-08
-3.79747,2.59205e-08,2.45637e-08
-3.79241,2.6924e-08,2.55168e-08
-3.78734,2.7965e-08,2.65055e-08
-3.78228,2.90448e-08,2.75312e-08
-3.77722,3.01648e-08,2.85951e-08
-3.77215,3.13264e-08,2.96987e-08
-3.76709,3.25312e-08,3.08433e-08
-3.76203,3.37806e-08,3.20305e-08
-3.75696,3.50763e-08,3.32617e-08
-3.7519,3.64199e-08,3.45385e-08
-3.74684,3.7813e-08,3.58625e-08
-3.74177,3.92575e-08,3.72355e-08
-3.73671,4.07552e-08,3.86591e-08
-3.73165,4.23079e-08,4.01351e-08
-3.72658,4.39176e-08,4.16654e-08
-3.72152,4.55863e-08,4.32519e-08
-3.71646,4.73161e-08,4.48965e-08
-3.71139,4.9109e-08,4.66014e-08
-3.70633,5.09674e-08,4.83687e-08
-3.70127,5.28935e-08,5.02004e-08
-3.6962,5.48896e-08,5.20989e-08
-3.69114,5.69583e-08,5.40666e-08
-3.68608,5.9102e-08,5.61057e-08
-3.68101,6.13233e-08,5.82189e-08
-3.67595,6.3625e-08,6.04087e-08
-3.67089,6.60098e-08,6.26777e-08
-3.66582,6.84806e-08,6.50287e-08
-3.66076,7.10404e-08,6.74645e-08
-3.6557,7.36922e-08,6.99881e-08
-3.65063,7.64392e-08,7.26025e-08
-3.64557,7.92847e-08,7.53108e-08
-3.64051,8.2232e-08,7.81162e-08
-3.63544,8.52847e-08,8.10221e-08
-3.63038,8.84463e-08,8.4032e-08
-3.62532,9.17206e-08,8.71493e-08
-3.62025,9.51114e-08,9.03777e-08
-3.61519,9.86227e-08,9.37211e-08
-3.61013,1.02259e-07,9.71834e-08
-3.60506,1.06023e-07,1.00769e-07
-3.6,1.09921e-07,1.04481e-07
-3.59494,1.13956e-07,1.08324e-07
-3.58987,1.18134e-07,1.12304e-07
-3.58481,1.22459e-07,1.16424e-07
-3.57975,1.26936e-07,1.20688e-07
-3.57468,1.3157e-07,1.25103e-07
-3.56962,1.36366e-07,1.29673e-07
-3.56456,1.41331e-07,1.34404e-07
-3.55949,1.46468e-07,1.393e-07
-3.55443,1.51785e-07,1.44367e-07
-3.54937,1.57288e-07,1.49611e-07
-3.5443,1.62981e-07,1.55037e-07
-3.53924,1.68873e-07,1.60653e-07
-3.53418,1.74969e-07,1.66463e-07
-3.52911,1.81275e-07,1.72476e-07
-3.52405,1.878e-07,1.78696e-07
-3.51899,1.9455e-07,1.85132e-07
-3.51392,2.01533e-07,1.9179e-07
-3.50886,2.08756e-07,1.98677e-07
-3.5038,2.16227e-07,2.05802e-07
-3.49873,2.23954e-07,2.13171e-07
-3.49367,2.31946e-07,2.20794e-07
-3.48861,2.40212e-07,2.28677e-07
-3.48354,2.4876e-07,2.36831e-07
-3.47848,2.57599e-07,2.45262e-07
-3.47342,2.66738e-07,2.53982e-07
-3.46835,2.76189e-07,2.62998e-07
-3.46329,2.8596e-07,2.72321e-07
-3.45823,2.96062e-07,2.8196e-07
-3.45316,3.06506e-07,2.91926e-07
-3.4481,3.17303e-07,3.02229e-07
-3.44304,3.28464e-07,3.12881e-07
-3.43797,3.4e-07,3.23891e-07
-3.43291,3.51924e-07,3.35273e-07
-3.42785,3.64249e-07,3.47037e-07
-3.42278,3.76986e-07,3.59196e-07
-3.41772,3.90149e-07,3.71762e-07
-3.41266,4.03753e-07,3.84749e-07
-3.40759,4.17809e-07,3.9817e-07
-3.40253,4.32334e-07,4.12039e-07
-3.39747,4.47341e-07,4.26369e-07
-3.39241,4.62847e-07,4.41176e-07
-3.38734,4.78866e-07,4.56475e-07
-3.38228,4.95415e-07,4.7228e-07
-3.37722,5.1251e-07,4.88609e-07
-3.37215,5.3017e-07,5.05477e-07
-3.36709,5.4841e-07,5.22901e-07
-3.36203,5.6725e-07,5.40899e-07
-3.35696,5.86709e-07,5.59489e-07
-3.3519,6.06804e-07,5.78688e-07
-3.34684,6.27557e-07,5.98517e-07
-3.34177,6.48988e-07,6.18995e-07
-3.33671,6.71117e-07,6.40141e-07
-3.33165,6.93966e-07,6.61977e-07
-3.32658,7.17558e-07,6.84524e-07
-3.32152,7.41915e-07,7.07803e-07
-3.31646,7.67061e-07,7.31838e-07
-3.31139,7.9302e-07,7.56652e-07
-3.30633,8.19817e-07,7.82267e-07
-3.30127,8.47477e-07,8.0871e-07
-3.2962,8.76027e-07,8.36005e-07
-3.29114,9.05494e-07,8.64179e-07
-3.28608,9.35906e-07,8.93257e-07
-3.28101,9.67292e-07,9.23268e-07
-3.27595,9.9968e-07,9.5424e-07
-3.27089,1.0331e-06,9.86202e-07
-3.26582,1.06759e-06,1.01918e-06
-3.26076,1.10317e-06,1.05322e-06
-3.2557,1.13988e-06,1.08833e-06
-3.25063,1.17776e-06,1.12456e-06
-3.24557,1.21683e-06,1.16194e-06
-3.24051,1.25714e-06,1.2005e-06
-3.23544,1.29872e-06,1.24028e-06
-3.23038,1.34161e-06,1.28131e-06
-3.22532,1.38585e-06,1.32364e-06
-3.22025,1.43147e-06,1.36729e-06
-3.21519,1.47852e-06,1.41232e-06
-3.21013,1.52704e-06,1.45875e-06
-3.20506,1.57708e-06,1.50664e-06
-3.2,1.62868e-06,1.55602e-06
-3.19494,1.68188e-06,1.60694e-06
-3.18987,1.73673e-06,1.65944e-06
-3.18481,1.79329e-06,1.71358e-06
-3.17975,1.85159e-06,1.76939e-06
-3.17468,1.91169e-06,1.82693e-06
-3.16962,1.97365e-06,1.88625e-06
-3.16456,2.03751e-06,1.94739e-06
-3.15949,2.10334e-06,2.01042e-06
-3.15443,2.17119e-06,2.07539e-06
-3.14937,2.24111e-06,2.14234e-06
-3.1443,2.31317e-06,2.21135e-06
-3.13924,2.38743e-06,2.28247e-06
-3.13418,2.46395e-06,2.35576e-06
-3.12911,2.5428e-06,2.43128e-06
-3.12405,2.62404e-06,2.50909e-06
-3.11899,2.70774e-06,2.58927e-06
-3.11392,2.79398e-06,2.67188e-06
-3.10886,2.88282e-06,2.75699e-06
-3.1038,2.97433e-06,2.84466e-06
-3.09873,3.0686e-06,2.93498e-06
-3.09367,3.1657e-06,3.02802e-06
-3.08861,3.26571e-06,3.12385e-06
-3.08354,3.36872e-06,3.22255e-06
-3.07848,3.4748e-06,3.32421e-06
-3.07342,3.58404e-06,3.4289e-06
-3.06835,3.69654e-06,3.53671e-06
-3.06329,3.81237e-06,3.64774e-06
-3.05823,3.93164e-06,3.76206e-06
-3.05316,4.05445e-06,3.87977e-06
-3.0481,4.18088e-06,4.00096e-06
-3.04304,4.31104e-06,4.12574e-06
-3.03797,4.44503e-06,4.2542e-06
-3.03291,4.58296e-06,4.38643e-06
-3.02785,4.72494e-06,4.52256e-06
-3.02278,4.87107e-06,4.66267e-06
-3.01772,5.02148e-06,4.80689e-06
-3.01266,5.17627e-06,4.95533e-06
-3.00759,5.33557e-06,5.10809e-06
-3.00253,5.4995e-06,5.2653e-06
-2.99747,5.66818e-06,5.42708e-06
-2.99241,5.84175e-06,5.59355e-06
-2.98734,6.02034e-06,5.76485e-06
-2.98228,6.20408e-06,5.94109e-06
-2.97722,6.39311e-06,6.12242e-06
-2.97215,6.58758e-06,6.30896e-06
-2.96709,6.78762e-06,6.50087e-06
-2.96203,6.99339e-06,6.69829e-06
-2.95696,7.20504e-06,6.90136e-06
-2.9519,7.42273e-06,7.11023e-06
-2.94684,7.64662e-06,7.32505e-06
-2.94177,7.87687e-06,7.546e-06
-2.93671,8.11366e-06,7.77322e-06
-2.93165,8.35715e-06,8.00688e-06
-2.92658,8.60751e-06,8.24717e-06
-2.92152,8.86494e-06,8.49423e-06
-2.91646,9.12962e-06,8.74827e-06
-2.91139,9.40173e-06,9.00946e-06
-2.90633,9.68148e-06,9.27798e-06
-2.90127,9.96905e-06,9.55403e-06
-2.8962,1.02647e-05,9.83781e-06
-2.89114,1.05685e-05,1.01295e-05
-2.88608,1.08808e-05,1.04293e-05
-2.88101,1.12018e-05,1.07375e-05
-2.87595,1.15317e-05,1.10543e-05
-2.87089,1.18707e-05,1.13798e-05
-2.86582,1.2219e-05,1.17143e-05
-2.86076,1.2577e-05,1.2058e-05
-2.8557,1.29448e-05,1.24113e-05
-2.85063,1.33227e-05,1.27742e-05
-2.84557,1.3711e-05,1.31471e-05
-2.84051,1.41099e-05,1.35302e-05
-2.83544,1.45196e-05,1.39238e-05
-2.83038,1.49406e-05,1.43281e-05
-2.82532,1.53729e-05,1.47434e-05
-2.82025,1.5817e-05,1.517e-05
-2.81519,1.62731e-05,1.56082e-05
-2.81013,1.67416e-05,1.60582e-05
-2.80506,1.72226e-05,1.65204e-05
-2.8,1.77167e-05,1.69951e-05
-2.79494,1.8224e-05,1.74825e-05
-2.78987,1.87448e-05,1.7983e-05
-2.78481,1.92797e-05,1.8497e-05
