x,U_ML_Thomas,U_exact
-4.8962,1.90051e-359,0
-4.89114,4.83334e-359,0
-4.88608,1.22917e-358,0
-4.88101,3.12581e-358,0
-4.87595,7.94879e-358,0
-4.87089,2.02128e-357,0
-4.86582,5.13971e-357,0
-4.86076,1.30688e-356,0
-4.8557,3.32295e-356,0
-4.85063,8.44882e-356,0
-4.84557,2.14811e-355,0
-4.84051,5.46138e-355,0
-4.83544,1.38847e-354,0
-4.83038,3.52985e-354,0
-4.82532,8.97351e-354,0
-4.82025,2.28116e-353,0
-4.81519,5.79878e-353,0
-4.81013,1.47402e-352,0
-4.80506,3.74677e-352,0
-4.8,9.52351e-352,0
-4.79494,2.4206e-351,0
-4.78987,6.15229e-351,0
-4.78481,1.56364e-350,0
-4.77975,3.97396e-350,0
-4.77468,1.00994e-349,0
-4.76962,2.56658e-349,0
-4.76456,6.5223e-349,0
-4.75949,1.65742e-348,0
-4.75443,4.21164e-348,0
-4.74937,1.07018e-347,0
-4.7443,2.71924e-347,0
-4.73924,6.90915e-347,0
-4.73418,1.75545e-346,0
-4.72911,4.46003e-346,0
-4.72405,1.13311e-345,0
-4.71899,2.8787e-345,0
-4.71392,7.31315e-345,0
-4.70886,1.8578e-344,0
-4.7038,4.71932e-344,0
-4.69873,1.1988e-343,0
-4.69367,3.04508e-343,0
-4.68861,7.73458e-343,0
-4.68354,1.96454e-342,0
-4.67848,4.98967e-342,0
-4.67342,1.26727e-341,0
-4.66835,3.21847e-341,0
-4.66329,8.17368e-341,0
-4.65823,2.07573e-340,0
-4.65316,5.27122e-340,0
-4.6481,1.33855e-339,0
-4.64304,3.39897e-339,0
-4.63797,8.63066e-339,0
-4.63291,2.19142e-338,0
-4.62785,5.56409e-338,0
-4.62278,1.41269e-337,0
-4.61772,3.58663e-337,0
-4.61266,9.10566e-337,0
-4.60759,2.31165e-336,0
-4.60253,5.86836e-336,0
-4.59747,1.4897e-335,0
-4.59241,3.7815e-335,0
-4.58734,9.59878e-335,0
-4.58228,2.43643e-334,0
-4.57722,6.18409e-334,0
-4.57215,1.56958e-333,0
-4.56709,3.98361e-333,0
-4.56203,1.01101e-332,0
-4.55696,2.56577e-332,0
-4.5519,6.51128e-332,0
-4.54684,1.65234e-331,0
-4.54177,4.19294e-331,0
-4.53671,1.06395e-330,0
-4.53165,2.69967e-330,0
-4.52658,6.84991e-330,0
-4.52152,1.73798e-329,0
-4.51646,4.40948e-329,0
-4.51139,1.11871e-328,0
-4.50633,2.83811e-328,0
-4.50127,7.19991e-328,0
-4.4962,1.82646e-327,0
-4.49114,4.63317e-327,0
-4.48608,1.17525e-326,0
-4.48101,2.98104e-326,0
-4.47595,7.56118e-326,0
-4.47089,1.91777e-325,0
-4.46582,4.86392e-325,0
-4.46076,1.23357e-324,0
-4.4557,3.1284e-324,0
-4.45063,7.93354e-324,0
-4.44557,2.01185e-323,0
-4.44051,5.10164e-323,0
-4.43544,1.29362e-322,0
-4.43038,3.28012e-322,0
-4.42532,8.31679e-322,0
-4.42025,2.10866e-321,0
-4.41519,5.34615e-321,0
-4.41013,1.35538e-320,0
-4.40506,3.43609e-320,0
-4.4,8.71067e-320,0
-4.39494,2.20812e-319,0
-4.38987,5.5973e-319,0
-4.38481,1.41879e-318,0
-4.37975,3.59618e-318,0
-4.37468,9.11485e-318,0
-4.36962,2.31015e-317,0
-4.36456,5.85486e-317,0
-4.35949,1.4838e-316,0
-4.35443,3.76027e-316,0
-4.34937,9.52895e-316,0
-4.3443,2.41466e-315,0
-4.33924,6.11857e-315,0
-4.33418,1.55034e-314,0
-4.32911,3.92816e-314,0
-4.32405,9.95255e-314,0
-4.31899,2.52152e-313,0
-4.31392,6.38815e-313,0
-4.30886,1.61834e-312,0
-4.3038,4.09968e-312,0
-4.29873,1.03851e-311,0
-4.29367,2.63062e-311,0
-4.28861,6.66327e-311,0
-4.28354,1.68772e-310,0
-4.27848,4.2746e-310,0
-4.27342,1.08262e-309,0
-4.26835,2.7418e-309,0
-4.26329,6.94355e-309,0
-4.25823,1.75837e-308,0
-4.25316,4.45267e-308,0
-4.2481,1.1275e-307,0
-4.24304,2.85491e-307,0
-4.23797,7.22857e-307,0
-4.23291,1.83019e-306,0
-4.22785,4.63363e-306,0
-4.22278,1.17309e-305,0
-4.21772,2.96976e-305,0
-4.21266,7.51789e-305,0
-4.20759,1.90306e-304,0
-4.20253,4.81717e-304,0
-4.19747,1.21931e-303,0
-4.19241,3.08617e-303,0
-4.18734,7.811e-303,0
-4.18228,1.97686e-302,0
-4.17722,5.00297e-302,0
-4.17215,1.26608e-301,0
-4.16709,3.20391e-301,0
-4.16203,8.10735e-301,0
-4.15696,2.05145e-300,0
-4.1519,5.19068e-300,0
-4.14684,1.31332e-299,0
-4.14177,3.32275e-299,0
-4.13671,8.40637e-299,0
-4.13165,2.12667e-298,0
-4.12658,5.37991e-298,0
-4.12152,1.36092e-297,0
-4.11646,3.44246e-297,0
-4.11139,8.70742e-297,0
-4.10633,2.20238e-296,0
-4.10127,5.57025e-296,0
-4.0962,1.40877e-295,0
-4.09114,3.56277e-295,0
-4.08608,9.00983e-295,0
-4.08101,2.27838e-294,0
-4.07595,5.76128e-294,0
-4.07089,1.45678e-293,0
-4.06582,3.68339e-293,0
-4.06076,9.31289e-293,0
-4.0557,2.35452e-292,0
-4.05063,5.95253e-292,0
-4.04557,1.50481e-291,0
-4.04051,3.80403e-291,0
-4.03544,9.61584e-291,0
-4.03038,2.43059e-290,0
-4.02532,6.14351e-290,0
-4.02025,1.55276e-289,0
-4.01519,3.92438e-289,0
-4.01013,9.91789e-289,0
-4.00506,2.50639e-288,0
-4,6.33372e-288,0
-3.99494,1.60048e-287,0
-3.98987,4.0441e-287,0
-3.98481,1.02182e-286,0
-3.97975,2.58172e-286,0
-3.97468,6.52263e-286,0
-3.96962,1.64785e-285,0
-3.96456,4.16287e-285,0
-3.95949,1.05159e-284,0
-3.95443,2.65634e-284,0
-3.94937,6.70967e-284,0
-3.9443,1.69472e-283,0
-3.93924,4.28031e-283,0
-3.93418,1.08102e-282,0
-3.92911,2.73005e-282,0
-3.92405,6.89428e-282,0
-3.91899,1.74095e-281,0
-3.91392,4.39608e-281,0
-3.90886,1.11e-280,0
-3.9038,2.8026e-280,0
-3.89873,7.07587e-280,0
-3.89367,1.7864e-279,0
-3.88861,4.50978e-279,0
-3.88354,1.13845e-278,0
-3.87848,2.87376e-278,0
-3.87342,7.25383e-278,0
-3.86835,1.8309e-277,0
-3.86329,4.62104e-277,0
-3.85823,1.16626e-276,0
-3.85316,2.94327e-276,0
-3.8481,7.42754e-276,0
-3.84304,1.8743e-275,0
-3.83797,4.72946e-275,0
-3.83291,1.19334e-274,0
-3.82785,3.0109e-274,0
-3.82278,7.59638e-274,0
-3.81772,1.91644e-273,0
-3.81266,4.83465e-273,0
-3.80759,1.21959e-272,0
-3.80253,3.07638e-272,0
-3.79747,7.7597e-272,0
-3.79241,1.95717e-271,0
-3.78734,4.9362e-271,0
-3.78228,1.2449e-270,0
-3.77722,3.13946e-270,0
-3.77215,7.91687e-270,0
-3.76709,1.99633e-269,0
-3.76203,5.0337e-269,0
-3.75696,1.26918e-268,0
-3.7519,3.19989e-268,0
-3.74684,8.06725e-268,0
-3.74177,2.03374e-267,0
-3.73671,5.12676e-267,0
-3.73165,1.29231e-266,0
-3.72658,3.25741e-266,0
-3.72152,8.2102e-266,0
-3.71646,2.06925e-265,0
-3.71139,5.21496e-265,0
-3.70633,1.31422e-264,0
-3.70127,3.31177e-264,0
-3.6962,8.34509e-264,0
-3.69114,2.10271e-263,0
-3.68608,5.29793e-263,0
-3.68101,1.33478e-262,0
-3.67595,3.36272e-262,0
-3.67089,8.4713e-262,0
-3.66582,2.13396e-261,0
-3.66076,5.37526e-261,0
-3.6557,1.35391e-260,0
-3.65063,3.41003e-260,0
-3.64557,8.58822e-260,0
-3.64051,2.16284e-259,0
-3.63544,5.44658e-259,0
-3.63038,1.37151e-258,0
-3.62532,3.45345e-258,0
-3.62025,8.69526e-258,0
-3.61519,2.18922e-257,0
-3.61013,5.51153e-257,0
-3.60506,1.3875e-256,0
-3.6,3.49275e-256,0
-3.59494,8.79186e-256,0
-3.58987,2.21294e-255,0
-3.58481,5.56975e-255,0
-3.57975,1.40177e-254,0
-3.57468,3.52773e-254,0
-3.56962,8.87748e-254,0
-3.56456,2.23388e-253,0
-3.55949,5.62091e-253,0
-3.55443,1.41426e-252,0
-3.54937,3.55817e-252,0
-3.5443,8.95161e-252,0
-3.53924,2.25191e-251,0
-3.53418,5.66469e-251,0
-3.52911,1.42488e-250,0
-3.52405,3.58389e-250,0
-3.51899,9.01377e-250,0
-3.51392,2.26691e-249,0
-3.50886,5.70082e-249,0
-3.5038,1.43356e-248,0
-3.49873,3.6047e-248,0
-3.49367,9.06354e-248,0
-3.48861,2.27878e-247,0
-3.48354,5.72902e-247,0
-3.47848,1.44024e-246,0
-3.47342,3.62045e-246,0
-3.46835,9.10052e-246,0
-3.46329,2.28741e-245,0
-3.45823,5.74907e-245,0
-3.45316,1.44486e-244,0
-3.4481,3.631e-244,0
-3.44304,9.12437e-244,0
-3.43797,2.29273e-243,0
-3.43291,5.76075e-243,0
-3.42785,1.44736e-242,0
-3.42278,3.63623e-242,0
-3.41772,9.13479e-242,0
-3.41266,2.29467e-241,0
-3.40759,5.76389e-241,0
-3.40253,1.44772e-240,0
-3.39747,3.63603e-240,0
-3.39241,9.13155e-240,0
-3.38734,2.29316e-239,0
-3.38228,5.75836e-239,0
-3.37722,1.44589e-238,0
-3.37215,3.63034e-238,0
-3.36709,9.11446e-238,0
-3.36203,2.28817e-237,0
-3.35696,5.74405e-237,0
-3.3519,1.44186e-236,0
-3.34684,3.61908e-236,0
-3.34177,9.08339e-236,0
-3.33671,2.27966e-235,0
-3.33165,5.72091e-235,0
-3.32658,1.4356e-234,0
-3.32152,3.60224e-234,0
-3.31646,9.03828e-234,0
-3.31139,2.26763e-233,0
-3.30633,5.68891e-233,0
-3.30127,1.42711e-232,0
-3.2962,3.57982e-232,0
-3.29114,8.97915e-232,0
-3.28608,2.25207e-231,0
-3.28101,5.64806e-231,0
-3.27595,1.41641e-230,0
-3.27089,3.55182e-230,0
-3.26582,8.90604e-230,0
-3.26076,2.23301e-229,0
-3.2557,5.59843e-229,0
-3.25063,1.40351e-228,0
-3.24557,3.51831e-228,0
-3.24051,8.8191e-228,0
-3.23544,2.21048e-227,0
-3.23038,5.54012e-227,0
-3.22532,1.38843e-226,0
-3.22025,3.47935e-226,0
-3.21519,8.71854e-226,0
-3.21013,2.18454e-225,0
-3.20506,5.47327e-225,0
-3.2,1.37121e-224,0
-3.19494,3.43505e-224,0
-3.18987,8.6046e-224,0
-3.18481,2.15526e-223,0
-3.17975,5.39807e-223,0
-3.17468,1.35191e-222,0
-3.16962,3.38553e-222,0
-3.16456,8.47765e-222,0
-3.15949,2.12273e-221,0
-3.15443,5.31474e-221,0
-3.14937,1.33058e-220,0
-3.1443,3.33095e-220,0
-3.13924,8.33806e-220,0
-3.13418,2.08704e-219,0
-3.12911,5.22357e-219,0
-3.12405,1.30729e-218,0
-3.11899,3.27149e-218,0
-3.11392,8.18632e-218,0
-3.10886,2.04833e-217,0
-3.1038,5.12484e-217,0
-3.09873,1.28212e-216,0
-3.09367,3.20736e-216,0
-3.08861,8.02294e-216,0
-3.08354,2.00673e-215,0
-3.07848,5.01893e-215,0
-3.07342,1.25517e-214,0
-3.06835,3.13878e-214,0
-3.06329,7.84852e-214,0
-3.05823,1.96238e-213,0
-3.05316,4.9062e-213,0
-3.0481,1.22652e-212,0
-3.04304,3.06601e-212,0
-3.03797,7.6637e-212,0
-3.03291,1.91545e-211,0
-3.02785,4.78708e-211,0
-3.02278,1.19629e-210,0
-3.01772,2.98932e-210,0
-3.01266,7.46918e-210,0
-3.00759,1.86612e-209,0
-3.00253,4.66203e-209,0
-2.99747,1.1646e-208,0
-2.99241,2.909e-208,0
-2.98734,7.2657e-208,0
-2.98228,1.81459e-207,0
-2.97722,4.53152e-207,0
-2.97215,1.13156e-206,0
-2.96709,2.82536e-206,0
-2.96203,7.05405e-206,0
-2.95696,1.76104e-205,0
-2.9519,4.39606e-205,0
-2.94684,1.0973e-204,0
-2.94177,2.73874e-204,0
-2.93671,6.83506e-204,0
-2.93165,1.70568e-203,0
-2.92658,4.25618e-203,0
-2.92152,1.06196e-202,0
-2.91646,2.64947e-202,0
-2.91139,6.60958e-202,0
-2.90633,1.64875e-201,0
-2.90127,4.11244e-201,0
-2.8962,1.02567e-200,0
-2.89114,2.55789e-200,0
-2.88608,6.37852e-200,0
-2.88101,1.59045e-199,0
-2.87595,3.9654e-199,0
-2.87089,9.88588e-199,0
-2.86582,2.46438e-198,0
-2.86076,6.14277e-198,0
-2.8557,1.53103e-197,0
-2.85063,3.81563e-197,0
-2.84557,9.50849e-197,0
-2.84051,2.3693e-196,0
-2.83544,5.90325e-196,0
-2.83038,1.4707e-195,0
-2.82532,3.66372e-195,0
-2.82025,9.12602e-195,0
-2.81519,2.27302e-194,0
-2.81013,5.66091e-194,0
-2.80506,1.40972e-193,0
-2.8,3.51026e-193,0
-2.79494,8.73994e-193,0
-2.78987,2.1759e-192,0
-2.78481,5.41666e-192,0
-2.77975,1.3483e-191,0
-2.77468,3.35584e-191,0
-2.76962,8.35174e-191,0
-2.76456,2.07833e-190,0
-2.75949,5.17145e-190,0
-2.75443,1.28668e-189,0
-2.74937,3.20103e-189,0
-2.7443,7.96287e-189,0
-2.73924,1.98066e-188,0
-2.73418,4.92617e-188,0
-2.72911,1.22509e-187,0
-2.72405,3.04642e-187,0
-2.71899,7.57476e-187,0
-2.71392,1.88325e-186,0
-2.70886,4.68173e-186,0
-2.7038,1.16376e-185,0
-2.69873,2.89255e-185,0
-2.69367,7.18881e-185,0
-2.68861,1.78645e-184,0
-2.68354,4.439e-184,0
-2.67848,1.1029e-183,0
-2.67342,2.73998e-183,0
-2.66835,6.80637e-183,0
-2.66329,1.6906e-182,0
-2.65823,4.19881e-182,0
-2.65316,1.04272e-181,0
-2.6481,2.58922e-181,0
-2.64304,6.42874e-181,0
-2.63797,1.59603e-180,0
-2.63291,3.96198e-180,0
-2.62785,9.83424e-180,0
-2.62278,2.44077e-179,0
-2.61772,6.05715e-179,0
-2.61266,1.50303e-178,0
-2.60759,3.72926e-178,0
-2.60253,9.25195e-178,0
-2.59747,2.29509e-177,0
-2.59241,5.69277e-177,0
-2.58734,1.41189e-176,0
-2.58228,3.50136e-176,0
-2.57722,8.68213e-176,0
-2.57215,2.15264e-175,0
-2.56709,5.33667e-175,0
-2.56203,1.32289e-174,0
-2.55696,3.27895e-174,0
-2.5519,8.1264e-174,0
-2.54684,2.0138e-173,0
-2.54177,4.98986e-173,0
-2.53671,1.23627e-172,0
-2.53165,3.06263e-172,0
-2.52658,7.58626e-172,0
-2.52152,1.87895e-171,0
-2.51646,4.65324e-171,0
-2.51139,1.15225e-170,0
-2.50633,2.85295e-170,0
-2.50127,7.06307e-170,0
-2.4962,1.74842e-169,0
-2.49114,4.32762e-169,0
-2.48608,1.07104e-168,0
-2.48101,2.65041e-168,0
-2.47595,6.55802e-168,0
-2.47089,1.6225e-167,0
-2.46582,4.01372e-167,0
-2.46076,9.92797e-167,0
-2.4557,2.45542e-166,0
-2.45063,6.07213e-166,0
-2.44557,1.50144e-165,0
-2.44051,3.71214e-165,0
-2.43544,9.1768e-165,0
-2.43038,2.26834e-164,0
-2.42532,5.60629e-164,0
-2.42025,1.38545e-163,0
-2.41519,3.4234e-163,0
-2.41013,8.45811e-163,0
-2.40506,2.08948e-162,0
-2.4,5.1612e-162,0
-2.39494,1.27471e-161,0
-2.38987,3.14791e-161,0
-2.38481,7.77286e-161,0
-2.37975,1.91906e-160,0
-2.37468,4.73742e-160,0
-2.36962,1.16935e-159,0
-2.36456,2.88597e-159,0
-2.35949,7.12178e-159,0
-2.35443,1.75724e-158,0
-2.34937,4.33532e-158,0
-2.3443,1.06944e-157,0
-2.33924,2.63779e-157,0
-2.33418,6.50532e-157,0
-2.32911,1.60414e-156,0
-2.32405,3.95515e-156,0
-2.31899,9.75053e-156,0
-2.31392,2.40347e-155,0
-2.30886,5.92372e-155,0
-2.3038,1.4598e-154,0
-2.29873,3.59699e-154,0
-2.29367,8.86191e-154,0
-2.28861,2.18303e-153,0
-2.28354,5.37696e-153,0
-2.27848,1.32421e-152,0
-2.27342,3.26076e-152,0
-2.26835,8.02834e-152,0
-2.26329,1.9764e-151,0
-2.25823,4.86481e-151,0
-2.25316,1.19729e-150,0
-2.2481,2.94629e-150,0
-2.24304,7.24925e-150,0
-2.23797,1.78341e-149,0
-2.23291,4.38685e-149,0
-2.22785,1.07893e-148,0
-2.22278,2.65324e-148,0
-2.21772,6.52377e-148,0
-2.21266,1.60384e-147,0
-2.20759,3.94243e-147,0
-2.20253,9.68963e-147,0
-2.19747,2.38116e-146,0
-2.19241,5.85074e-146,0
-2.18734,1.43738e-145,0
-2.18228,3.53077e-145,0
-2.17722,8.67175e-145,0
-2.17215,2.12952e-144,0
-2.16709,5.22872e-144,0
-2.16203,1.28365e-143,0
-2.15696,3.1509e-143,0
-2.1519,7.73321e-143,0
-2.14684,1.89767e-142,0
-2.14177,4.65607e-142,0
-2.13671,1.14223e-141,0
-2.13165,2.80172e-141,0
-2.12658,6.87116e-141,0
-2.12152,1.68489e-140,0
-2.11646,4.13093e-140,0
-2.11139,1.01265e-139,0
-2.10633,2.48201e-139,0
-2.10127,6.08251e-139,0
-2.0962,1.49038e-138,0
-2.09114,3.65126e-138,0
-2.08608,8.94381e-138,0
-2.08101,2.19046e-137,0
-2.07595,5.3639e-137,0
-2.07089,1.31328e-136,0
-2.06582,3.2149e-136,0
-2.06076,7.8688e-136,0
-2.0557,1.92566e-135,0
-2.05063,4.71177e-135,0
-2.04557,1.1527e-134,0
-2.04051,2.81957e-134,0
-2.03544,6.89567e-134,0
-2.03038,1.68617e-133,0
-2.02532,4.12243e-133,0
-2.02025,1.00771e-132,0
-2.01519,2.4629e-132,0
-2.01013,6.01847e-132,0
-2.00506,1.47046e-131,0
-2,3.5921e-131,0
-1.99494,8.77345e-131,0
-1.98987,2.14249e-130,0
-1.98481,5.23113e-130,0
-1.97975,1.27702e-129,0
-1.97468,3.11692e-129,0
-1.96962,7.60639e-129,0
-1.96456,1.85591e-128,0
-1.95949,4.52752e-128,0
-1.95443,1.1043e-127,0
-1.94937,2.69302e-127,0
-1.9443,6.56621e-127,0
-1.93924,1.60071e-126,0
-1.93418,3.90153e-126,0
-1.92911,9.50777e-126,0
-1.92405,2.31657e-125,0
-1.91899,5.6433e-125,0
-1.91392,1.37449e-124,0
-1.90886,3.34713e-124,0
-1.9038,8.14936e-124,0
-1.89873,1.98378e-123,0
-1.89367,4.8282e-123,0
-1.88861,1.17489e-122,0
-1.88354,2.85841e-122,0
-1.87848,6.953e-122,0
-1.87342,1.69098e-121,0
-1.86835,4.1117e-121,0
-1.86329,9.99591e-121,0
-1.85823,2.42963e-120,0
-1.85316,5.90438e-120,0
-1.8481,1.43458e-119,0
-1.84304,3.48489e-119,0
-1.83797,8.4639e-119,0
-1.83291,2.05526e-118,0
-1.82785,4.98971e-118,0
-1.82278,1.21115e-117,0
-1.81772,2.93925e-117,0
-1.81266,7.13158e-117,0
-1.80759,1.73001e-116,0
-1.80253,4.19587e-116,0
-1.79747,1.01744e-115,0
-1.79241,2.46663e-115,0
-1.78734,5.97876e-115,0
-1.78228,1.44887e-114,0
-1.77722,3.51039e-114,0
-1.77215,8.50338e-114,0
-1.76709,2.05938e-113,0
-1.76203,4.98642e-113,0
-1.75696,1.20712e-112,0
-1.7519,2.92157e-112,0
-1.74684,7.06953e-112,0
-1.74177,1.71029e-111,0
-1.73671,4.13672e-111,0
-1.73165,1.00034e-110,0
-1.72658,2.41848e-110,0
-1.72152,5.84578e-110,0
-1.71646,1.41268e-109,0
-1.71139,3.41312e-109,0
-1.70633,8.2444e-109,0
-1.70127,1.99099e-108,0
-1.6962,4.80708e-108,0
-1.69114,1.16036e-107,0
-1.68608,2.80031e-107,0
-1.68101,6.75644e-107,0
-1.67595,1.62978e-106,0
-1.67089,3.93042e-106,0
-1.66582,9.47647e-106,0
-1.66076,2.28429e-105,0
-1.6557,5.50495e-105,0
-1.65063,1.32633e-104,0
-1.64557,3.19481e-104,0
-1.64051,7.69367e-104,0
-1.63544,1.85232e-103,0
-1.63038,4.45854e-103,0
-1.62532,1.07291e-102,0
-1.62025,2.58122e-102,0
-1.61519,6.2084e-102,0
-1.61013,1.49288e-101,0
-1.60506,3.5889e-101,0
-1.6,8.62555e-101,0
-1.59494,2.07254e-100,0
-1.58987,4.97858e-100,0
-1.58481,1.19563e-99,0
-1.57975,2.87063e-99,0
