t,e_max
0.28129,0.00135991
0.281316,0.00135985
0.281341,0.00135979
0.281367,0.00135973
0.281392,0.00135966
0.281418,0.0013596
0.281444,0.00135954
0.281469,0.00135948
0.281495,0.00135942
0.281521,0.00135935
0.281546,0.00135929
0.281572,0.00135923
0.281597,0.00135917
0.281623,0.00135911
0.281649,0.00135904
0.281674,0.00135898
0.2817,0.00135892
0.281725,0.00135886
0.281751,0.0013588
0.281777,0.00135873
0.281802,0.00135867
0.281828,0.00135861
0.281854,0.00135855
0.281879,0.00135849
0.281905,0.00135843
0.28193,0.00135836
0.281956,0.0013583
0.281982,0.00135824
0.282007,0.00135818
0.282033,0.00135812
0.282059,0.00135805
0.282084,0.00135799
0.28211,0.00135793
0.282135,0.00135787
0.282161,0.00135781
0.282187,0.00135775
0.282212,0.00135768
0.282238,0.00135762
0.282263,0.00135756
0.282289,0.0013575
0.282315,0.00135744
0.28234,0.00135737
0.282366,0.00135731
0.282392,0.00135725
0.282417,0.00135719
0.282443,0.00135713
0.282468,0.00135707
0.282494,0.001357
0.28252,0.00135694
0.282545,0.00135688
0.282571,0.00135682
0.282596,0.00135676
0.282622,0.0013567
0.282648,0.00135663
0.282673,0.00135657
0.282699,0.00135651
0.282725,0.00135645
0.28275,0.00135639
0.282776,0.00135633
0.282801,0.00135626
0.282827,0.0013562
0.282853,0.00135614
0.282878,0.00135608
0.282904,0.00135602
0.282929,0.00135596
0.282955,0.0013559
0.282981,0.00135583
0.283006,0.00135577
0.283032,0.00135571
0.283058,0.00135565
0.283083,0.00135559
0.283109,0.00135553
0.283134,0.00135546
0.28316,0.0013554
0.283186,0.00135534
0.283211,0.00135528
0.283237,0.00135522
0.283262,0.00135516
0.283288,0.0013551
0.283314,0.00135503
0.283339,0.00135497
0.283365,0.00135491
0.283391,0.00135485
0.283416,0.00135479
0.283442,0.00135473
0.283467,0.00135467
0.283493,0.0013546
0.283519,0.00135454
0.283544,0.00135448
0.28357,0.00135442
0.283595,0.00135436
0.283621,0.0013543
0.283647,0.00135424
0.283672,0.00135418
0.283698,0.00135411
0.283724,0.00135405
0.283749,0.00135399
0.283775,0.00135393
0.2838,0.00135387
0.283826,0.00135381
0.283852,0.00135375
0.283877,0.00135369
0.283903,0.00135362
0.283928,0.00135356
0.283954,0.0013535
0.28398,0.00135344
0.284005,0.00135338
0.284031,0.00135332
0.284057,0.00135326
0.284082,0.0013532
0.284108,0.00135313
0.284133,0.00135307
0.284159,0.00135301
0.284185,0.00135295
0.28421,0.00135289
0.284236,0.00135283
0.284261,0.00135277
0.284287,0.00135271
0.284313,0.00135265
0.284338,0.00135258
0.284364,0.00135252
0.28439,0.00135246
0.284415,0.0013524
0.284441,0.00135234
0.284466,0.00135228
0.284492,0.00135222
0.284518,0.00135216
0.284543,0.0013521
0.284569,0.00135203
0.284594,0.00135197
0.28462,0.00135191
0.284646,0.00135185
0.284671,0.00135179
0.284697,0.00135173
0.284723,0.00135167
0.284748,0.00135161
0.284774,0.00135155
0.284799,0.00135149
0.284825,0.00135142
0.284851,0.00135136
0.284876,0.0013513
0.284902,0.00135124
0.284928,0.00135118
0.284953,0.00135112
0.284979,0.00135106
0.285004,0.001351
0.28503,0.00135094
0.285056,0.00135088
0.285081,0.00135082
0.285107,0.00135075
0.285132,0.00135069
0.285158,0.00135063
0.285184,0.00135057
0.285209,0.00135051
0.285235,0.00135045
0.285261,0.00135039
0.285286,0.00135033
0.285312,0.00135027
0.285337,0.00135021
0.285363,0.00135015
0.285389,0.00135009
0.285414,0.00135003
0.28544,0.00134996
0.285465,0.0013499
0.285491,0.00134984
0.285517,0.00134978
0.285542,0.00134972
0.285568,0.00134966
0.285594,0.0013496
0.285619,0.00134954
0.285645,0.00134948
0.28567,0.00134942
0.285696,0.00134936
0.285722,0.0013493
0.285747,0.00134924
0.285773,0.00134918
0.285798,0.00134912
0.285824,0.00134905
0.28585,0.00134899
0.285875,0.00134893
0.285901,0.00134887
0.285927,0.00134881
0.285952,0.00134875
0.285978,0.00134869
0.286003,0.00134863
0.286029,0.00134857
0.286055,0.00134851
0.28608,0.00134845
0.286106,0.00134839
0.286131,0.00134833
0.286157,0.00134827
0.286183,0.00134821
0.286208,0.00134815
0.286234,0.00134809
0.28626,0.00134803
0.286285,0.00134796
0.286311,0.0013479
0.286336,0.00134784
0.286362,0.00134778
0.286388,0.00134772
0.286413,0.00134766
0.286439,0.0013476
0.286464,0.00134754
0.28649,0.00134748
0.286516,0.00134742
0.286541,0.00134736
0.286567,0.0013473
0.286593,0.00134724
0.286618,0.00134718
0.286644,0.00134712
0.286669,0.00134706
0.286695,0.001347
0.286721,0.00134694
0.286746,0.00134688
0.286772,0.00134682
0.286797,0.00134676
0.286823,0.0013467
0.286849,0.00134664
0.286874,0.00134658
0.2869,0.00134652
0.286926,0.00134646
0.286951,0.0013464
0.286977,0.00134634
0.287002,0.00134627
0.287028,0.00134621
0.287054,0.00134615
0.287079,0.00134609
0.287105,0.00134603
0.28713,0.00134597
0.287156,0.00134591
0.287182,0.00134585
0.287207,0.00134579
0.287233,0.00134573
0.287259,0.00134567
0.287284,0.00134561
0.28731,0.00134555
0.287335,0.00134549
0.287361,0.00134543
0.287387,0.00134537
0.287412,0.00134531
0.287438,0.00134525
0.287463,0.00134519
0.287489,0.00134513
0.287515,0.00134507
0.28754,0.00134501
0.287566,0.00134495
0.287592,0.00134489
0.287617,0.00134483
0.287643,0.00134477
0.287668,0.00134471
0.287694,0.00134465
0.28772,0.00134459
0.287745,0.00134453
0.287771,0.00134447
0.287797,0.00134441
0.287822,0.00134435
0.287848,0.00134429
0.287873,0.00134423
0.287899,0.00134417
0.287925,0.00134411
0.28795,0.00134405
0.287976,0.00134399
0.288001,0.00134393
0.288027,0.00134387
0.288053,0.00134381
0.288078,0.00134375
0.288104,0.00134369
0.28813,0.00134363
0.288155,0.00134357
0.288181,0.00134351
0.288206,0.00134345
0.288232,0.00134339
0.288258,0.00134333
0.288283,0.00134327
0.288309,0.00134321
0.288334,0.00134315
0.28836,0.00134309
0.288386,0.00134303
0.288411,0.00134297
0.288437,0.00134291
0.288463,0.00134285
0.288488,0.00134279
0.288514,0.00134273
0.288539,0.00134267
0.288565,0.00134262
0.288591,0.00134256
0.288616,0.0013425
0.288642,0.00134244
0.288667,0.00134238
0.288693,0.00134232
0.288719,0.00134226
0.288744,0.0013422
0.28877,0.00134214
0.288796,0.00134208
0.288821,0.00134202
0.288847,0.00134196
0.288872,0.0013419
0.288898,0.00134184
0.288924,0.00134178
0.288949,0.00134172
0.288975,0.00134166
0.289,0.0013416
0.289026,0.00134154
0.289052,0.00134148
0.289077,0.00134142
0.289103,0.00134136
0.289129,0.0013413
0.289154,0.00134124
0.28918,0.00134118
0.289205,0.00134112
0.289231,0.00134106
0.289257,0.001341
0.289282,0.00134095
0.289308,0.00134089
0.289333,0.00134083
0.289359,0.00134077
0.289385,0.00134071
0.28941,0.00134065
0.289436,0.00134059
0.289462,0.00134053
0.289487,0.00134047
0.289513,0.00134041
0.289538,0.00134035
0.289564,0.00134029
0.28959,0.00134023
0.289615,0.00134017
0.289641,0.00134011
0.289666,0.00134005
0.289692,0.00133999
0.289718,0.00133993
0.289743,0.00133987
0.289769,0.00133982
0.289795,0.00133976
0.28982,0.0013397
0.289846,0.00133964
0.289871,0.00133958
0.289897,0.00133952
0.289923,0.00133946
0.289948,0.0013394
0.289974,0.00133934
0.289999,0.00133928
0.290025,0.00133922
0.290051,0.00133916
0.290076,0.0013391
0.290102,0.00133904
0.290128,0.00133899
0.290153,0.00133893
0.290179,0.00133887
0.290204,0.00133881
0.29023,0.00133875
0.290256,0.00133869
0.290281,0.00133863
0.290307,0.00133857
0.290332,0.00133851
0.290358,0.00133845
0.290384,0.00133839
0.290409,0.00133833
0.290435,0.00133827
0.290461,0.00133822
0.290486,0.00133816
0.290512,0.0013381
0.290537,0.00133804
0.290563,0.00133798
0.290589,0.00133792
0.290614,0.00133786
0.29064,0.0013378
0.290666,0.00133774
0.290691,0.00133768
0.290717,0.00133762
0.290742,0.00133756
0.290768,0.00133751
0.290794,0.00133745
0.290819,0.00133739
0.290845,0.00133733
0.29087,0.00133727
0.290896,0.00133721
0.290922,0.00133715
0.290947,0.00133709
0.290973,0.00133703
0.290999,0.00133697
0.291024,0.00133692
0.29105,0.00133686
0.291075,0.0013368
0.291101,0.00133674
0.291127,0.00133668
0.291152,0.00133662
0.291178,0.00133656
0.291203,0.0013365
0.291229,0.00133644
0.291255,0.00133638
0.29128,0.00133633
0.291306,0.00133627
0.291332,0.00133621
0.291357,0.00133615
0.291383,0.00133609
0.291408,0.00133603
0.291434,0.00133597
0.29146,0.00133591
0.291485,0.00133585
0.291511,0.0013358
0.291536,0.00133574
0.291562,0.00133568
0.291588,0.00133562
0.291613,0.00133556
0.291639,0.0013355
0.291665,0.00133544
0.29169,0.00133538
0.291716,0.00133533
0.291741,0.00133527
0.291767,0.00133521
0.291793,0.00133515
0.291818,0.00133509
0.291844,0.00133503
0.291869,0.00133497
0.291895,0.00133491
0.291921,0.00133486
0.291946,0.0013348
0.291972,0.00133474
0.291998,0.00133468
0.292023,0.00133462
0.292049,0.00133456
0.292074,0.0013345
0.2921,0.00133444
0.292126,0.00133439
0.292151,0.00133433
0.292177,0.00133427
0.292202,0.00133421
0.292228,0.00133415
0.292254,0.00133409
0.292279,0.00133403
0.292305,0.00133398
0.292331,0.00133392
0.292356,0.00133386
0.292382,0.0013338
0.292407,0.00133374
0.292433,0.00133368
0.292459,0.00133362
0.292484,0.00133357
0.29251,0.00133351
0.292535,0.00133345
0.292561,0.00133339
0.292587,0.00133333
0.292612,0.00133327
0.292638,0.00133321
0.292664,0.00133316
0.292689,0.0013331
0.292715,0.00133304
0.29274,0.00133298
0.292766,0.00133292
0.292792,0.00133286
0.292817,0.0013328
0.292843,0.00133275
0.292868,0.00133269
0.292894,0.00133263
0.29292,0.00133257
0.292945,0.00133251
0.292971,0.00133245
0.292997,0.0013324
0.293022,0.00133234
0.293048,0.00133228
0.293073,0.00133222
0.293099,0.00133216
0.293125,0.0013321
0.29315,0.00133205
0.293176,0.00133199
0.293201,0.00133193
0.293227,0.00133187
0.293253,0.00133181
0.293278,0.00133175
0.293304,0.0013317
0.29333,0.00133164
0.293355,0.00133158
0.293381,0.00133152
0.293406,0.00133146
0.293432,0.0013314
0.293458,0.00133135
0.293483,0.00133129
0.293509,0.00133123
0.293535,0.00133117
0.29356,0.00133111
0.293586,0.00133105
0.293611,0.001331
0.293637,0.00133094
0.293663,0.00133088
0.293688,0.00133082
0.293714,0.00133076
0.293739,0.00133071
0.293765,0.00133065
0.293791,0.00133059
0.293816,0.00133053
0.293842,0.00133047
0.293868,0.00133041
0.293893,0.00133036
0.293919,0.0013303
0.293944,0.00133024
0.29397,0.00133018
0.293996,0.00133012
0.294021,0.00133007
0.294047,0.00133001
0.294072,0.00132995
0.294098,0.00132989
0.294124,0.00132983
0.294149,0.00132978
0.294175,0.00132972
0.294201,0.00132966
0.294226,0.0013296
0.294252,0.00132954
0.294277,0.00132949
0.294303,0.00132943
0.294329,0.00132937
0.294354,0.00132931
0.29438,0.00132925
0.294405,0.0013292
0.294431,0.00132914
0.294457,0.00132908
0.294482,0.00132902
0.294508,0.00132896
0.294534,0.00132891
0.294559,0.00132885
0.294585,0.00132879
0.29461,0.00132873
0.294636,0.00132867
0.294662,0.00132862
0.294687,0.00132856
0.294713,0.0013285
0.294738,0.00132844
0.294764,0.00132838
0.29479,0.00132833
0.294815,0.00132827
0.294841,0.00132821
0.294867,0.00132815
0.294892,0.0013281
0.294918,0.00132804
0.294943,0.00132798
0.294969,0.00132792
0.294995,0.00132786
0.29502,0.00132781
0.295046,0.00132775
0.295071,0.00132769
0.295097,0.00132763
0.295123,0.00132758
0.295148,0.00132752
0.295174,0.00132746
0.2952,0.0013274
0.295225,0.00132734
0.295251,0.00132729
0.295276,0.00132723
0.295302,0.00132717
0.295328,0.00132711
0.295353,0.00132706
0.295379,0.001327
0.295404,0.00132694
0.29543,0.00132688
0.295456,0.00132682
0.295481,0.00132677
0.295507,0.00132671
0.295533,0.00132665
0.295558,0.00132659
0.295584,0.00132654
0.295609,0.00132648
0.295635,0.00132642
0.295661,0.00132636
0.295686,0.00132631
0.295712,0.00132625
0.295737,0.00132619
0.295763,0.00132613
0.295789,0.00132608
0.295814,0.00132602
0.29584,0.00132596
0.295866,0.0013259
0.295891,0.00132585
0.295917,0.00132579
0.295942,0.00132573
0.295968,0.00132567
0.295994,0.00132562
0.296019,0.00132556
0.296045,0.0013255
0.29607,0.00132544
0.296096,0.00132539
0.296122,0.00132533
0.296147,0.00132527
0.296173,0.00132521
0.296199,0.00132516
0.296224,0.0013251
0.29625,0.00132504
0.296275,0.00132498
0.296301,0.00132493
0.296327,0.00132487
0.296352,0.00132481
0.296378,0.00132475
0.296404,0.0013247
0.296429,0.00132464
0.296455,0.00132458
0.29648,0.00132452
0.296506,0.00132447
0.296532,0.00132441
0.296557,0.00132435
0.296583,0.00132429
0.296608,0.00132424
0.296634,0.00132418
0.29666,0.00132412
0.296685,0.00132407
0.296711,0.00132401
0.296737,0.00132395
0.296762,0.00132389
0.296788,0.00132384
0.296813,0.00132378
0.296839,0.00132372
0.296865,0.00132366
0.29689,0.00132361
0.296916,0.00132355
0.296941,0.00132349
0.296967,0.00132344
0.296993,0.00132338
0.297018,0.00132332
0.297044,0.00132326
0.29707,0.00132321
0.297095,0.00132315
0.297121,0.00132309
0.297146,0.00132304
0.297172,0.00132298
0.297198,0.00132292
0.297223,0.00132286
0.297249,0.00132281
0.297274,0.00132275
0.2973,0.00132269
0.297326,0.00132264
0.297351,0.00132258
0.297377,0.00132252
0.297403,0.00132246
0.297428,0.00132241
0.297454,0.00132235
0.297479,0.00132229
0.297505,0.00132224
0.297531,0.00132218
0.297556,0.00132212
0.297582,0.00132206
0.297607,0.00132201
0.297633,0.00132195
0.297659,0.00132189
0.297684,0.00132184
0.29771,0.00132178
0.297736,0.00132172
0.297761,0.00132167
0.297787,0.00132161
0.297812,0.00132155
0.297838,0.00132149
0.297864,0.00132144
0.297889,0.00132138
0.297915,0.00132132
0.29794,0.00132127
0.297966,0.00132121
0.297992,0.00132115
0.298017,0.0013211
0.298043,0.00132104
0.298069,0.00132098
0.298094,0.00132092
0.29812,0.00132087
0.298145,0.00132081
0.298171,0.00132075
0.298197,0.0013207
0.298222,0.00132064
0.298248,0.00132058
0.298273,0.00132053
0.298299,0.00132047
0.298325,0.00132041
0.29835,0.00132036
0.298376,0.0013203
0.298402,0.00132024
0.298427,0.00132019
0.298453,0.00132013
0.298478,0.00132007
0.298504,0.00132002
0.29853,0.00131996
0.298555,0.0013199
0.298581,0.00131984
0.298606,0.00131979
0.298632,0.00131973
0.298658,0.00131967
0.298683,0.00131962
0.298709,0.00131956
0.298735,0.0013195
0.29876,0.00131945
0.298786,0.00131939
0.298811,0.00131933
0.298837,0.00131928
0.298863,0.00131922
0.298888,0.00131916
