t,e_max
0.00348164,0.000341804
0.00350724,0.000339696
0.00353285,0.000337615
0.00355845,0.000335563
0.00358405,0.000333537
0.00360965,0.000331537
0.00363525,0.000329564
0.00366085,0.000327616
0.00368645,0.000325693
0.00371205,0.000323794
0.00373765,0.000321919
0.00376325,0.000320069
0.00378885,0.000318241
0.00381445,0.000316436
0.00384005,0.000314653
0.00386565,0.000312892
0.00389125,0.000311153
0.00391685,0.000309435
0.00394245,0.000307737
0.00396805,0.00030606
0.00399365,0.000304403
0.00401925,0.000302765
0.00404485,0.000301147
0.00407045,0.000299548
0.00409605,0.000297967
0.00412165,0.000296405
0.00414725,0.00029486
0.00417285,0.000293334
0.00419845,0.000291825
0.00422405,0.000290332
0.00424965,0.000288857
0.00427525,0.000287398
0.00430086,0.000285955
0.00432646,0.000284529
0.00435206,0.000283118
0.00437766,0.000281722
0.00440326,0.000280342
0.00442886,0.000278976
0.00445446,0.000277625
0.00448006,0.000276289
0.00450566,0.000274967
0.00453126,0.000273659
0.00455686,0.000272365
0.00458246,0.000271084
0.00460806,0.000269817
0.00463366,0.000268563
0.00465926,0.000267321
0.00468486,0.000266093
0.00471046,0.000264877
0.00473606,0.000263673
0.00476166,0.000262482
0.00478726,0.000261302
0.00481286,0.000260135
0.00483846,0.000258979
0.00486406,0.000257834
0.00488966,0.000256701
0.00491526,0.000255579
0.00494086,0.000254467
0.00496646,0.000253367
0.00499206,0.000252277
0.00501766,0.000251198
0.00504326,0.000250128
0.00506886,0.00024907
0.00509447,0.000248021
0.00512007,0.000246982
0.00514567,0.000245952
0.00517127,0.000244933
0.00519687,0.000243923
0.00522247,0.000242922
0.00524807,0.00024193
0.00527367,0.000240948
0.00529927,0.000239974
0.00532487,0.000239009
0.00535047,0.000238053
0.00537607,0.000237106
0.00540167,0.000236167
0.00542727,0.000235236
0.00545287,0.000234314
0.00547847,0.000233399
0.00550407,0.000232493
0.00552967,0.000231595
0.00555527,0.000230705
0.00558087,0.000229822
0.00560647,0.000228947
0.00563207,0.000228079
0.00565767,0.000227219
0.00568327,0.000226366
0.00570887,0.00022552
0.00573447,0.000224682
0.00576007,0.00022385
0.00578567,0.000223026
0.00581127,0.000222208
0.00583687,0.000221397
0.00586248,0.000220593
0.00588808,0.000219795
0.00591368,0.000219004
0.00593928,0.00021822
0.00596488,0.000217441
0.00599048,0.000216669
0.00601608,0.000215904
0.00604168,0.000215144
0.00606728,0.000214391
0.00609288,0.000213643
0.00611848,0.000212901
0.00614408,0.000212165
0.00616968,0.000211435
0.00619528,0.000210711
0.00622088,0.000209992
0.00624648,0.000209279
0.00627208,0.000208572
0.00629768,0.00020787
0.00632328,0.000207173
0.00634888,0.000206481
0.00637448,0.000205795
0.00640008,0.000205114
0.00642568,0.000204438
0.00645128,0.000203767
0.00647688,0.000203101
0.00650248,0.000202441
0.00652808,0.000201785
0.00655368,0.000201134
0.00657928,0.000200487
0.00660488,0.000199846
0.00663048,0.000199209
0.00665609,0.000198577
0.00668169,0.000197949
0.00670729,0.000197326
0.00673289,0.000196707
0.00675849,0.000196093
0.00678409,0.000195483
0.00680969,0.000194878
0.00683529,0.000194276
0.00686089,0.000193679
0.00688649,0.000193087
0.00691209,0.000192498
0.00693769,0.000191913
0.00696329,0.000191333
0.00698889,0.000190757
0.00701449,0.000190184
0.00704009,0.000189616
0.00706569,0.000189051
0.00709129,0.00018849
0.00711689,0.000187933
0.00714249,0.00018738
0.00716809,0.000186831
0.00719369,0.000186285
0.00721929,0.000185743
0.00724489,0.000185205
0.00727049,0.00018467
0.00729609,0.000184138
0.00732169,0.000183611
0.00734729,0.000183086
0.00737289,0.000182566
0.00739849,0.000182048
0.0074241,0.000181534
0.0074497,0.000181023
0.0074753,0.000180516
0.0075009,0.000180012
0.0075265,0.000179511
0.0075521,0.000179013
0.0075777,0.000178519
0.0076033,0.000178027
0.0076289,0.000177539
0.0076545,0.000177054
0.0076801,0.000176572
0.0077057,0.000176093
0.0077313,0.000175616
0.0077569,0.000175143
0.0077825,0.000174673
0.0078081,0.000174206
0.0078337,0.000173742
0.0078593,0.00017328
0.0078849,0.000172821
0.0079105,0.000172365
0.0079361,0.000171912
0.0079617,0.000171462
0.0079873,0.000171014
0.0080129,0.000170569
0.0080385,0.000170127
0.0080641,0.000169688
0.0080897,0.000169251
0.0081153,0.000168816
0.0081409,0.000168385
0.0081665,0.000167955
0.0081921,0.000167529
0.00821771,0.000167105
0.00824331,0.000166683
0.00826891,0.000166264
0.00829451,0.000165847
0.00832011,0.000165433
0.00834571,0.000165021
0.00837131,0.000164611
0.00839691,0.000164204
0.00842251,0.000163799
0.00844811,0.000163396
0.00847371,0.000162996
0.00849931,0.000162598
0.00852491,0.000162202
0.00855051,0.000161809
0.00857611,0.000161418
0.00860171,0.000161029
0.00862731,0.000160642
0.00865291,0.000160257
0.00867851,0.000159874
0.00870411,0.000159494
0.00872971,0.000159116
0.00875531,0.000158739
0.00878091,0.000158365
0.00880651,0.000157993
0.00883211,0.000157623
0.00885771,0.000157255
0.00888331,0.000156889
0.00890891,0.000156525
0.00893451,0.000156162
0.00896011,0.000155802
0.00898572,0.000155444
0.00901132,0.000155088
0.00903692,0.000154733
0.00906252,0.000154381
0.00908812,0.00015403
0.00911372,0.000153681
0.00913932,0.000153334
0.00916492,0.000152989
0.00919052,0.000152646
0.00921612,0.000152304
0.00924172,0.000151965
0.00926732,0.000151627
0.00929292,0.00015129
0.00931852,0.000150956
0.00934412,0.000150623
0.00936972,0.000150292
0.00939532,0.000149963
0.00942092,0.000149635
0.00944652,0.000149309
0.00947212,0.000148985
0.00949772,0.000148662
0.00952332,0.000148341
0.00954892,0.000148022
0.00957452,0.000147704
0.00960012,0.000147388
0.00962572,0.000147073
0.00965132,0.00014676
0.00967692,0.000146449
0.00970252,0.000146139
0.00972812,0.00014583
0.00975372,0.000145524
0.00977933,0.000145218
0.00980493,0.000144914
0.00983053,0.000144612
0.00985613,0.000144311
0.00988173,0.000144012
0.00990733,0.000143714
0.00993293,0.000143417
0.00995853,0.000143122
0.00998413,0.000142828
0.0100097,0.000142536
0.0100353,0.000142245
0.0100609,0.000141956
0.0100865,0.000141668
0.0101121,0.000141381
0.0101377,0.000141096
0.0101633,0.000140812
0.0101889,0.000140529
0.0102145,0.000140248
0.0102401,0.000139968
0.0102657,0.000139689
0.0102913,0.000139412
0.0103169,0.000139136
0.0103425,0.000138861
0.0103681,0.000138588
0.0103937,0.000138315
0.0104193,0.000138044
0.0104449,0.000137775
0.0104705,0.000137506
0.0104961,0.000137239
0.0105217,0.000136973
0.0105473,0.000136708
0.0105729,0.000136445
0.0105985,0.000136182
0.0106241,0.000135921
0.0106497,0.000135661
0.0106753,0.000135402
0.0107009,0.000135144
0.0107265,0.000134888
0.0107521,0.000134632
0.0107777,0.000134378
0.0108033,0.000134125
0.0108289,0.000133873
0.0108545,0.000133622
0.0108801,0.000133372
0.0109057,0.000133124
0.0109313,0.000132876
0.0109569,0.00013263
0.0109825,0.000132384
0.0110081,0.00013214
0.0110337,0.000131897
0.0110593,0.000131654
0.0110849,0.000131413
0.0111105,0.000131173
0.0111361,0.000130934
0.0111617,0.000130696
0.0111873,0.000130459
0.0112129,0.000130223
0.0112385,0.000129988
0.0112641,0.000129754
0.0112897,0.000129521
0.0113153,0.000129289
0.0113409,0.000129058
0.0113665,0.000128828
0.0113921,0.000128599
0.0114177,0.000128371
0.0114433,0.000128143
0.0114689,0.000127917
0.0114945,0.000127692
0.0115201,0.000127468
0.0115457,0.000127244
0.0115713,0.000127022
0.0115969,0.0001268
0.0116225,0.00012658
0.0116481,0.00012636
0.0116737,0.000126141
0.0116993,0.000125923
0.011725,0.000125706
0.0117506,0.00012549
0.0117762,0.000125275
0.0118018,0.00012506
0.0118274,0.000124847
0.011853,0.000124634
0.0118786,0.000124423
0.0119042,0.000124212
0.0119298,0.000124002
0.0119554,0.000123792
0.011981,0.000123584
0.0120066,0.000123376
0.0120322,0.00012317
0.0120578,0.000122964
0.0120834,0.000122759
0.012109,0.000122554
0.0121346,0.000122351
0.0121602,0.000122148
0.0121858,0.000121946
0.0122114,0.000121745
0.012237,0.000121545
0.0122626,0.000121345
0.0122882,0.000121147
0.0123138,0.000120949
0.0123394,0.000120752
0.012365,0.000120555
0.0123906,0.000120359
0.0124162,0.000120165
0.0124418,0.00011997
0.0124674,0.000119777
0.012493,0.000119584
0.0125186,0.000119392
0.0125442,0.000119201
0.0125698,0.000119011
0.0125954,0.000118821
0.012621,0.000118632
0.0126466,0.000118444
0.0126722,0.000118256
0.0126978,0.000118069
0.0127234,0.000117883
0.012749,0.000117698
0.0127746,0.000117513
0.0128002,0.000117329
0.0128258,0.000117145
0.0128514,0.000116963
0.012877,0.000116781
0.0129026,0.000116599
0.0129282,0.000116419
0.0129538,0.000116239
0.0129794,0.000116059
0.013005,0.000115881
0.0130306,0.000115703
0.0130562,0.000115525
0.0130818,0.000115348
0.0131074,0.000115172
0.013133,0.000114997
0.0131586,0.000114822
0.0131842,0.000114648
0.0132098,0.000114474
0.0132354,0.000114301
0.013261,0.000114129
0.0132866,0.000113958
0.0133122,0.000113786
0.0133378,0.000113616
0.0133634,0.000113446
0.013389,0.000113277
0.0134146,0.000113108
0.0134402,0.00011294
0.0134658,0.000112773
0.0134914,0.000112606
0.013517,0.00011244
0.0135426,0.000112274
0.0135682,0.000112109
0.0135938,0.000111945
0.0136194,0.000111781
0.013645,0.000111618
0.0136706,0.000111455
0.0136962,0.000111293
0.0137218,0.000111131
0.0137474,0.00011097
0.013773,0.000110809
0.0137986,0.00011065
0.0138242,0.00011049
0.0138498,0.000110331
0.0138754,0.000110173
0.013901,0.000110015
0.0139266,0.000109858
0.0139522,0.000109701
0.0139778,0.000109545
0.0140034,0.00010939
0.014029,0.000109235
0.0140546,0.00010908
0.0140802,0.000108926
0.0141058,0.000108773
0.0141314,0.00010862
0.014157,0.000108467
0.0141826,0.000108315
0.0142082,0.000108164
0.0142338,0.000108013
0.0142594,0.000107863
0.014285,0.000107713
0.0143106,0.000107563
0.0143362,0.000107414
0.0143618,0.000107266
0.0143874,0.000107118
0.014413,0.000106971
0.0144386,0.000106824
0.0144642,0.000106677
0.0144898,0.000106531
0.0145154,0.000106386
0.014541,0.000106241
0.0145666,0.000106096
0.0145922,0.000105952
0.0146178,0.000105808
0.0146434,0.000105665
0.014669,0.000105523
0.0146946,0.00010538
0.0147202,0.000105239
0.0147458,0.000105097
0.0147714,0.000104957
0.014797,0.000104816
0.0148226,0.000104676
0.0148482,0.000104537
0.0148738,0.000104398
0.0148994,0.000104259
0.014925,0.000104121
0.0149506,0.000103983
0.0149762,0.000103846
0.0150018,0.000103709
0.0150274,0.000103573
0.015053,0.000103437
0.0150786,0.000103302
0.0151042,0.000103167
0.0151298,0.000103032
0.0151554,0.000102898
0.015181,0.000102764
0.0152066,0.00010263
0.0152322,0.000102497
0.0152578,0.000102365
0.0152834,0.000102233
0.015309,0.000102101
0.0153346,0.00010197
0.0153602,0.000101839
0.0153858,0.000101708
0.0154114,0.000101578
0.015437,0.000101448
0.0154626,0.000101319
0.0154882,0.00010119
0.0155138,0.000101062
0.0155394,0.000100934
0.015565,0.000100806
0.0155906,0.000100679
0.0156162,0.000100552
0.0156418,0.000100425
0.0156674,0.000100299
0.015693,0.000100173
0.0157186,0.000100048
0.0157442,9.99227e-05
0.0157698,9.97981e-05
0.0157954,9.96738e-05
0.015821,9.95499e-05
0.0158466,9.94264e-05
0.0158722,9.93033e-05
0.0158978,9.91805e-05
0.0159234,9.90581e-05
0.015949,9.8936e-05
0.0159746,9.88143e-05
0.0160002,9.8693e-05
0.0160258,9.85721e-05
0.0160514,9.84515e-05
0.016077,9.83312e-05
0.0161026,9.82113e-05
0.0161282,9.80918e-05
0.0161538,9.79726e-05
0.0161794,9.78538e-05
0.016205,9.77353e-05
0.0162306,9.76172e-05
0.0162562,9.74994e-05
0.0162818,9.73819e-05
0.0163074,9.72648e-05
0.016333,9.71481e-05
0.0163586,9.70317e-05
0.0163842,9.69156e-05
0.0164098,9.67998e-05
0.0164354,9.66844e-05
0.016461,9.65694e-05
0.0164866,9.64546e-05
0.0165122,9.63402e-05
0.0165378,9.62261e-05
0.0165634,9.61124e-05
0.016589,9.5999e-05
0.0166146,9.58859e-05
0.0166402,9.57731e-05
0.0166658,9.56606e-05
0.0166914,9.55485e-05
0.016717,9.54367e-05
0.0167426,9.53252e-05
0.0167682,9.5214e-05
0.0167938,9.51031e-05
0.0168194,9.49926e-05
0.016845,9.48824e-05
0.0168706,9.47724e-05
0.0168962,9.46628e-05
0.0169218,9.45535e-05
0.0169474,9.44445e-05
0.016973,9.43358e-05
0.0169986,9.42274e-05
0.0170242,9.41193e-05
0.0170498,9.40115e-05
0.0170754,9.3904e-05
0.017101,9.37969e-05
0.0171266,9.369e-05
0.0171522,9.35834e-05
0.0171778,9.34771e-05
0.0172034,9.33711e-05
0.017229,9.32654e-05
0.0172546,9.31599e-05
0.0172802,9.30548e-05
0.0173058,9.295e-05
0.0173314,9.28454e-05
0.017357,9.27412e-05
0.0173826,9.26372e-05
0.0174082,9.25335e-05
0.0174338,9.24301e-05
0.0174594,9.23269e-05
0.017485,9.22241e-05
0.0175106,9.21215e-05
0.0175362,9.20192e-05
0.0175618,9.19172e-05
0.0175874,9.18154e-05
0.017613,9.1714e-05
0.0176386,9.16128e-05
0.0176642,9.15119e-05
0.0176898,9.14112e-05
0.0177154,9.13108e-05
0.017741,9.12107e-05
0.0177666,9.11109e-05
0.0177922,9.10113e-05
0.0178178,9.0912e-05
0.0178434,9.08129e-05
0.017869,9.07142e-05
0.0178946,9.06156e-05
0.0179202,9.05174e-05
0.0179458,9.04194e-05
0.0179714,9.03216e-05
0.017997,9.02242e-05
0.0180226,9.01269e-05
0.0180482,9.003e-05
0.0180738,8.99333e-05
0.0180994,8.98368e-05
0.018125,8.97406e-05
0.0181506,8.96446e-05
0.0181762,8.95489e-05
0.0182018,8.94535e-05
0.0182274,8.93583e-05
0.018253,8.92633e-05
0.0182786,8.91686e-05
0.0183042,8.90741e-05
0.0183298,8.89799e-05
0.0183554,8.88859e-05
0.018381,8.87922e-05
0.0184066,8.86987e-05
0.0184322,8.86055e-05
0.0184578,8.85124e-05
0.0184834,8.84197e-05
0.018509,8.83271e-05
0.0185346,8.82348e-05
0.0185602,8.81428e-05
0.0185858,8.8051e-05
0.0186114,8.79594e-05
0.018637,8.7868e-05
0.0186626,8.77769e-05
0.0186882,8.7686e-05
0.0187138,8.75953e-05
0.0187394,8.75049e-05
0.018765,8.74147e-05
0.0187906,8.73247e-05
0.0188162,8.7235e-05
0.0188418,8.71454e-05
0.0188674,8.70561e-05
0.018893,8.69671e-05
0.0189186,8.68782e-05
0.0189442,8.67896e-05
0.0189698,8.67012e-05
0.0189954,8.6613e-05
0.019021,8.6525e-05
0.0190466,8.64373e-05
0.0190722,8.63497e-05
0.0190978,8.62624e-05
0.0191234,8.61753e-05
0.019149,8.60885e-05
0.0191746,8.60018e-05
0.0192002,8.59153e-05
0.0192258,8.58291e-05
0.0192514,8.57431e-05
0.019277,8.56573e-05
0.0193026,8.55717e-05
0.0193282,8.54863e-05
0.0193538,8.54011e-05
0.0193794,8.53161e-05
0.019405,8.52314e-05
0.0194306,8.51468e-05
0.0194562,8.50624e-05
0.0194818,8.49783e-05
0.0195074,8.48944e-05
0.0195331,8.48106e-05
0.0195587,8.47271e-05
0.0195843,8.46437e-05
0.0196099,8.45606e-05
0.0196355,8.44777e-05
0.0196611,8.43949e-05
0.0196867,8.43124e-05
0.0197123,8.42301e-05
0.0197379,8.41479e-05
0.0197635,8.4066e-05
0.0197891,8.39843e-05
0.0198147,8.39027e-05
0.0198403,8.38214e-05
0.0198659,8.37402e-05
0.0198915,8.36592e-05
0.0199171,8.35785e-05
0.0199427,8.34979e-05
0.0199683,8.34175e-05
0.0199939,8.33373e-05
0.0200195,8.32573e-05
0.0200451,8.31775e-05
0.0200707,8.30978e-05
0.0200963,8.30184e-05
0.0201219,8.29391e-05
0.0201475,8.28601e-05
0.0201731,8.27812e-05
0.0201987,8.27025e-05
0.0202243,8.2624e-05
0.0202499,8.25456e-05
0.0202755,8.24675e-05
0.0203011,8.23895e-05
0.0203267,8.23118e-05
0.0203523,8.22341e-05
0.0203779,8.21567e-05
0.0204035,8.20795e-05
0.0204291,8.20024e-05
0.0204547,8.19255e-05
0.0204803,8.18488e-05
0.0205059,8.17723e-05
0.0205315,8.16959e-05
0.0205571,8.16198e-05
0.0205827,8.15438e-05
0.0206083,8.14679e-05
0.0206339,8.13923e-05
0.0206595,8.13168e-05
0.0206851,8.12415e-05
0.0207107,8.11664e-05
0.0207363,8.10914e-05
0.0207619,8.10166e-05
0.0207875,8.0942e-05
0.0208131,8.08675e-05
0.0208387,8.07932e-05
0.0208643,8.07191e-05
0.0208899,8.06452e-05
0.0209155,8.05714e-05
0.0209411,8.04981e-05
0.0209667,8.04252e-05
0.0209923,8.03525e-05
0.0210179,8.028e-05
0.0210435,8.02077e-05
0.0210691,8.01355e-05
0.0210947,8.00635e-05
0.0211203,7.99916e-05
0.0211459,7.99199e-05
0.0211715,7.98483e-05
0.0211971,7.9777e-05
0.0212227,7.97057e-05
0.0212483,7.96346e-05
0.0212739,7.95637e-05
0.0212995,7.9493e-05
0.0213251,7.94224e-05
0.0213507,7.93519e-05
0.0213763,7.92816e-05
0.0214019,7.92115e-05
0.0214275,7.91415e-05
0.0214531,7.90716e-05
0.0214787,7.9002e-05
0.0215043,7.89324e-05
0.0215299,7.88631e-05
0.0215555,7.87938e-05
0.0215811,7.87248e-05
0.0216067,7.86558e-05
0.0216323,7.8587e-05
0.0216579,7.85184e-05
0.0216835,7.84499e-05
0.0217091,7.83816e-05
0.0217347,7.83134e-05
0.0217603,7.82454e-05
0.0217859,7.81775e-05
0.0218115,7.81097e-05
0.0218371,7.80421e-05
0.0218627,7.79747e-05
0.0218883,7.79074e-05
0.0219139,7.78402e-05
0.0219395,7.77732e-05
0.0219651,7.77063e-05
0.0219907,7.76396e-05
0.0220163,7.7573e-05
0.0220419,7.75065e-05
0.0220675,7.74402e-05
0.0220931,7.7374e-05
0.0221187,7.7308e-05
0.0221443,7.72421e-05
0.0221699,7.71764e-05
0.0221955,7.71107e-05
0.0222211,7.70453e-05
0.0222467,7.69799e-05
0.0222723,7.69147e-05
0.0222979,7.68497e-05
0.0223235,7.67848e-05
0.0223491,7.672e-05
0.0223747,7.66553e-05
0.0224003,7.65908e-05
0.0224259,7.65264e-05
0.0224515,7.64622e-05
0.0224771,7.6398e-05
0.0225027,7.63341e-05
0.0225283,7.62702e-05
0.0225539,7.62065e-05
0.0225795,7.61429e-05
0.0226051,7.60795e-05
0.0226307,7.60161e-05
0.0226563,7.5953e-05
0.0226819,7.58899e-05
0.0227075,7.5827e-05
0.0227331,7.57642e-05
0.0227587,7.57015e-05
0.0227843,7.5639e-05
0.0228099,7.55765e-05
0.0228355,7.55143e-05
0.0228611,7.54521e-05
0.0228867,7.53901e-05
0.0229123,7.53282e-05
0.0229379,7.52664e-05
0.0229635,7.52048e-05
0.0229891,7.51432e-05
0.0230147,7.50818e-05
0.0230403,7.50206e-05
0.0230659,7.49594e-05
0.0230915,7.48984e-05
0.0231171,7.48375e-05
0.0231427,7.47767e-05
0.0231683,7.4716e-05
0.0231939,7.46555e-05
0.0232195,7.45951e-05
0.0232451,7.45348e-05
0.0232707,7.44746e-05
0.0232963,7.44146e-05
0.0233219,7.43547e-05
0.0233475,7.42949e-05
0.0233731,7.42352e-05
0.0233987,7.41756e-05
0.0234243,7.41162e-05
0.0234499,7.40568e-05
0.0234755,7.39976e-05
0.0235011,7.39385e-05
0.0235267,7.38796e-05
0.0235523,7.38207e-05
0.0235779,7.3762e-05
0.0236035,7.37033e-05
0.0236291,7.36448e-05
0.0236547,7.35864e-05
0.0236803,7.35282e-05
0.0237059,7.347e-05
0.0237315,7.34119e-05
0.0237571,7.3354e-05
0.0237827,7.32962e-05
0.0238083,7.32385e-05
0.0238339,7.31809e-05
0.0238595,7.31234e-05
0.0238851,7.30661e-05
0.0239107,7.30088e-05
0.0239363,7.29517e-05
0.0239619,7.28946e-05
0.0239875,7.28377e-05
0.0240131,7.27809e-05
0.0240387,7.27242e-05
0.0240643,7.26676e-05
0.0240899,7.26111e-05
0.0241155,7.25548e-05
0.0241411,7.24985e-05
0.0241667,7.24424e-05
0.0241923,7.23863e-05
0.0242179,7.23304e-05
0.0242435,7.22746e-05
0.0242691,7.22189e-05
0.0242947,7.21632e-05
0.0243203,7.21077e-05
0.0243459,7.20523e-05
0.0243715,7.19971e-05
0.0243971,7.19419e-05
0.0244227,7.18868e-05
0.0244483,7.18318e-05
0.0244739,7.1777e-05
0.0244995,7.17222e-05
0.0245251,7.16675e-05
0.0245507,7.1613e-05
0.0245763,7.15585e-05
0.0246019,7.15042e-05
0.0246275,7.14499e-05
0.0246531,7.13958e-05
0.0246787,7.13418e-05
0.0247043,7.12878e-05
0.0247299,7.1234e-05
0.0247555,7.11803e-05
0.0247811,7.11266e-05
0.0248067,7.10731e-05
0.0248323,7.10197e-05
0.0248579,7.09663e-05
0.0248835,7.09131e-05
0.0249091,7.086e-05
0.0249347,7.0807e-05
0.0249603,7.0754e-05
0.0249859,7.07012e-05
0.0250115,7.06485e-05
0.0250371,7.05958e-05
0.0250627,7.05433e-05
0.0250883,7.04909e-05
0.0251139,7.04385e-05
0.0251395,7.03863e-05
0.0251651,7.03341e-05
0.0251907,7.02821e-05
0.0252163,7.02301e-05
0.0252419,7.01783e-05
0.0252675,7.01265e-05
0.0252931,7.00749e-05
0.0253187,7.00233e-05
0.0253443,6.99718e-05
0.0253699,6.99205e-05
0.0253955,6.98692e-05
0.0254211,6.9818e-05
0.0254467,6.97669e-05
0.0254723,6.97159e-05
0.0254979,6.9665e-05
0.0255235,6.96142e-05
0.0255491,6.95634e-05
0.0255747,6.95128e-05
0.0256003,6.94623e-05
0.0256259,6.94118e-05
0.0256515,6.93615e-05
0.0256771,6.93112e-05
0.0257027,6.9261e-05
0.0257283,6.9211e-05
0.0257539,6.9161e-05
0.0257795,6.91111e-05
0.0258051,6.90613e-05
0.0258307,6.90116e-05
0.0258563,6.89619e-05
0.0258819,6.89124e-05
0.0259075,6.8863e-05
0.0259331,6.88136e-05
0.0259587,6.87643e-05
0.0259843,6.87151e-05
0.0260099,6.86661e-05
0.0260355,6.8617e-05
0.0260611,6.85681e-05
0.0260867,6.85193e-05
0.0261123,6.84706e-05
0.0261379,6.84219e-05
0.0261635,6.83733e-05
0.0261891,6.83249e-05
0.0262147,6.82765e-05
0.0262403,6.82282e-05
0.0262659,6.81799e-05
0.0262915,6.81318e-05
0.0263171,6.80837e-05
0.0263427,6.80358e-05
0.0263683,6.79879e-05
0.0263939,6.79401e-05
0.0264195,6.78924e-05
0.0264451,6.78448e-05
0.0264707,6.77972e-05
0.0264963,6.77498e-05
0.0265219,6.77024e-05
0.0265475,6.76551e-05
0.0265731,6.76079e-05
0.0265987,6.75607e-05
0.0266243,6.75137e-05
0.0266499,6.74667e-05
0.0266755,6.74199e-05
0.0267011,6.73731e-05
0.0267267,6.73263e-05
0.0267523,6.72797e-05
0.0267779,6.72332e-05
0.0268035,6.71867e-05
0.0268291,6.71403e-05
0.0268547,6.7094e-05
0.0268803,6.70478e-05
0.0269059,6.70016e-05
0.0269315,6.69555e-05
0.0269571,6.69095e-05
0.0269827,6.68636e-05
0.0270083,6.68178e-05
0.0270339,6.6772e-05
0.0270595,6.67264e-05
0.0270851,6.66808e-05
0.0271107,6.66353e-05
0.0271363,6.65898e-05
0.0271619,6.65445e-05
0.0271875,6.64992e-05
0.0272131,6.6454e-05
0.0272387,6.64089e-05
0.0272643,6.63638e-05
0.0272899,6.63188e-05
0.0273155,6.62739e-05
0.0273411,6.62291e-05
0.0273668,6.61844e-05
0.0273924,6.61397e-05
0.027418,6.60951e-05
0.0274436,6.60506e-05
0.0274692,6.60062e-05
0.0274948,6.59618e-05
0.0275204,6.59175e-05
0.027546,6.58733e-05
0.0275716,6.58292e-05
0.0275972,6.57851e-05
0.0276228,6.57411e-05
0.0276484,6.56972e-05
0.027674,6.56534e-05
0.0276996,6.56096e-05
0.0277252,6.55659e-05
0.0277508,6.55223e-05
0.0277764,6.54787e-05
0.027802,6.54353e-05
0.0278276,6.53919e-05
0.0278532,6.53485e-05
0.0278788,6.53053e-05
0.0279044,6.52621e-05
0.02793,6.5219e-05
