x,U_KMB,U_exact
-1.3489,0,6.78952e-260
-1.34089,0,7.55911e-257
-1.33289,0,8.07231e-254
-1.32488,0,8.26838e-251
-1.31688,0,8.12342e-248
-1.30887,0,7.65515e-245
-1.30087,0,6.91934e-242
-1.29286,0,5.99891e-239
-1.28486,0,4.98858e-236
-1.27685,0,3.97903e-233
-1.26885,0,3.04422e-230
-1.26084,0,2.23394e-227
-1.25284,0,1.5724e-224
-1.24483,0,1.06158e-221
-1.23682,0,6.87452e-219
-1.22882,0,4.27001e-216
-1.22081,0,2.54398e-213
-1.21281,0,1.45378e-210
-1.2048,0,7.96855e-208
-1.1968,0,4.18949e-205
-1.18879,0,2.11272e-202
-1.18079,0,1.02193e-199
-1.17278,0,4.74134e-197
-1.16478,0,2.11e-194
-1.15677,0,9.00662e-192
-1.14877,0,3.68759e-189
-1.14076,0,1.44819e-186
-1.13276,0,5.45516e-184
-1.12475,0,1.97102e-181
-1.11674,0,6.8309e-179
-1.10874,0,2.27073e-176
-1.10073,0,7.24031e-174
-1.09273,0,2.21437e-171
-1.08472,0,6.49601e-169
-1.07672,0,1.82787e-166
-1.06871,0,4.93343e-164
-1.06071,0,1.27719e-161
-1.0527,0,3.17152e-159
-1.0447,0,7.55412e-157
-1.03669,0,1.72586e-154
-1.02869,0,3.78209e-152
-1.02068,0,7.94994e-150
-1.01268,0,1.60288e-147
-1.00467,0,3.0999e-145
-0.996664,0,5.75042e-143
-0.988659,0,1.0232e-140
-0.980654,0,1.74633e-138
-0.972648,0,2.85892e-136
-0.964643,0,4.48938e-134
-0.956638,0,6.76208e-132
-0.948632,0,9.76974e-130
-0.940627,0,1.35393e-127
-0.932622,0,1.79978e-125
-0.924616,0,2.29486e-123
-0.916611,0,2.80674e-121
-0.908606,0,3.29277e-119
-0.9006,0,3.70538e-117
-0.892595,0,3.99961e-115
-0.88459,0,4.14111e-113
-0.876584,0,4.11273e-111
-0.868579,0,3.91795e-109
-0.860574,0,3.58016e-107
-0.852568,0,3.13807e-105
-0.844563,0,2.6384e-103
-0.836558,0,2.12782e-101
-0.828552,0,1.64607e-99
-0.820547,0,1.22147e-97
-0.812542,0,8.69427e-96
-0.804536,0,5.93617e-94
-0.796531,0,3.88777e-92
-0.788526,0,2.4424e-90
-0.78052,0,1.47182e-88
-0.772515,0,8.50782e-87
-0.76451,0,4.71744e-85
-0.756504,0,2.50911e-83
-0.748499,0,1.28014e-81
-0.740494,0,6.26507e-80
-0.732488,0,2.94118e-78
-0.724483,0,1.32448e-76
-0.716478,0,5.72139e-75
-0.708472,0,2.37077e-73
-0.700467,0,9.42342e-72
-0.692462,0,3.59304e-70
-0.684456,0,1.31417e-68
-0.676451,0,4.61079e-67
-0.668446,0,1.55181e-65
-0.66044,0,5.01002e-64
-0.652435,0,1.5516e-62
-0.64443,0,4.60961e-61
-0.636424,0,1.31368e-59
-0.628419,0,3.59138e-58
-0.620414,0,9.41842e-57
-0.612408,0,2.36942e-55
-0.604403,0,5.71817e-54
-0.596398,0,1.3238e-52
-0.588392,0,2.93996e-51
-0.580387,0,6.26347e-50
-0.572382,0,1.28011e-48
-0.564376,0,2.50978e-47
-0.556371,0,4.72048e-46
-0.548366,0,8.51726e-45
-0.54036,0,1.47428e-43
-0.532355,0,2.44809e-42
-0.52435,0,3.89983e-41
-0.516344,0,5.95987e-40
-0.508339,0,8.73784e-39
-0.500334,0,1.22899e-37
-0.492328,0,1.65835e-36
-0.484323,0,2.14679e-35
-0.476318,0,2.66618e-34
-0.468312,0,3.17674e-33
-0.460307,0,3.63136e-32
-0.452302,0,3.98249e-31
-0.444296,0,4.19028e-30
-0.436291,0,4.22998e-29
-0.428286,0,4.09679e-28
-0.42028,0,3.80685e-27
-0.412275,0,3.39397e-26
-0.40427,0,2.9032e-25
-0.396264,0,2.38273e-24
-0.388259,0,1.87633e-23
-0.380254,0,1.41771e-22
-0.372248,0,1.02781e-21
-0.364243,0,7.14982e-21
-0.356237,0,4.77243e-20
-0.348232,0,3.0567e-19
-0.340227,0,1.87864e-18
-0.332221,0,1.10795e-17
-0.324216,0,6.27037e-17
-0.316211,0,3.40541e-16
-0.308205,0,1.77485e-15
-0.3002,0,8.87724e-15
-0.292195,0,4.2612e-14
-0.284189,0,1.96307e-13
-0.276184,0,8.67962e-13
-0.268179,0,3.68336e-12
-0.260173,0,1.5003e-11
-0.252168,0,5.86575e-11
-0.244163,0,2.20138e-10
-0.236157,1.06465e-12,7.93071e-10
-0.228152,1.7058e-11,2.74281e-09
-0.220147,1.65001e-10,9.10688e-09
-0.212141,1.16958e-09,2.90307e-08
-0.204136,6.6998e-09,8.88559e-08
-0.196131,3.24904e-08,2.61147e-07
-0.188125,1.37612e-07,7.37032e-07
-0.18012,5.19429e-07,1.99767e-06
-0.172115,1.77372e-06,5.20042e-06
-0.164109,5.54041e-06,1.30038e-05
-0.156104,1.59697e-05,3.12368e-05
-0.148099,4.27713e-05,7.20909e-05
-0.140093,0.000107049,0.00015987
-0.132088,0.000251554,0.000340716
-0.124083,0.000557212,0.000697953
-0.116077,0.00116741,0.00137451
-0.108072,0.00232016,0.00260285
-0.100067,0.0043854,0.00474054
-0.0920614,0.00790098,0.00830612
-0.084056,0.0135958,0.0140052
-0.0760507,0.0223858,0.0227325
-0.0680454,0.0353262,0.0355334
-0.06004,0.0535109,0.0535116
-0.0520347,0.0779161,0.0776777
-0.0440294,0.109204,0.10875
-0.036024,0.147519,0.146939
-0.0280187,0.192313,0.191752
-0.0200133,0.242262,0.24189
-0.012008,0.29529,0.295258
-0.00400267,0.348734,0.349131
0.00400267,0.399626,0.400447
0.012008,0.445043,0.446185
0.0200133,0.482471,0.483756
0.0280187,0.510097,0.511321
0.036024,0.526997,0.527977
0.0440294,0.53317,0.533783
0.0520347,0.529434,0.529643
0.06004,0.517225,0.51707
0.0680454,0.498336,0.49791
0.0760507,0.47466,0.474082
0.084056,0.447979,0.44736
0.0920614,0.419817,0.419243
0.100067,0.391372,0.390893
0.108072,0.363507,0.363142
0.116077,0.336784,0.336528
0.124083,0.311527,0.311362
0.132088,0.287885,0.287788
0.140093,0.26589,0.265839
0.148099,0.245502,0.24548
0.156104,0.226643,0.226637
0.164109,0.209217,0.20922
0.172115,0.193126,0.193133
0.18012,0.178269,0.178278
0.188125,0.164555,0.164564
0.196131,0.151895,0.151904
0.204136,0.14021,0.140217
0.212141,0.129423,0.12943
0.220147,0.119466,0.119473
0.228152,0.110275,0.110281
0.236157,0.101791,0.101797
0.244163,0.0939602,0.0939656
0.252168,0.0867316,0.0867365
0.260173,0.0800591,0.0800636
0.268179,0.0738999,0.0739041
0.276184,0.0682145,0.0682184
0.284189,0.0629666,0.0629702
0.292195,0.0581224,0.0581257
0.3002,0.0536509,0.0536539
0.308205,0.0495234,0.0495262
0.316211,0.0457134,0.045716
0.324216,0.0421965,0.0421989
0.332221,0.0389502,0.0389524
0.340227,0.0359537,0.0359557
0.348232,0.0331876,0.0331895
0.356237,0.0306344,0.0306362
0.364243,0.0282776,0.0282792
0.372248,0.0261021,0.0261036
0.380254,0.024094,0.0240954
0.388259,0.0222404,0.0222417
0.396264,0.0205294,0.0205306
0.40427,0.01895,0.0189511
0.412275,0.0174921,0.0174931
0.42028,0.0161464,0.0161473
0.428286,0.0149042,0.0149051
0.436291,0.0137576,0.0137584
0.444296,0.0126992,0.0126999
0.452302,0.0117222,0.0117229
0.460307,0.0108204,0.010821
0.468312,0.00998793,0.0099885
0.476318,0.00921953,0.00922005
0.484323,0.00851024,0.00851073
0.492328,0.00785552,0.00785597
0.500334,0.00725117,0.00725159
0.508339,0.00669332,0.0066937
0.516344,0.00617838,0.00617874
0.52435,0.00570306,0.00570339
0.532355,0.00526431,0.00526461
0.54036,0.00485931,0.00485959
0.548366,0.00448547,0.00448573
0.556371,0.00414039,0.00414063
0.564376,0.00382186,0.00382208
0.572382,0.00352783,0.00352803
0.580387,0.00325642,0.00325661
0.588392,0.0030059,0.00300607
0.596398,0.00277465,0.0027748
0.604403,0.00256118,0.00256133
0.612408,0.00236414,0.00236428
0.620414,0.00218226,0.00218239
0.628419,0.00201438,0.00201449
0.636424,0.0018594,0.00185951
0.64443,0.00171635,0.00171645
0.652435,0.00158431,0.0015844
0.66044,0.00146243,0.00146251
0.668446,0.00134992,0.00134999
0.676451,0.00124606,0.00124613
0.684456,0.0011502,0.00115027
0.692462,0.00106171,0.00106177
0.700467,0.000980031,0.000980087
0.708472,0.000904635,0.000904686
0.716478,0.000835038,0.000835086
0.724483,0.000770797,0.000770841
0.732488,0.000711497,0.000711538
0.740494,0.000656759,0.000656797
0.748499,0.000606233,0.000606268
0.756504,0.000559594,0.000559626
0.76451,0.000516543,0.000516572
0.772515,0.000476803,0.000476831
0.78052,0.000440122,0.000440147
0.788526,0.000406262,0.000406285
0.796531,0.000375007,0.000375028
0.804536,0.000346156,0.000346176
0.812542,0.000319526,0.000319544
0.820547,0.000294944,0.00029496
0.828552,0.000272253,0.000272268
0.836558,0.000251307,0.000251322
0.844563,0.000231974,0.000231987
0.852568,0.000214127,0.00021414
0.860574,0.000197654,0.000197665
0.868579,0.000182448,0.000182458
0.876584,0.000168412,0.000168421
0.88459,0.000155455,0.000155464
0.892595,0.000143496,0.000143504
0.9006,0.000132456,0.000132464
0.908606,0.000122266,0.000122273
0.916611,0.000112859,0.000112866
0.924616,0.000104177,0.000104183
0.932622,9.61622e-05,9.61678e-05
0.940627,8.87642e-05,8.87693e-05
0.948632,8.19353e-05,8.194e-05
0.956638,7.56318e-05,7.56361e-05
0.964643,6.98132e-05,6.98172e-05
0.972648,6.44423e-05,6.4446e-05
0.980654,5.94846e-05,5.9488e-05
0.988659,5.49082e-05,5.49114e-05
0.996664,5.0684e-05,5.06869e-05
1.00467,4.67847e-05,4.67874e-05
1.01268,4.31854e-05,4.31879e-05
1.02068,3.9863e-05,3.98653e-05
1.02869,3.67963e-05,3.67984e-05
1.03669,3.39654e-05,3.39674e-05
1.0447,3.13524e-05,3.13542e-05
1.0527,2.89403e-05,2.8942e-05
1.06071,2.67139e-05,2.67154e-05
1.06871,2.46587e-05,2.46601e-05
1.07672,2.27616e-05,2.27629e-05
1.08472,2.10105e-05,2.10117e-05
1.09273,1.93941e-05,1.93952e-05
1.10073,1.79021e-05,1.79031e-05
1.10874,1.65248e-05,1.65258e-05
1.11674,1.52535e-05,1.52544e-05
1.12475,1.408e-05,1.40808e-05
1.13276,1.29968e-05,1.29975e-05
1.14076,1.19969e-05,1.19976e-05
1.14877,1.1074e-05,1.10746e-05
1.15677,1.0222e-05,1.02226e-05
1.16478,9.43559e-06,9.43613e-06
1.17278,8.70969e-06,8.71018e-06
1.18079,8.03962e-06,8.04008e-06
1.18879,7.42111e-06,7.42154e-06
1.1968,6.85019e-06,6.85058e-06
1.2048,6.32318e-06,6.32354e-06
1.21281,5.83672e-06,5.83705e-06
1.22081,5.38768e-06,5.38799e-06
1.22882,4.97319e-06,4.97348e-06
1.23682,4.59059e-06,4.59085e-06
1.24483,4.23742e-06,4.23767e-06
1.25284,3.91143e-06,3.91165e-06
1.26084,3.61051e-06,3.61072e-06
1.26885,3.33274e-06,3.33293e-06
1.27685,3.07634e-06,3.07652e-06
1.28486,2.83967e-06,2.83983e-06
1.29286,2.62121e-06,2.62136e-06
1.30087,2.41955e-06,2.41969e-06
1.30887,2.23341e-06,2.23354e-06
1.31688,2.06159e-06,2.0617e-06
1.32488,1.90298e-06,1.90309e-06
1.33289,1.75658e-06,1.75668e-06
1.34089,1.62144e-06,1.62153e-06
1.3489,1.4967e-06,1.49678e-06
1.3569,1.38155e-06,1.38163e-06
1.36491,1.27527e-06,1.27534e-06
1.37292,1.17716e-06,1.17722e-06
1.38092,1.08659e-06,1.08666e-06
1.38893,1.003e-06,1.00306e-06
1.39693,9.25836e-07,9.25889e-07
1.40494,8.54608e-07,8.54657e-07
1.41294,7.88861e-07,7.88906e-07
1.42095,7.28172e-07,7.28213e-07
1.42895,6.72151e-07,6.7219e-07
1.43696,6.20441e-07,6.20476e-07
1.44496,5.72708e-07,5.72741e-07
1.45297,5.28648e-07,5.28678e-07
1.46097,4.87978e-07,4.88006e-07
1.46898,4.50436e-07,4.50462e-07
1.47698,4.15783e-07,4.15807e-07
1.48499,3.83795e-07,3.83817e-07
1.493,3.54269e-07,3.54289e-07
1.501,3.27014e-07,3.27033e-07
1.50901,3.01856e-07,3.01873e-07
1.51701,2.78633e-07,2.78649e-07
1.52502,2.57197e-07,2.57212e-07
1.53302,2.3741e-07,2.37424e-07
1.54103,2.19146e-07,2.19158e-07
1.54903,2.02286e-07,2.02298e-07
1.55704,1.86724e-07,1.86734e-07
1.56504,1.72358e-07,1.72368e-07
1.57305,1.59098e-07,1.59107e-07
1.58105,1.46858e-07,1.46867e-07
1.58906,1.3556e-07,1.35568e-07
1.59706,1.25131e-07,1.25138e-07
1.60507,1.15504e-07,1.15511e-07
1.61308,1.06618e-07,1.06624e-07
1.62108,9.84159e-08,9.84215e-08
1.62909,9.08445e-08,9.08497e-08
1.63709,8.38555e-08,8.38603e-08
1.6451,7.74043e-08,7.74087e-08
1.6531,7.14494e-08,7.14534e-08
1.66111,6.59526e-08,6.59563e-08
1.66911,6.08786e-08,6.08821e-08
1.67712,5.61951e-08,5.61983e-08
1.68512,5.18718e-08,5.18748e-08
1.69313,4.78812e-08,4.78839e-08
1.70113,4.41975e-08,4.42001e-08
1.70914,4.07973e-08,4.07996e-08
1.71714,3.76586e-08,3.76608e-08
1.72515,3.47614e-08,3.47634e-08
1.73316,3.20871e-08,3.2089e-08
1.74116,2.96186e-08,2.96203e-08
1.74917,2.73399e-08,2.73415e-08
1.75717,2.52366e-08,2.5238e-08
1.76518,2.32951e-08,2.32964e-08
1.77318,2.15029e-08,2.15041e-08
1.78119,1.98486e-08,1.98498e-08
1.78919,1.83216e-08,1.83227e-08
1.7972,1.69121e-08,1.6913e-08
1.8052,1.5611e-08,1.56119e-08
1.81321,1.441e-08,1.44108e-08
1.82121,1.33014e-08,1.33021e-08
1.82922,1.22781e-08,1.22788e-08
1.83722,1.13335e-08,1.13341e-08
1.84523,1.04616e-08,1.04622e-08
1.85324,9.65673e-09,9.65728e-09
1.86124,8.91381e-09,8.91432e-09
1.86925,8.22804e-09,8.22851e-09
1.87725,7.59503e-09,7.59547e-09
1.88526,7.01073e-09,7.01113e-09
1.89326,6.47137e-09,6.47174e-09
1.90127,5.97351e-09,5.97385e-09
1.90927,5.51395e-09,5.51426e-09
1.91728,5.08975e-09,5.09004e-09
1.92528,4.69818e-09,4.69844e-09
1.93329,4.33673e-09,4.33698e-09
1.94129,4.00309e-09,4.00332e-09
1.9493,3.69512e-09,3.69534e-09
1.9573,3.41085e-09,3.41104e-09
1.96531,3.14844e-09,3.14862e-09
1.97332,2.90622e-09,2.90639e-09
1.98132,2.68264e-09,2.68279e-09
1.98933,2.47626e-09,2.4764e-09
1.99733,2.28575e-09,2.28588e-09
2.00534,2.1099e-09,2.11002e-09
2.01334,1.94758e-09,1.94769e-09
2.02135,1.79775e-09,1.79785e-09
2.02935,1.65944e-09,1.65954e-09
2.03736,1.53178e-09,1.53186e-09
2.04536,1.41393e-09,1.41401e-09
2.05337,1.30515e-09,1.30523e-09
2.06137,1.20474e-09,1.20481e-09
2.06938,1.11206e-09,1.11212e-09
2.07738,1.02651e-09,1.02656e-09
2.08539,9.47533e-10,9.47588e-10
2.0934,8.74637e-10,8.74687e-10
2.1014,8.07349e-10,8.07395e-10
2.10941,7.45237e-10,7.4528e-10
2.11741,6.87904e-10,6.87943e-10
2.12542,6.34981e-10,6.35018e-10
2.13342,5.8613e-10,5.86164e-10
2.14143,5.41038e-10,5.41069e-10
2.14943,4.99414e-10,4.99443e-10
2.15744,4.60993e-10,4.61019e-10
2.16544,4.25527e-10,4.25551e-10
2.17345,3.9279e-10,3.92813e-10
2.18145,3.62572e-10,3.62592e-10
2.18946,3.34678e-10,3.34697e-10
2.19746,3.0893e-10,3.08948e-10
2.20547,2.85163e-10,2.8518e-10
