x,U_KMB,U_exact
-5.42362,8.80805e-15,9.01813e-15
-5.41561,9.59551e-15,9.823e-15
-5.40761,1.04521e-14,1.06984e-14
-5.3996,1.13837e-14,1.16503e-14
-5.39159,1.23967e-14,1.26853e-14
-5.38359,1.34982e-14,1.38106e-14
-5.37558,1.46958e-14,1.50339e-14
-5.36758,1.59976e-14,1.63634e-14
-5.35957,1.74126e-14,1.78083e-14
-5.35157,1.89503e-14,1.93784e-14
-5.34356,2.06213e-14,2.10842e-14
-5.33556,2.24367e-14,2.29374e-14
-5.32755,2.4409e-14,2.49503e-14
-5.31955,2.65513e-14,2.71366e-14
-5.31154,2.8878e-14,2.95107e-14
-5.30354,3.14046e-14,3.20885e-14
-5.29553,3.41481e-14,3.48871e-14
-5.28753,3.71265e-14,3.79251e-14
-5.27952,4.03597e-14,4.12225e-14
-5.27151,4.3869e-14,4.48011e-14
-5.26351,4.76774e-14,4.86842e-14
-5.2555,5.181e-14,5.28973e-14
-5.2475,5.62937e-14,5.74678e-14
-5.23949,6.11578e-14,6.24255e-14
-5.23149,6.64339e-14,6.78024e-14
-5.22348,7.2156e-14,7.36332e-14
-5.21548,7.83613e-14,7.99556e-14
-5.20747,8.50895e-14,8.681e-14
-5.19947,9.23839e-14,9.42402e-14
-5.19146,1.00291e-13,1.02294e-13
-5.18346,1.08861e-13,1.11022e-13
-5.17545,1.18149e-13,1.20479e-13
-5.16744,1.28213e-13,1.30726e-13
-5.15944,1.39118e-13,1.41827e-13
-5.15143,1.5093e-13,1.53851e-13
-5.14343,1.63725e-13,1.66874e-13
-5.13542,1.77583e-13,1.80976e-13
-5.12742,1.92589e-13,1.96246e-13
-5.11941,2.08838e-13,2.12778e-13
-5.11141,2.26429e-13,2.30674e-13
-5.1034,2.45471e-13,2.50044e-13
-5.0954,2.66081e-13,2.71007e-13
-5.08739,2.88385e-13,2.9369e-13
-5.07939,3.1252e-13,3.18232e-13
-5.07138,3.38632e-13,3.44783e-13
-5.06338,3.6688e-13,3.73501e-13
-5.05537,3.97435e-13,4.04562e-13
-5.04736,4.30481e-13,4.38151e-13
-5.03936,4.66216e-13,4.7447e-13
-5.03135,5.04855e-13,5.13735e-13
-5.02335,5.46627e-13,5.5618e-13
-5.01534,5.91781e-13,6.02057e-13
-5.00734,6.40586e-13,6.51638e-13
-4.99933,6.93328e-13,7.05213e-13
-4.99133,7.5032e-13,7.63098e-13
-4.98332,8.11894e-13,8.25632e-13
-4.97532,8.78412e-13,8.93179e-13
-4.96731,9.5026e-13,9.66131e-13
-4.95931,1.02786e-12,1.04491e-12
-4.9513,1.11165e-12,1.12998e-12
-4.9433,1.20213e-12,1.22181e-12
-4.93529,1.2998e-12,1.32095e-12
-4.92728,1.40524e-12,1.42795e-12
-4.91928,1.51904e-12,1.54343e-12
-4.91127,1.64184e-12,1.66804e-12
-4.90327,1.77436e-12,1.80248e-12
-4.89526,1.91733e-12,1.94752e-12
-4.88726,2.07157e-12,2.10397e-12
-4.87925,2.23793e-12,2.2727e-12
-4.87125,2.41734e-12,2.45466e-12
-4.86324,2.61082e-12,2.65085e-12
-4.85524,2.81942e-12,2.86237e-12
-4.84723,3.04432e-12,3.09038e-12
-4.83923,3.28674e-12,3.33614e-12
-4.83122,3.54802e-12,3.601e-12
-4.82322,3.8296e-12,3.8864e-12
-4.81521,4.133e-12,4.19389e-12
-4.8072,4.45989e-12,4.52515e-12
-4.7992,4.81202e-12,4.88197e-12
-4.79119,5.19132e-12,5.26627e-12
-4.78319,5.5998e-12,5.68011e-12
-4.77518,6.03968e-12,6.12571e-12
-4.76718,6.51329e-12,6.60545e-12
-4.75917,7.02316e-12,7.12187e-12
-4.75117,7.572e-12,7.6777e-12
-4.74316,8.16271e-12,8.27589e-12
-4.73516,8.79841e-12,8.91957e-12
-4.72715,9.48242e-12,9.61212e-12
-4.71915,1.02183e-11,1.03571e-11
-4.71114,1.101e-11,1.11585e-11
-4.70314,1.18615e-11,1.20204e-11
-4.69513,1.27773e-11,1.29473e-11
-4.68712,1.3762e-11,1.39439e-11
-4.67912,1.48208e-11,1.50153e-11
-4.67111,1.5959e-11,1.61671e-11
-4.66311,1.71825e-11,1.7405e-11
-4.6551,1.84975e-11,1.87354e-11
-4.6471,1.99107e-11,2.01649e-11
-4.63909,2.14291e-11,2.17009e-11
-4.63109,2.30605e-11,2.33509e-11
-4.62308,2.48129e-11,2.51232e-11
-4.61508,2.66952e-11,2.70267e-11
-4.60707,2.87167e-11,2.90709e-11
-4.59907,3.08874e-11,3.12657e-11
-4.59106,3.3218e-11,3.3622e-11
-4.58306,3.572e-11,3.61514e-11
-4.57505,3.84057e-11,3.88663e-11
-4.56704,4.12881e-11,4.17799e-11
-4.55904,4.43814e-11,4.49062e-11
-4.55103,4.77004e-11,4.82605e-11
-4.54303,5.12612e-11,5.18589e-11
-4.53502,5.5081e-11,5.57187e-11
-4.52702,5.91779e-11,5.98583e-11
-4.51901,6.35717e-11,6.42974e-11
-4.51101,6.82832e-11,6.90572e-11
-4.503,7.33347e-11,7.416e-11
-4.495,7.87501e-11,7.963e-11
-4.48699,8.45547e-11,8.54929e-11
-4.47899,9.0776e-11,9.17759e-11
-4.47098,9.74427e-11,9.85085e-11
-4.46298,1.04586e-10,1.05722e-10
-4.45497,1.12239e-10,1.13449e-10
-4.44696,1.20437e-10,1.21726e-10
-4.43896,1.29218e-10,1.30591e-10
-4.43095,1.38621e-10,1.40084e-10
-4.42295,1.4869e-10,1.50248e-10
-4.41494,1.59471e-10,1.61129e-10
-4.40694,1.71012e-10,1.72777e-10
-4.39893,1.83365e-10,1.85244e-10
-4.39093,1.96586e-10,1.98586e-10
-4.38292,2.10734e-10,2.12862e-10
-4.37492,2.25872e-10,2.28137e-10
-4.36691,2.42067e-10,2.44476e-10
-4.35891,2.59391e-10,2.61954e-10
-4.3509,2.7792e-10,2.80646e-10
-4.3429,2.97735e-10,3.00634e-10
-4.33489,3.18924e-10,3.22006e-10
-4.32688,3.41577e-10,3.44855e-10
-4.31888,3.65794e-10,3.69279e-10
-4.31087,3.91679e-10,3.95383e-10
-4.30287,4.19344e-10,4.2328e-10
-4.29486,4.48906e-10,4.53088e-10
-4.28686,4.80493e-10,4.84936e-10
-4.27885,5.14238e-10,5.18957e-10
-4.27085,5.50284e-10,5.55297e-10
-4.26284,5.88783e-10,5.94107e-10
-4.25484,6.29897e-10,6.3555e-10
-4.24683,6.73797e-10,6.79799e-10
-4.23883,7.20668e-10,7.27039e-10
-4.23082,7.70702e-10,7.77465e-10
-4.22282,8.24108e-10,8.31285e-10
-4.21481,8.81104e-10,8.8872e-10
-4.2068,9.41925e-10,9.50005e-10
-4.1988,1.00682e-09,1.01539e-09
-4.19079,1.07605e-09,1.08514e-09
-4.18279,1.14989e-09,1.15954e-09
-4.17478,1.22866e-09,1.23888e-09
-4.16678,1.31265e-09,1.32349e-09
-4.15877,1.40221e-09,1.4137e-09
-4.15077,1.49769e-09,1.50987e-09
-4.14276,1.59947e-09,1.61238e-09
-4.13476,1.70796e-09,1.72164e-09
-4.12675,1.82358e-09,1.83807e-09
-4.11875,1.94678e-09,1.96214e-09
-4.11074,2.07805e-09,2.09431e-09
-4.10274,2.21789e-09,2.23512e-09
-4.09473,2.36685e-09,2.38509e-09
-4.08672,2.52549e-09,2.54481e-09
-4.07872,2.69443e-09,2.71488e-09
-4.07071,2.87432e-09,2.89596e-09
-4.06271,3.06583e-09,3.08874e-09
-4.0547,3.2697e-09,3.29394e-09
-4.0467,3.48668e-09,3.51233e-09
-4.03869,3.7176e-09,3.74474e-09
-4.03069,3.96332e-09,3.99203e-09
-4.02268,4.22476e-09,4.25511e-09
-4.01468,4.50288e-09,4.53498e-09
-4.00667,4.79871e-09,4.83265e-09
-3.99867,5.11333e-09,5.14921e-09
-3.99066,5.44791e-09,5.48583e-09
-3.98266,5.80365e-09,5.84373e-09
-3.97465,6.18185e-09,6.22421e-09
-3.96664,6.58387e-09,6.62863e-09
-3.95864,7.01117e-09,7.05845e-09
-3.95063,7.46526e-09,7.51521e-09
-3.94263,7.94777e-09,8.00053e-09
-3.93462,8.46042e-09,8.51613e-09
-3.92662,9.00501e-09,9.06383e-09
-3.91861,9.58345e-09,9.64556e-09
-3.91061,1.01978e-08,1.02633e-08
-3.9026,1.08501e-08,1.09193e-08
-3.8946,1.15428e-08,1.16158e-08
-3.88659,1.22781e-08,1.23552e-08
-3.87859,1.30587e-08,1.314e-08
-3.87058,1.38871e-08,1.39729e-08
-3.86258,1.47663e-08,1.48567e-08
-3.85457,1.56992e-08,1.57945e-08
-3.84656,1.66889e-08,1.67894e-08
-3.83856,1.77388e-08,1.78448e-08
-3.83055,1.88523e-08,1.89641e-08
-3.82255,2.00333e-08,2.01511e-08
-3.81454,2.12857e-08,2.14098e-08
-3.80654,2.26135e-08,2.27442e-08
-3.79853,2.40211e-08,2.41589e-08
-3.79053,2.55131e-08,2.56583e-08
-3.78252,2.70945e-08,2.72474e-08
-3.77452,2.87703e-08,2.89313e-08
-3.76651,3.05459e-08,3.07154e-08
-3.75851,3.24271e-08,3.26056e-08
-3.7505,3.44198e-08,3.46077e-08
-3.74249,3.65305e-08,3.67282e-08
-3.73449,3.87657e-08,3.89738e-08
-3.72648,4.11326e-08,4.13515e-08
-3.71848,4.36385e-08,4.38689e-08
-3.71047,4.62914e-08,4.65337e-08
-3.70247,4.90994e-08,4.93542e-08
-3.69446,5.20712e-08,5.23392e-08
-3.68646,5.5216e-08,5.54978e-08
-3.67845,5.85435e-08,5.88398e-08
-3.67045,6.20637e-08,6.23752e-08
-3.66244,6.57874e-08,6.61148e-08
-3.65444,6.97258e-08,7.00699e-08
-3.64643,7.38908e-08,7.42524e-08
-3.63843,7.82949e-08,7.86747e-08
-3.63042,8.2951e-08,8.335e-08
-3.62241,8.78732e-08,8.82923e-08
-3.61441,9.30758e-08,9.35159e-08
-3.6064,9.85741e-08,9.90362e-08
-3.5984,1.04384e-07,1.04869e-07
-3.59039,1.10523e-07,1.11032e-07
-3.58239,1.17008e-07,1.17543e-07
-3.57438,1.23859e-07,1.2442e-07
-3.56638,1.31094e-07,1.31682e-07
-3.55837,1.38734e-07,1.39352e-07
-3.55037,1.46802e-07,1.47449e-07
-3.54236,1.55319e-07,1.55998e-07
-3.53436,1.6431e-07,1.65022e-07
-3.52635,1.73799e-07,1.74547e-07
-3.51835,1.83814e-07,1.84598e-07
-3.51034,1.94382e-07,1.95203e-07
-3.50233,2.05531e-07,2.06392e-07
-3.49433,2.17294e-07,2.18196e-07
-3.48632,2.297e-07,2.30646e-07
-3.47832,2.42785e-07,2.43775e-07
-3.47031,2.56583e-07,2.57621e-07
-3.46231,2.71131e-07,2.72218e-07
-3.4543,2.86469e-07,2.87607e-07
-3.4463,3.02637e-07,3.03829e-07
-3.43829,3.19677e-07,3.20925e-07
-3.43029,3.37635e-07,3.38941e-07
-3.42228,3.56557e-07,3.57924e-07
-3.41428,3.76492e-07,3.77923e-07
-3.40627,3.97493e-07,3.9899e-07
-3.39827,4.19613e-07,4.2118e-07
-3.39026,4.42909e-07,4.44547e-07
-3.38225,4.67439e-07,4.69153e-07
-3.37425,4.93267e-07,4.9506e-07
-3.36624,5.20457e-07,5.22332e-07
-3.35824,5.49078e-07,5.51038e-07
-3.35023,5.792e-07,5.81249e-07
-3.34223,6.10899e-07,6.1304e-07
-3.33422,6.44252e-07,6.4649e-07
-3.32622,6.79342e-07,6.8168e-07
-3.31821,7.16254e-07,7.18697e-07
-3.31021,7.55077e-07,7.57629e-07
-3.3022,7.95905e-07,7.98571e-07
-3.2942,8.38837e-07,8.41621e-07
-3.28619,8.83974e-07,8.86881e-07
-3.27819,9.31424e-07,9.3446e-07
-3.27018,9.81299e-07,9.84468e-07
-3.26217,1.03372e-06,1.03702e-06
-3.25417,1.0888e-06,1.09225e-06
-3.24616,1.14667e-06,1.15027e-06
-3.23816,1.20747e-06,1.21123e-06
-3.23015,1.27133e-06,1.27525e-06
-3.22215,1.33841e-06,1.3425e-06
-3.21414,1.40885e-06,1.41311e-06
-3.20614,1.48281e-06,1.48726e-06
-3.19813,1.56046e-06,1.5651e-06
-3.19013,1.64197e-06,1.64681e-06
-3.18212,1.72753e-06,1.73257e-06
-3.17412,1.81732e-06,1.82257e-06
-3.16611,1.91153e-06,1.917e-06
-3.15811,2.01038e-06,2.01608e-06
-3.1501,2.11408e-06,2.12002e-06
-3.14209,2.22285e-06,2.22904e-06
-3.13409,2.33692e-06,2.34337e-06
-3.12608,2.45655e-06,2.46326e-06
-3.11808,2.58198e-06,2.58896e-06
-3.11007,2.71347e-06,2.72074e-06
-3.10207,2.8513e-06,2.85887e-06
-3.09406,2.99576e-06,3.00364e-06
-3.08606,3.14715e-06,3.15535e-06
-3.07805,3.30578e-06,3.31431e-06
-3.07005,3.47198e-06,3.48085e-06
-3.06204,3.64607e-06,3.6553e-06
-3.05404,3.82842e-06,3.83802e-06
-3.04603,4.01938e-06,4.02937e-06
-3.03803,4.21935e-06,4.22973e-06
-3.03002,4.42871e-06,4.43951e-06
-3.02201,4.64789e-06,4.65911e-06
-3.01401,4.8773e-06,4.88896e-06
-3.006,5.1174e-06,5.12952e-06
-2.998,5.36866e-06,5.38125e-06
-2.98999,5.63154e-06,5.64463e-06
-2.98199,5.90657e-06,5.92016e-06
-2.97398,6.19426e-06,6.20837e-06
-2.96598,6.49515e-06,6.5098e-06
-2.95797,6.80981e-06,6.82502e-06
-2.94997,7.13882e-06,7.15462e-06
-2.94196,7.4828e-06,7.4992e-06
-2.93396,7.84238e-06,7.8594e-06
-2.92595,8.21822e-06,8.23588e-06
-2.91795,8.61099e-06,8.62932e-06
-2.90994,9.02142e-06,9.04044e-06
-2.90193,9.45023e-06,9.46996e-06
-2.89393,9.89819e-06,9.91866e-06
-2.88592,1.03661e-05,1.03873e-05
-2.87792,1.08548e-05,1.08768e-05
-2.86991,1.13651e-05,1.13879e-05
-2.86191,1.18979e-05,1.19215e-05
-2.8539,1.24541e-05,1.24786e-05
-2.8459,1.30348e-05,1.30602e-05
-2.83789,1.36408e-05,1.36671e-05
-2.82989,1.42731e-05,1.43004e-05
-2.82188,1.4933e-05,1.49613e-05
-2.81388,1.56214e-05,1.56507e-05
-2.80587,1.63395e-05,1.63699e-05
-2.79787,1.70886e-05,1.712e-05
-2.78986,1.78697e-05,1.79022e-05
-2.78185,1.86842e-05,1.87178e-05
-2.77385,1.95334e-05,1.95682e-05
-2.76584,2.04186e-05,2.04547e-05
-2.75784,2.13414e-05,2.13787e-05
-2.74983,2.2303e-05,2.23416e-05
-2.74183,2.33051e-05,2.3345e-05
-2.73382,2.43492e-05,2.43905e-05
-2.72582,2.54369e-05,2.54796e-05
-2.71781,2.65699e-05,2.66141e-05
-2.70981,2.77498e-05,2.77956e-05
-2.7018,2.89786e-05,2.90259e-05
-2.6938,3.02581e-05,3.03069e-05
-2.68579,3.15901e-05,3.16406e-05
-2.67779,3.29766e-05,3.30288e-05
-2.66978,3.44197e-05,3.44737e-05
-2.66177,3.59216e-05,3.59773e-05
-2.65377,3.74842e-05,3.75418e-05
-2.64576,3.911e-05,3.91695e-05
-2.63776,4.08013e-05,4.08627e-05
-2.62975,4.25603e-05,4.26238e-05
-2.62175,4.43897e-05,4.44553e-05
-2.61374,4.6292e-05,4.63597e-05
-2.60574,4.82698e-05,4.83397e-05
-2.59773,5.03259e-05,5.0398e-05
-2.58973,5.2463e-05,5.25374e-05
-2.58172,5.46841e-05,5.47608e-05
-2.57372,5.69921e-05,5.70713e-05
-2.56571,5.93901e-05,5.94718e-05
-2.55771,6.18814e-05,6.19656e-05
-2.5497,6.44691e-05,6.4556e-05
-2.54169,6.71567e-05,6.72464e-05
-2.53369,6.99477e-05,7.00401e-05
-2.52568,7.28456e-05,7.29409e-05
-2.51768,7.58541e-05,7.59524e-05
-2.50967,7.89771e-05,7.90784e-05
-2.50167,8.22184e-05,8.23228e-05
-2.49366,8.55822e-05,8.56897e-05
-2.48566,8.90724e-05,8.91833e-05
-2.47765,9.26935e-05,9.28077e-05
-2.46965,9.64499e-05,9.65675e-05
-2.46164,0.000100346,0.000100467
-2.45364,0.000104386,0.000104511
-2.44563,0.000108576,0.000108705
-2.43763,0.00011292,0.000113052
-2.42962,0.000117423,0.000117559
-2.42161,0.00012209,0.000122231
-2.41361,0.000126928,0.000127072
-2.4056,0.00013194,0.000132089
-2.3976,0.000137133,0.000137286
-2.38959,0.000142514,0.000142671
-2.38159,0.000148086,0.000148248
-2.37358,0.000153858,0.000154024
-2.36558,0.000159835,0.000160006
-2.35757,0.000166023,0.000166199
-2.34957,0.000172429,0.00017261
-2.34156,0.00017906,0.000179247
-2.33356,0.000185924,0.000186115
-2.32555,0.000193026,0.000193223
-2.31755,0.000200375,0.000200577
-2.30954,0.000207978,0.000208185
-2.30153,0.000215842,0.000216055
-2.29353,0.000223976,0.000224195
-2.28552,0.000232388,0.000232613
-2.27752,0.000241085,0.000241317
-2.26951,0.000250077,0.000250315
-2.26151,0.000259373,0.000259617
-2.2535,0.00026898,0.000269231
-2.2455,0.000278909,0.000279166
-2.23749,0.000289168,0.000289432
-2.22949,0.000299767,0.000300039
-2.22148,0.000310716,0.000310995
-2.21348,0.000322026,0.000322312
-2.20547,0.000333705,0.000333999
-2.19746,0.000345765,0.000346067
-2.18946,0.000358217,0.000358526
-2.18145,0.000371071,0.000371388
-2.17345,0.000384338,0.000384663
-2.16544,0.00039803,0.000398364
-2.15744,0.000412159,0.000412502
-2.14943,0.000426737,0.000427088
-2.14143,0.000441775,0.000442135
-2.13342,0.000457287,0.000457656
-2.12542,0.000473284,0.000473662
-2.11741,0.00048978,0.000490168
-2.10941,0.000506789,0.000507186
-2.1014,0.000524323,0.00052473
-2.0934,0.000542396,0.000542813
-2.08539,0.000561022,0.00056145
-2.07738,0.000580217,0.000580655
-2.06938,0.000599993,0.000600442
-2.06137,0.000620367,0.000620827
-2.05337,0.000641352,0.000641824
-2.04536,0.000662966,0.000663449
-2.03736,0.000685223,0.000685717
-2.02935,0.000708139,0.000708645
-2.02135,0.00073173,0.000732249
-2.01334,0.000756014,0.000756545
-2.00534,0.000781007,0.000781551
-1.99733,0.000806726,0.000807283
-1.98933,0.000833189,0.000833758
-1.98132,0.000860413,0.000860996
-1.97332,0.000888416,0.000889013
-1.96531,0.000917217,0.000917827
-1.9573,0.000946834,0.000947459
-1.9493,0.000977286,0.000977925
-1.94129,0.00100859,0.00100925
-1.93329,0.00104077,0.00104144
-1.92528,0.00107385,0.00107453
-1.91728,0.00110783,0.00110853
-1.90927,0.00114276,0.00114347
-1.90127,0.00117863,0.00117936
-1.89326,0.00121548,0.00121623
-1.88526,0.00125333,0.0012541
-1.87725,0.0012922,0.00129298
-1.86925,0.00133211,0.00133291
-1.86124,0.00137307,0.00137389
-1.85324,0.00141513,0.00141596
-1.84523,0.00145829,0.00145914
-1.83722,0.00150258,0.00150345
-1.82922,0.00154802,0.00154892
-1.82121,0.00159464,0.00159556
-1.81321,0.00164246,0.0016434
-1.8052,0.00169151,0.00169246
-1.7972,0.0017418,0.00174278
-1.78919,0.00179337,0.00179436
-1.78119,0.00184624,0.00184725
-1.77318,0.00190042,0.00190146
-1.76518,0.00195596,0.00195702
-1.75717,0.00201287,0.00201395
-1.74917,0.00207118,0.00207228
-1.74116,0.00213091,0.00213204
-1.73316,0.00219209,0.00219324
-1.72515,0.00225475,0.00225593
-1.71714,0.00231892,0.00232012
-1.70914,0.00238461,0.00238584
-1.70113,0.00245187,0.00245312
-1.69313,0.0025207,0.00252198
-1.68512,0.00259115,0.00259245
-1.67712,0.00266324,0.00266457
-1.66911,0.00273699,0.00273835
-1.66111,0.00281244,0.00281382
-1.6531,0.00288961,0.00289102
-1.6451,0.00296853,0.00296997
-1.63709,0.00304922,0.0030507
-1.62909,0.00313173,0.00313323
-1.62108,0.00321606,0.00321759
-1.61308,0.00330226,0.00330382
-1.60507,0.00339035,0.00339194
-1.59706,0.00348035,0.00348198
-1.58906,0.0035723,0.00357396
-1.58105,0.00366623,0.00366793
-1.57305,0.00376217,0.00376389
-1.56504,0.00386013,0.00386189
-1.55704,0.00396015,0.00396195
-1.54903,0.00406227,0.0040641
-1.54103,0.0041665,0.00416836
-1.53302,0.00427287,0.00427477
-1.52502,0.00438142,0.00438336
-1.51701,0.00449217,0.00449415
-1.50901,0.00460515,0.00460716
-1.501,0.00472038,0.00472244
-1.493,0.0048379,0.00484
-1.48499,0.00495773,0.00495987
-1.47698,0.0050799,0.00508208
-1.46898,0.00520444,0.00520666
-1.46097,0.00533137,0.00533363
-1.45297,0.00546072,0.00546302
-1.44496,0.00559251,0.00559486
-1.43696,0.00572678,0.00572917
-1.42895,0.00586354,0.00586598
-1.42095,0.00600283,0.00600531
-1.41294,0.00614466,0.00614719
-1.40494,0.00628907,0.00629164
-1.39693,0.00643608,0.0064387
-1.38893,0.0065857,0.00658837
-1.38092,0.00673797,0.00674069
-1.37292,0.00689291,0.00689567
-1.36491,0.00705053,0.00705335
-1.3569,0.00721087,0.00721374
-1.3489,0.00737394,0.00737687
-1.34089,0.00753977,0.00754275
-1.33289,0.00770837,0.0077114
-1.32488,0.00787977,0.00788285
-1.31688,0.00805398,0.00805712
-1.30887,0.00823102,0.00823422
-1.30087,0.00841092,0.00841417
-1.29286,0.00859368,0.00859699
-1.28486,0.00877933,0.0087827
-1.27685,0.00896788,0.00897131
-1.26885,0.00915934,0.00916283
-1.26084,0.00935374,0.00935729
-1.25284,0.00955108,0.00955469
-1.24483,0.00975137,0.00975505
-1.23682,0.00995464,0.00995837
-1.22882,0.0101609,0.0101647
-1.22081,0.0103701,0.010374
-1.21281,0.0105823,0.0105863
-1.2048,0.0107976,0.0108016
-1.1968,0.0110158,0.0110199
-1.18879,0.0112371,0.0112413
-1.18079,0.0114614,0.0114656
-1.17278,0.0116888,0.011693
-1.16478,0.0119191,0.0119235
-1.15677,0.0121526,0.012157
-1.14877,0.012389,0.0123935
-1.14076,0.0126285,0.0126331
-1.13276,0.012871,0.0128757
-1.12475,0.0131166,0.0131213
-1.11674,0.0133652,0.01337
-1.10874,0.0136168,0.0136217
-1.10073,0.0138714,0.0138764
-1.09273,0.0141291,0.0141341
-1.08472,0.0143897,0.0143949
-1.07672,0.0146534,0.0146586
-1.06871,0.01492,0.0149253
-1.06071,0.0151897,0.015195
-1.0527,0.0154622,0.0154677
-1.0447,0.0157378,0.0157433
-1.03669,0.0160162,0.0160218
-1.02869,0.0162976,0.0163033
-1.02068,0.0165818,0.0165876
-1.01268,0.016869,0.0168749
-1.00467,0.017159,0.0171649
-0.996664,0.0174518,0.0174578
-0.988659,0.0177474,0.0177535
-0.980654,0.0180458,0.018052
-0.972648,0.0183469,0.0183533
-0.964643,0.0186508,0.0186572
-0.956638,0.0189573,0.0189639
-0.948632,0.0192665,0.0192732
-0.940627,0.0195784,0.0195851
-0.932622,0.0198928,0.0198996
-0.924616,0.0202098,0.0202167
-0.916611,0.0205293,0.0205363
-0.908606,0.0208512,0.0208583
-0.9006,0.0211756,0.0211828
-0.892595,0.0215024,0.0215097
-0.88459,0.0218315,0.0218389
-0.876584,0.022163,0.0221705
-0.868579,0.0224967,0.0225043
-0.860574,0.0228325,0.0228403
-0.852568,0.0231706,0.0231784
-0.844563,0.0235107,0.0235186
-0.836558,0.0238529,0.0238609
-0.828552,0.0241971,0.0242052
-0.820547,0.0245432,0.0245514
-0.812542,0.0248912,0.0248995
-0.804536,0.025241,0.0252495
-0.796531,0.0255926,0.0256011
-0.788526,0.0259458,0.0259545
-0.78052,0.0263007,0.0263095
-0.772515,0.0266572,0.026666
-0.76451,0.0270151,0.0270241
-0.756504,0.0273745,0.0273836
-0.748499,0.0277352,0.0277444
-0.740494,0.0280972,0.0281065
-0.732488,0.0284604,0.0284699
-0.724483,0.0288248,0.0288343
-0.716478,0.0291902,0.0291998
-0.708472,0.0295566,0.0295664
-0.700467,0.0299239,0.0299338
-0.692462,0.030292,0.030302
-0.684456,0.0306609,0.030671
-0.676451,0.0310304,0.0310407
-0.668446,0.0314006,0.0314109
-0.66044,0.0317712,0.0317816
-0.652435,0.0321422,0.0321527
-0.64443,0.0325135,0.0325242
-0.636424,0.0328851,0.0328959
-0.628419,0.0332568,0.0332677
-0.620414,0.0336286,0.0336396
-0.612408,0.0340003,0.0340114
-0.604403,0.0343719,0.0343831
-0.596398,0.0347432,0.0347546
-0.588392,0.0351143,0.0351257
-0.580387,0.0354849,0.0354965
-0.572382,0.035855,0.0358667
-0.564376,0.0362246,0.0362363
