x,U_KMB,U_exact
-5.33556,1.63182e-135,2.8281e-123
-5.32755,4.55894e-135,6.51803e-123
-5.31955,1.27063e-134,1.50036e-122
-5.31154,3.533e-134,3.4493e-122
-5.30354,9.8003e-134,7.91997e-122
-5.29553,2.71212e-133,1.81624e-121
-5.28753,7.48778e-133,4.15988e-121
-5.27952,2.06242e-132,9.51581e-121
-5.27151,5.66738e-132,2.17404e-120
-5.26351,1.55372e-131,4.96074e-120
-5.2555,4.2496e-131,1.13053e-119
-5.2475,1.15961e-130,2.57322e-119
-5.23949,3.15698e-130,5.84962e-119
-5.23149,8.57479e-130,1.32811e-118
-5.22348,2.32366e-129,3.01163e-118
-5.21548,6.28234e-129,6.82061e-118
-5.20747,1.69462e-128,1.54278e-117
-5.19947,4.56066e-128,3.4853e-117
-5.19146,1.22459e-127,7.86384e-117
-5.18346,3.28067e-127,1.77209e-116
-5.17545,8.76893e-127,3.98837e-116
-5.16744,2.33854e-126,8.96523e-116
-5.15944,6.22245e-126,2.01273e-115
-5.15143,1.65195e-125,4.513e-115
-5.14343,4.37575e-125,1.01066e-114
-5.13542,1.15647e-124,2.26047e-114
-5.12742,3.04958e-124,5.04953e-114
-5.11941,8.02373e-124,1.12658e-113
-5.11141,2.10641e-123,2.51031e-113
-5.1034,5.51752e-123,5.58666e-113
-5.0954,1.44205e-122,1.24175e-112
-5.08739,3.76058e-122,2.7566e-112
-5.07939,9.78519e-122,6.1118e-112
-5.07138,2.54054e-121,1.35339e-111
-5.06338,6.58155e-121,2.99319e-111
-5.05537,1.70129e-120,6.61153e-111
-5.04736,4.38809e-120,1.45857e-110
-5.03936,1.12934e-119,3.21374e-110
-5.03135,2.90021e-119,7.07213e-110
-5.02335,7.43171e-119,1.55435e-109
-5.01534,1.90023e-118,3.41195e-109
-5.00734,4.84824e-118,7.48022e-109
-4.99933,1.23431e-117,1.63789e-108
-4.99133,3.13566e-117,3.58187e-108
-4.98332,7.94878e-117,7.82338e-108
-4.97532,2.01067e-116,1.70661e-107
-4.96731,5.07518e-116,3.71821e-107
-4.95931,1.27831e-115,8.09077e-107
-4.9513,3.21288e-115,1.75834e-106
-4.9433,8.05805e-115,3.81658e-106
-4.93529,2.01672e-114,8.27374e-106
-4.92728,5.03664e-114,1.79138e-105
-4.91928,1.25522e-113,3.87373e-105
-4.91127,3.12165e-113,8.36623e-105
-4.90327,7.74703e-113,1.80463e-104
-4.89526,1.91856e-112,3.88778e-104
-4.88726,4.74141e-112,8.36516e-104
-4.87925,1.16932e-111,1.79764e-103
-4.87125,2.87774e-111,3.85825e-103
-4.86324,7.06754e-111,8.27055e-103
-4.85524,1.73214e-110,1.77066e-102
-4.84723,4.23643e-110,3.78612e-102
-4.83923,1.034e-109,8.08558e-102
-4.83122,2.51851e-109,1.72459e-101
-4.82322,6.12171e-109,3.6738e-101
-4.81521,1.48495e-108,7.81635e-101
-4.8072,3.59468e-108,1.66092e-100
-4.7992,8.68403e-108,3.52495e-100
-4.79119,2.09361e-107,7.4716e-100
-4.78319,5.03717e-107,1.58173e-99
-4.77518,1.20947e-106,3.34431e-99
-4.76718,2.89816e-106,7.06219e-99
-4.75917,6.93061e-106,1.48946e-98
-4.75117,1.65403e-105,3.13745e-98
-4.74316,3.93949e-105,6.60058e-98
-4.73516,9.36404e-105,1.3869e-97
-4.72715,2.22134e-104,2.91048e-97
-4.71915,5.25892e-104,6.10017e-97
-4.71114,1.24254e-103,1.27696e-96
-4.70314,2.92993e-103,2.66974e-96
-4.69513,6.89508e-103,5.57465e-96
-4.68712,1.61942e-102,1.16258e-95
-4.67912,3.79592e-102,2.42153e-95
-4.67111,8.88005e-102,5.03745e-95
-4.66311,2.07327e-101,1.04662e-94
-4.6551,4.83104e-101,2.17183e-94
-4.6471,1.12349e-100,4.50112e-94
-4.63909,2.60764e-100,9.31692e-94
-4.63109,6.0405e-100,1.92611e-93
-4.62308,1.39653e-99,3.97693e-93
-4.61508,3.22238e-99,8.20109e-93
-4.60707,7.42094e-99,1.68909e-92
-4.59907,1.70567e-98,3.4745e-92
-4.59106,3.91282e-98,7.13819e-92
-4.58306,8.95865e-98,1.46468e-91
-4.57505,2.04717e-97,3.0016e-91
-4.56704,4.66905e-97,6.14358e-91
-4.55904,1.06284e-96,1.25588e-90
-4.55103,2.41473e-96,2.56408e-90
-4.54303,5.47567e-96,5.22845e-90
-4.53502,1.23929e-95,1.06481e-89
-4.52702,2.79949e-95,2.16585e-89
-4.51901,6.31184e-95,4.39988e-89
-4.51101,1.42038e-94,8.92714e-89
-4.503,3.19028e-94,1.80901e-88
-4.495,7.152e-94,3.66123e-88
-4.48699,1.60031e-93,7.40067e-88
-4.47899,3.57403e-93,1.49407e-87
-4.47098,7.96695e-93,3.01253e-87
-4.46298,1.77259e-92,6.06662e-87
-4.45497,3.93647e-92,1.22017e-86
-4.44696,8.72549e-92,2.45105e-86
-4.43896,1.93045e-91,4.91746e-86
-4.43095,4.263e-91,9.85343e-86
-4.42295,9.39637e-91,1.97193e-85
-4.41494,2.06726e-90,3.94142e-85
-4.40694,4.53964e-90,7.86813e-85
-4.39893,9.95043e-90,1.56873e-84
-4.39093,2.17699e-89,3.12379e-84
-4.38292,4.75407e-89,6.21261e-84
-4.37492,1.03627e-88,1.23402e-83
-4.36691,2.25465e-88,2.4481e-83
-4.35891,4.89649e-88,4.85059e-83
-4.3509,1.06143e-87,9.59878e-83
-4.3429,2.29669e-87,1.89712e-82
-4.33489,4.96039e-87,3.74483e-82
-4.32688,1.06939e-86,7.38291e-82
-4.31888,2.30124e-86,1.45372e-81
-4.31087,4.94306e-86,2.85884e-81
-4.30287,1.05984e-85,5.61509e-81
-4.29486,2.26827e-85,1.10149e-80
-4.28686,4.84575e-85,2.15806e-80
-4.27885,1.03333e-84,4.22284e-80
-4.27085,2.19956e-84,8.25282e-80
-4.26284,4.67355e-84,1.61086e-79
-4.25484,9.9123e-84,3.1403e-79
-4.24683,2.09856e-83,6.11423e-79
-4.23883,4.43494e-83,1.18897e-78
-4.23082,9.35568e-83,2.30917e-78
-4.22282,1.97009e-82,4.47919e-78
-4.21481,4.14114e-82,8.67763e-78
-4.2068,8.68917e-82,1.67904e-77
-4.1988,1.81997e-81,3.24471e-77
-4.19079,3.80518e-81,6.26254e-77
-4.18279,7.94175e-81,1.20721e-76
-4.17478,1.65458e-80,2.32419e-76
-4.16678,3.44104e-80,4.46909e-76
-4.15877,7.14371e-80,8.5827e-76
-4.15077,1.48044e-79,1.64621e-75
-4.14276,3.06263e-79,3.1536e-75
-4.13476,6.32459e-79,6.03371e-75
-4.12675,1.30379e-78,1.15297e-74
-4.11875,2.68301e-78,2.20046e-74
-4.11074,5.51157e-78,4.19434e-74
-4.10274,1.13024e-77,7.98496e-74
-4.09473,2.31369e-77,1.51823e-73
-4.08672,4.72808e-77,2.88312e-73
-4.07872,9.64513e-77,5.4682e-73
-4.07071,1.96416e-76,1.03582e-72
-4.06271,3.99293e-76,1.95966e-72
-4.0547,8.10316e-76,3.70285e-72
-4.0467,1.6416e-75,6.98794e-72
-4.03869,3.31992e-75,1.3171e-71
-4.03069,6.70255e-75,2.4794e-71
-4.02268,1.35084e-74,4.66158e-71
-4.01468,2.71783e-74,8.7534e-71
-4.00667,5.45876e-74,1.64164e-70
-3.99867,1.09452e-73,3.07494e-70
-3.99066,2.19082e-73,5.75247e-70
-3.98266,4.37772e-73,1.0748e-69
-3.97465,8.7327e-73,2.00568e-69
-3.96664,1.73904e-72,3.7381e-69
-3.95864,3.45725e-72,6.95824e-69
-3.95063,6.86142e-72,1.29362e-68
-3.94263,1.35944e-71,2.40198e-68
-3.93462,2.68888e-71,4.45441e-68
-3.92662,5.30941e-71,8.25029e-68
-3.91861,1.04662e-70,1.52618e-67
-3.91061,2.05967e-70,2.81969e-67
-3.9026,4.04646e-70,5.20299e-67
-3.8946,7.93638e-70,9.58879e-67
-3.88659,1.55396e-69,1.76495e-66
-3.87859,3.03759e-69,3.24458e-66
-3.87058,5.92775e-69,5.9572e-66
-3.86258,1.15485e-68,1.0924e-65
-3.85457,2.24613e-68,2.00071e-65
-3.84656,4.36133e-68,3.65966e-65
-3.83856,8.45435e-68,6.68584e-65
-3.83055,1.63613e-67,1.21991e-64
-3.82255,3.16108e-67,2.22311e-64
-3.81454,6.09723e-67,4.04621e-64
-3.80654,1.17411e-66,7.35522e-64
-3.79853,2.25719e-66,1.33537e-63
-3.79053,4.33221e-66,2.42138e-63
-3.78252,8.30107e-66,4.38514e-63
-3.77452,1.58797e-65,7.93161e-63
-3.76651,3.03276e-65,1.43284e-62
-3.75851,5.78253e-65,2.58519e-62
-3.7505,1.10074e-64,4.65848e-62
-3.74249,2.0919e-64,8.38405e-62
-3.73449,3.96905e-64,1.50703e-61
-3.72648,7.51835e-64,2.7055e-61
-3.71848,1.42183e-63,4.851e-61
-3.71047,2.68452e-63,8.68707e-61
-3.70247,5.06032e-63,1.55372e-60
-3.69446,9.5232e-63,2.77543e-60
-3.68646,1.7893e-62,4.9516e-60
-3.67845,3.35643e-62,8.82307e-60
-3.67045,6.28593e-62,1.57019e-59
-3.66244,1.17533e-61,2.79088e-59
-3.65444,2.19405e-61,4.95436e-59
-3.64643,4.08916e-61,8.78402e-59
-3.63843,7.60889e-61,1.55545e-58
-3.63042,1.41354e-60,2.75092e-58
-3.62241,2.6218e-60,4.85912e-58
-3.61441,4.85504e-60,8.57226e-58
-3.6064,8.97614e-60,1.5104e-57
-3.5984,1.65688e-59,2.65793e-57
-3.59039,3.0535e-59,4.67149e-57
-3.58239,5.61838e-59,8.20022e-57
-3.57438,1.03212e-58,1.43765e-56
-3.56638,1.89304e-58,2.51732e-56
-3.55837,3.46654e-58,4.40233e-56
-3.55037,6.33787e-58,7.68926e-56
-3.54236,1.15691e-57,1.34136e-55
-3.53436,2.10848e-57,2.33702e-55
-3.52635,3.83664e-57,4.06666e-55
-3.51835,6.97021e-57,7.06761e-55
-3.51034,1.26431e-56,1.22677e-54
-3.50233,2.2897e-56,2.12674e-54
-3.49433,4.14015e-56,3.68234e-54
-3.48632,7.47432e-56,6.36781e-54
-3.47832,1.34724e-55,1.0998e-53
-3.47031,2.42457e-55,1.89713e-53
-3.46231,4.35656e-55,3.26842e-53
-3.4543,7.81579e-55,5.6239e-53
-3.4463,1.39998e-54,9.66484e-53
-3.43829,2.50376e-54,1.65886e-52
-3.43029,4.47081e-54,2.8437e-52
-3.42228,7.9708e-54,4.86873e-52
-3.41428,1.41887e-53,8.3254e-52
-3.40627,2.52177e-53,1.42185e-51
-3.39827,4.47501e-53,2.42527e-51
-3.39026,7.92884e-53,4.13166e-51
-3.38225,1.40266e-52,7.02986e-51
-3.37425,2.47754e-52,1.19461e-50
-3.36624,4.36937e-52,2.02753e-50
-3.35824,7.69388e-52,3.43688e-50
-3.35023,1.3527e-51,5.81862e-50
-3.34223,2.37459e-51,9.83861e-50
-3.33422,4.16205e-51,1.66152e-49
-3.32622,7.28381e-51,2.80244e-49
-3.31821,1.27275e-50,4.7209e-49
-3.31021,2.22054e-50,7.94276e-49
-3.3022,3.86822e-50,1.33468e-48
-3.2942,6.72817e-50,2.23996e-48
-3.28619,1.16848e-49,3.75458e-48
-3.27819,2.02618e-49,6.28553e-48
-3.27018,3.50812e-49,1.05095e-47
-3.26217,6.06469e-49,1.755e-47
-3.25417,1.04684e-48,2.92706e-47
-3.24616,1.80424e-48,4.87579e-47
-3.23816,3.10489e-48,8.11179e-47
-3.23015,5.33507e-48,1.34787e-46
-3.22215,9.15324e-48,2.23684e-46
-3.21414,1.56802e-47,3.70751e-46
-3.20614,2.68208e-47,6.13744e-46
-3.19813,4.58074e-47,1.01473e-45
-3.19013,7.81168e-47,1.67561e-45
-3.18212,1.33014e-46,2.76346e-45
-3.17412,2.2615e-46,4.55189e-45
-3.16611,3.83921e-46,7.4884e-45
-3.15811,6.50781e-46,1.23039e-44
-3.1501,1.10148e-45,2.0191e-44
-3.14209,1.8615e-45,3.30926e-44
-3.13409,3.14125e-45,5.41704e-44
-3.12608,5.29286e-45,8.85628e-44
-3.11808,8.90489e-45,1.4461e-43
-3.11007,1.49595e-44,2.35833e-43
-3.10207,2.50934e-44,3.84123e-43
-3.09406,4.20295e-44,6.24875e-43
-3.08606,7.02912e-44,1.01526e-42
-3.07805,1.17382e-43,1.64746e-42
-3.07005,1.9573e-43,2.67002e-42
-3.06204,3.25888e-43,4.32187e-42
-3.05404,5.41794e-43,6.98695e-42
-3.04603,8.99409e-43,1.12814e-41
-3.03803,1.49086e-42,1.81926e-41
-3.03002,2.4676e-42,2.93013e-41
-3.02201,4.07822e-42,4.71343e-41
-3.01401,6.73015e-42,7.57261e-41
-3.006,1.10902e-41,1.2151e-40
-2.998,1.82479e-41,1.94733e-40
-2.98999,2.99812e-41,3.1169e-40
-2.98199,4.91865e-41,4.98272e-40
-2.97398,8.05759e-41,7.95552e-40
-2.96598,1.31803e-40,1.26861e-39
-2.95797,2.15284e-40,2.02045e-39
-2.94997,3.51124e-40,3.21385e-39
-2.94196,5.71839e-40,5.10579e-39
-2.93396,9.29935e-40,8.10136e-39
-2.92595,1.51007e-39,1.28384e-38
-2.91795,2.44854e-39,2.032e-38
-2.90994,3.96447e-39,3.21215e-38
-2.90193,6.40959e-39,5.07137e-38
-2.89393,1.03477e-38,7.99677e-38
-2.88592,1.66811e-38,1.2594e-37
-2.87792,2.6852e-38,1.98093e-37
-2.86991,4.31617e-38,3.11196e-37
-2.86191,6.92771e-38,4.88267e-37
-2.8539,1.11033e-37,7.65138e-37
-2.8459,1.777e-37,1.19752e-36
-2.83789,2.83984e-37,1.8719e-36
-2.82989,4.53182e-37,2.92241e-36
-2.82188,7.22147e-37,4.55679e-36
-2.81388,1.14909e-36,7.09636e-36
-2.80587,1.8258e-36,1.10375e-35
-2.79787,2.89687e-36,1.71461e-35
-2.78986,4.58967e-36,2.66023e-35
-2.78185,7.26122e-36,4.12223e-35
-2.77385,1.14713e-35,6.37974e-35
-2.76584,1.80966e-35,9.86128e-35
-2.75784,2.85073e-35,1.52238e-34
-2.74983,4.48429e-35,2.34731e-34
-2.74183,7.04386e-35,3.61474e-34
-2.73382,1.10486e-34,5.5596e-34
-2.72582,1.73055e-34,8.5402e-34
-2.71781,2.70671e-34,1.31024e-33
-2.70981,4.22746e-34,2.00768e-33
-2.7018,6.59324e-34,3.07254e-33
-2.6938,1.02684e-33,4.69633e-33
-2.68579,1.59693e-33,7.16932e-33
-2.67779,2.48001e-33,1.09309e-32
-2.66978,3.84596e-33,1.66455e-32
-2.66177,5.95581e-33,2.53159e-32
-2.65377,9.21005e-33,3.84547e-32
-2.64576,1.42222e-32,5.83398e-32
-2.63776,2.19311e-32,8.83974e-32
-2.62975,3.37705e-32,1.33774e-31
-2.62175,5.19281e-32,2.02193e-31
-2.61374,7.97361e-32,3.05223e-31
-2.60574,1.22263e-31,4.60181e-31
-2.59773,1.87208e-31,6.92946e-31
-2.58973,2.86247e-31,1.04215e-30
-2.58172,4.37067e-31,1.56537e-30
-2.57372,6.66414e-31,2.34837e-30
-2.56571,1.01468e-30,3.51863e-30
-2.55771,1.5428e-30,5.2655e-30
-2.5497,2.34249e-30,7.86984e-30
-2.54169,3.55172e-30,1.17477e-29
-2.53369,5.37765e-30,1.75144e-29
-2.52568,8.13091e-30,2.60795e-29
-2.51768,1.22766e-29,3.87849e-29
-2.50967,1.85102e-29,5.76083e-29
-2.50167,2.78701e-29,8.54607e-29
-2.49366,4.19046e-29,1.26622e-28
-2.48566,6.29186e-29,1.87374e-28
-2.47765,9.43392e-29,2.76929e-28
-2.46965,1.41254e-28,4.08778e-28
-2.46164,2.11207e-28,6.02652e-28
-2.45364,3.15363e-28,8.87371e-28
-2.44563,4.70232e-28,1.30498e-27
-2.43763,7.00181e-28,1.91673e-27
-2.42962,1.04114e-27,2.81175e-27
-2.42161,1.54598e-27,4.11958e-27
-2.41361,2.29245e-27,6.02822e-27
-2.4056,3.39465e-27,8.81017e-27
-2.3976,5.01985e-27,1.286e-26
-2.38959,7.41289e-27,1.8748e-26
-2.38159,1.09316e-26,2.72978e-26
-2.37358,1.60985e-26,3.96974e-26
-2.36558,2.36748e-26,5.76575e-26
-2.35757,3.47689e-26,8.3639e-26
-2.34957,5.09915e-26,1.21177e-25
-2.34156,7.46808e-26,1.75345e-25
-2.33356,1.09225e-25,2.53411e-25
-2.32555,1.5953e-25,3.65778e-25
-2.31755,2.32684e-25,5.27314e-25
-2.30954,3.38918e-25,7.59243e-25
-2.30153,4.9298e-25,1.09182e-24
-2.29353,7.16094e-25,1.56813e-24
-2.28552,1.03877e-24,2.24944e-24
-2.27752,1.50477e-24,3.22274e-24
-2.26951,2.17687e-24,4.61142e-24
-2.26151,3.14486e-24,6.5903e-24
-2.2535,4.53711e-24,9.40667e-24
-2.2455,6.5368e-24,1.34099e-23
-2.23749,9.40503e-24,1.90931e-23
-2.22949,1.35134e-23,2.7151e-23
-2.22148,1.939e-23,3.85617e-23
-2.21348,2.77845e-23,5.46999e-23
-2.20547,3.97593e-23,7.74955e-23
-2.19746,5.68178e-23,1.09654e-22
-2.18946,8.10853e-23,1.54966e-22
-2.18145,1.15561e-22,2.18729e-22
-2.17345,1.64473e-22,3.08345e-22
-2.16544,2.3377e-22,4.34138e-22
-2.15744,3.31815e-22,6.10489e-22
-2.14943,4.70346e-22,8.57411e-22
-2.14143,6.65813e-22,1.20271e-21
-2.13342,9.41243e-22,1.68497e-21
-2.12542,1.32882e-21,2.35767e-21
-2.11741,1.87346e-21,3.29484e-21
-2.10941,2.63779e-21,4.59881e-21
-2.1014,3.70894e-21,6.41089e-21
-2.0934,5.20807e-21,8.92587e-21
-2.08539,7.30332e-21,1.2412e-20
-2.07738,1.02278e-20,1.72384e-20
-2.06938,1.4304e-20,2.39117e-20
-2.06137,1.99781e-20,3.31272e-20
-2.05337,2.78656e-20,4.58372e-20
-2.04536,3.8815e-20,6.33452e-20
-2.03736,5.39947e-20,8.74317e-20
-2.02935,7.50104e-20,1.20527e-19
-2.02135,1.04067e-19,1.65944e-19
-2.01334,1.44185e-19,2.28191e-19
-2.00534,1.99504e-19,3.13398e-19
-1.99733,2.75679e-19,4.29886e-19
-1.98933,3.80431e-19,5.88942e-19
-1.98132,5.24287e-19,8.05846e-19
-1.97332,7.21581e-19,1.10127e-18
-1.96531,9.91797e-19,1.50312e-18
-1.9573,1.36139e-18,2.04906e-18
-1.9493,1.86624e-18,2.78982e-18
-1.94129,2.5549e-18,3.79367e-18
-1.93329,3.49304e-18,5.15233e-18
-1.92528,4.76934e-18,6.9889e-18
-1.91728,6.50334e-18,9.46835e-18
-1.90927,8.85605e-18,1.28115e-17
-1.90127,1.20439e-17,1.73136e-17
-1.89326,1.63577e-17,2.33688e-17
-1.88526,2.21872e-17,3.15026e-17
-1.87725,3.00544e-17,4.24147e-17
-1.86925,4.06574e-17,5.70359e-17
-1.86124,5.49286e-17,7.66021e-17
-1.85324,7.41113e-17,1.02753e-16
-1.84523,9.98615e-17,1.3766e-16
-1.83722,1.34381e-16,1.84198e-16
-1.82922,1.80596e-16,2.46163e-16
-1.82121,2.42386e-16,3.28565e-16
-1.81321,3.24888e-16,4.38006e-16
-1.8052,4.349e-16,5.83178e-16
-1.7972,5.814e-16,7.75503e-16
-1.78919,7.7623e-16,1.02998e-15
-1.78119,1.03499e-15,1.36626e-15
-1.77318,1.3782e-15,1.81008e-15
-1.76518,1.83281e-15,2.39512e-15
-1.75717,2.4342e-15,3.16531e-15
-1.74917,3.22868e-15,4.17799e-15
-1.74116,4.27687e-15,5.50782e-15
-1.73316,5.65795e-15,7.25193e-15
-1.72515,7.47523e-15,9.5365e-15
-1.71714,9.86331e-15,1.25252e-14
-1.70914,1.29973e-14,1.64303e-14
-1.70113,1.71048e-14,2.15261e-14
-1.69313,2.24811e-14,2.81675e-14
-1.68512,2.95086e-14,3.68123e-14
-1.67712,3.86826e-14,4.80506e-14
-1.66911,5.06427e-14,6.26422e-14
-1.66111,6.62145e-14,8.15638e-14
-1.6531,8.64619e-14,1.06069e-13
-1.6451,1.12754e-13,1.37766e-13
-1.63709,1.4685e-13,1.78714e-13
-1.62909,1.91009e-13,2.31546e-13
-1.62108,2.48124e-13,2.99624e-13
-1.61308,3.219e-13,3.87239e-13
-1.60507,4.17072e-13,4.99855e-13
-1.59706,5.39682e-13,6.44422e-13
-1.58906,6.97432e-13,8.29774e-13
-1.58105,9.00128e-13,1.06711e-12
-1.57305,1.16023e-12,1.37064e-12
-1.56504,1.49357e-12,1.75833e-12
-1.55704,1.92018e-12,2.25289e-12
-1.54903,2.46547e-12,2.88297e-12
-1.54103,3.16153e-12,3.68471e-12
-1.53302,4.04886e-12,4.7036e-12
-1.52502,5.17857e-12,5.99679e-12
-1.51701,6.61495e-12,7.63607e-12
-1.50901,8.43887e-12,9.71146e-12
-1.501,1.07518e-11,1.23356e-11
-1.493,1.36811e-11,1.56495e-11
-1.48499,1.73862e-11,1.98291e-11
-1.47698,2.20662e-11,2.50939e-11
-1.46898,2.797e-11,3.17174e-11
-1.46097,3.54078e-11,4.00395e-11
-1.45297,4.47661e-11,5.04828e-11
-1.44496,5.65252e-11,6.35713e-11
-1.43696,7.12818e-11,7.99543e-11
-1.42895,8.97756e-11,1.00435e-10
-1.42095,1.12923e-10,1.26006e-10
-1.41294,1.41856e-10,1.57893e-10
-1.40494,1.77976e-10,1.97605e-10
-1.39693,2.23006e-10,2.46999e-10
-1.38893,2.79074e-10,3.08358e-10
-1.38092,3.48791e-10,3.84485e-10
-1.37292,4.35368e-10,4.78815e-10
-1.36491,5.42743e-10,5.95551e-10
-1.3569,6.75738e-10,7.39834e-10
-1.3489,8.40249e-10,9.17938e-10
-1.34089,1.04348e-09,1.13751e-09
-1.33289,1.29422e-09,1.40787e-09
-1.32488,1.60316e-09,1.74034e-09
-1.31688,1.98333e-09,2.14866e-09
-1.30887,2.45053e-09,2.64952e-09
-1.30087,3.02394e-09,3.2631e-09
-1.29286,3.72678e-09,4.01381e-09
-1.28486,4.58716e-09,4.93115e-09
-1.27685,5.639e-09,6.05067e-09
-1.26885,6.92324e-09,7.41521e-09
-1.26084,8.48918e-09,9.07628e-09
-1.25284,1.03961e-08,1.10957e-08
-1.24483,1.27153e-08,1.35478e-08
-1.23682,1.55322e-08,1.65214e-08
-1.22882,1.89491e-08,2.01229e-08
-1.22081,2.30885e-08,2.44793e-08
-1.21281,2.80965e-08,2.9742e-08
-1.2048,3.41476e-08,3.60918e-08
-1.1968,4.14495e-08,4.37432e-08
-1.18879,5.02494e-08,5.29514e-08
-1.18079,6.08406e-08,6.40192e-08
-1.17278,7.35713e-08,7.73051e-08
-1.16478,8.88538e-08,9.32333e-08
-1.15677,1.07176e-07,1.12305e-07
-1.14877,1.29113e-07,1.35112e-07
-1.14076,1.55344e-07,1.6235e-07
-1.13276,1.8667e-07,1.9484e-07
-1.12475,2.2403e-07,2.33544e-07
-1.11674,2.68531e-07,2.79592e-07
-1.10874,3.21466e-07,3.34308e-07
-1.10073,3.84353e-07,3.99241e-07
-1.09273,4.58966e-07,4.762e-07
-1.08472,5.47375e-07,5.67296e-07
-1.07672,6.51997e-07,6.74989e-07
-1.06871,7.75642e-07,8.02139e-07
-1.06071,9.21579e-07,9.52069e-07
-1.0527,1.0936e-06,1.12864e-06
-1.0447,1.29611e-06,1.33631e-06
-1.03669,1.5342e-06,1.58025e-06
-1.02869,1.81376e-06,1.86643e-06
-1.02068,2.14158e-06,2.20173e-06
-1.01268,2.52548e-06,2.59408e-06
-1.00467,2.97449e-06,3.0526e-06
-0.996664,3.49896e-06,3.58776e-06
-0.988659,4.11076e-06,4.21157e-06
-0.980654,4.82353e-06,4.93779e-06
-0.972648,5.65282e-06,5.78213e-06
-0.964643,6.61645e-06,6.76256e-06
-0.956638,7.7347e-06,7.89955e-06
-0.948632,9.0307e-06,9.21639e-06
-0.940627,1.05307e-05,1.07396e-05
-0.932622,1.22647e-05,1.24992e-05
-0.924616,1.42664e-05,1.45293e-05
-0.916611,1.65741e-05,1.68685e-05
